# abundance scale factors relative to solar: He=1.0 Li=1.0 Be=1.0 B=1.0 C=1.0 N=1.0 O=1.0 F=1.0 Ne=1.0 Na=1.0 Mg=1.0 Al=1.0 Si=1.0 P=1.0 S=1.0 Cl=1.0 Ar=1.0 K=1.0 Ca=0.0 Sc=1.0 Ti=1.0 V=1.0 Cr=1.0 Mn=1.0 Fe=1.0 Co=1.0 Ni=1.0 Cu=1.0 Zn=1.0
# alt rho v mu
3.574600000000000000e+09	2.863894173102072722e-14	1.727341742030023670e+04	1.274737615852801209e+00
3.628818861411191940e+09	2.544617394198789710e-14	1.886414230838779622e+04	1.273404175388961113e+00
3.683860104328769207e+09	2.264904808948742919e-14	2.056524668456981453e+04	1.271810415851232667e+00
3.739736202480960369e+09	2.019422818280505321e-14	2.238107484946069962e+04	1.270046524652100883e+00
3.796459818795158386e+09	1.803609105463551371e-14	2.431588615381791897e+04	1.268090993925910626e+00
3.854043808267662525e+09	1.613554149140824059e-14	2.637383578406642846e+04	1.265945808575331677e+00
3.912501220876941204e+09	1.445901935258886216e-14	2.855895583453726431e+04	1.263589164838772261e+00
3.971845304541084290e+09	1.297766605057585509e-14	3.087513683770014541e+04	1.261027891275147139e+00
4.032089508120115757e+09	1.166662355259558390e-14	3.332610992092679226e+04	1.258239321661891674e+00
4.093247484463842392e+09	1.050444378707850971e-14	3.591542975303871208e+04	1.255234142984534396e+00
4.155333093505932808e+09	9.472590193936054942e-15	3.864645843611093005e+04	1.251988425333513844e+00
4.218360405404924870e+09	8.555016315018150701e-15	4.152235048781302612e+04	1.248517165330539358e+00
4.282343703732880116e+09	7.737808909658690260e-15	4.454603904712880467e+04	1.244805118748616657e+00
4.347297488712397575e+09	7.008885206760086197e-15	4.772022342180983105e+04	1.240850961987788104e+00
4.413236480502728462e+09	6.357735654956846781e-15	5.104735807965537970e+04	1.236640161656662684e+00
4.480175622535738945e+09	5.775204975233022747e-15	5.452964316796779895e+04	1.232199259377594780e+00
4.548130084902454376e+09	5.253305511977758877e-15	5.816901662666226184e+04	1.227484401997668950e+00
4.617115267791001320e+09	4.785057864294046883e-15	6.196714794087369228e+04	1.222501958458546811e+00
4.687146804976660728e+09	4.364354596358872045e-15	6.592543355889605300e+04	1.217255404102513427e+00
4.758240567364883423e+09	3.985843503828137913e-15	7.004499398129853944e+04	1.211737886920350560e+00
4.830412666588032722e+09	3.644827477204339434e-15	7.432667250747472281e+04	1.205921648595891682e+00
4.903679458656684875e+09	3.337178472762100025e-15	7.877103560706241115e+04	1.199820484907426765e+00
4.978057547666312218e+09	3.059263493444294606e-15	8.337837486596326926e+04	1.193394691908040706e+00
5.053563789560190201e+09	2.807880809530018400e-15	8.814871044039142726e+04	1.186638091102361292e+00
5.130215295949375153e+09	2.580204922863436009e-15	9.308179593774428940e+04	1.179511460265712408e+00
5.208029437990626335e+09	2.373739008087844921e-15	9.817712463032682717e+04	1.172037716728334455e+00
5.287023850323144913e+09	2.186273757123342228e-15	1.034339368972115481e+05	1.164165762490453782e+00
5.367216435065029144e+09	2.015851715221911992e-15	1.088512287808885740e+05	1.155205005057952317e+00
