ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"129.7291"	"700g"	"9.00e+10"	"6.81e-01"	C+	"0.00000"	"7.024383"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*).3d"	"1P*"	"1"		"c47"	"L2223"	
"130.3984"	"g,bl"	"1.77e+10"	"1.35e-01"	C+	"0.00000"	"6.988332"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*).3d"	"3D*"	"1"		"c47"	"L2223"	
"131.6488"	"150g"	"3.74e+08"	"2.92e-03"	C+	"0.00000"	"6.921955"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*).3d"	"3P*"	"1"		"c47"	"L2223"	
"160.072"	"800g"	"2.06e+10"	"2.37e-01"	A	"0.00000"	"5.692845"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*).3s"	"1P*"	"1"		"c47,T6577"	"L2223"	
"161.688"	"700g"	"1.46e+09"	"1.72e-02"	C+	"0.00000"	"5.635949"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*).3s"	"3P*"	"1"		"c47"	"L2223"	
"162.168"	""	"3.39e+01"	""	B+	"0.00000"	"5.619275"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*).3s"	"3P*"	"2"	M2	"c47"	""	
"767.755"	"100"	"5.53e+08"	"8.14e-02"	B	"6.120366"	"7.307289"	"2s2.2p5.(2P*).3p"	"3S"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"817.475"	"50"	"1.27e+09"	"4.24e-02"	C+	"6.223788"	"7.338522"	"2s2.2p5.(2P*).3p"	"3D"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c47"	"L2223"	
"826.293"	"200"	"1.66e+09"	"1.21e-01"	B+	"6.204451"	"7.307289"	"2s2.2p5.(2P*).3p"	"3D"	"3"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"831.954"	"10"	"4.15e+08"	"4.31e-02"	B	"6.211955"	"7.307289"	"2s2.2p5.(2P*).3p"	"3D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"841.039"	"1"	"5.17e+07"	"9.14e-03"	C+	"6.223788"	"7.307289"	"2s2.2p5.(2P*).3p"	"3D"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"844.563"	"200"	"1.30e+09"	"8.37e-02"	C+	"6.267973"	"7.346953"	"2s2.2p5.(2P*).3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c47"	"L2223"	
"844.947"	"50"	"8.87e+08"	"3.16e-02"	C	"6.260032"	"7.338522"	"2s2.2p5.(2P*).3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c47"	"L2223"	
"847.994"	"10"	"1.05e+08"	"3.40e-02"	D	"6.272339"	"7.346953"	"2s2.2p5.(2P*).3p"	"3P"	"0"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c47"	"L2223"	
"850.445"	"80"	"4.83e+08"	"5.24e-02"	C	"6.275435"	"7.346953"	"2s2.2p5.(2P*).3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"c47"	"L2223"	
"853.393"	"100"	"6.65e+08"	"4.35e-02"	C+	"6.248815"	"7.316631"	"2s2.2p5.(2P*).3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c47"	"L2223"	
"857.190"	"50"	"9.24e+08"	"3.39e-02"	C	"6.275435"	"7.338522"	"2s2.2p5.(2P*).3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"c47"	"L2223"	
"860.925"	"150"	"3.85e+08"	"4.27e-02"	C+	"6.248815"	"7.307289"	"2s2.2p5.(2P*).3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"862.453"	"10"	"2.56e+08"	"2.85e-02"	C+	"6.260032"	"7.316631"	"2s2.2p5.(2P*).3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c47"	"L2223"	
"870.146"	"5"	"3.98e+07"	"7.54e-03"	C+	"6.260032"	"7.307289"	"2s2.2p5.(2P*).3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"876.795"	"80"	"2.41e+08"	"2.77e-02"	C+	"6.267973"	"7.307289"	"2s2.2p5.(2P*).3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"883.136"	"50"	"1.17e+08"	"2.29e-02"	C+	"6.275435"	"7.307289"	"2s2.2p5.(2P*).3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"		"c47"	"L2223"	
"1045.774"	"200"	"1.12e+08"	"6.11e-03"	B	"5.635949"	"6.507330"	"2s2.2p5.(2P*).3s"	"3P*"	"1"	"2s2.2p5.(2P*).3p"	"1S"	"0"		"c47"	"L2223"	
"1048.183"	""	"1.64e+06"	"4.49e-04"	C	"6.120366"	"6.989744"	"2s2.2p5.(2P*).3p"	"3S"	"1"	"2s2.2p5.(2P*).3d"	"1D*"	"2"		"c47"	""	
"1118.826"	"600"	"1.90e+09"	"1.19e-01"	B+	"5.692845"	"6.507330"	"2s2.2p5.(2P*).3s"	"1P*"	"1"	"2s2.2p5.(2P*).3p"	"1S"	"0"		"c47"	"L2223"	
"1121.660"	""	"6.95e+06"	"7.87e-04"	C+	"6.211955"	"7.024383"	"2s2.2p5.(2P*).3p"	"3D"	"2"	"2s2.2p5.(2P*).3d"	"1P*"	"1"		"c47"	""	
"1125.622"	"500"	"1.18e+09"	"3.72e-01"	A	"6.120366"	"6.929933"	"2s2.2p5.(2P*).3p"	"3S"	"1"	"2s2.2p5.(2P*).3d"	"3P*"	"2"		"c47"	"L2223"	
"1125.992"	"5"	"1.19e+08"	"6.77e-02"	C+	"6.507330"	"7.316631"	"2s2.2p5.(2P*).3p"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"		"c47"	"L2223"	
