ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"2334.653"	"0.010"	"*"	"1.09e+05"	"1.78e-04"	B'	"0.0000000"	"0.3903223"	"1s2.2s"	"2S"	"1/2"	"1s2.13p"	"2P*"	"3/2"		"T117"	"L7397"	
"2334.653"	"0.010"	"*"	"1.09e+05"	"8.91e-05"	B'	"0.0000000"	"0.3903223"	"1s2.2s"	"2S"	"1/2"	"1s2.13p"	"2P*"	"1/2"		"T117"	"L7397"	
"2340.871"	"0.010"	"*"	"1.34e+05"	"1.10e-04"	B'	"0.0000000"	"0.3892854"	"1s2.2s"	"2S"	"1/2"	"1s2.12p"	"2P*"	"1/2"		"T117"	"L7397"	
"2340.871"	"0.010"	"*"	"1.34e+05"	"2.20e-04"	B'	"0.0000000"	"0.3892854"	"1s2.2s"	"2S"	"1/2"	"1s2.12p"	"2P*"	"3/2"		"T117"	"L7397"	
"2349.12"	"0.10"	"*"	"1.65e+05"	"2.73e-04"	B'	"0.0000000"	"0.387918"	"1s2.2s"	"2S"	"1/2"	"1s2.11p"	"2P*"	"3/2"		"T117"	"L7397"	
"2349.12"	"0.10"	"*"	"1.65e+05"	"1.37e-04"	B'	"0.0000000"	"0.387918"	"1s2.2s"	"2S"	"1/2"	"1s2.11p"	"2P*"	"1/2"		"T117"	"L7397"	
"2359.650"	"0.010"	"*"	"2.09e+05"	"3.49e-04"	B'	"0.0000000"	"0.3861873"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"3/2"		"T117"	"L7397"	
"2359.650"	"0.010"	"*"	"2.09e+05"	"1.74e-04"	B'	"0.0000000"	"0.3861873"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"1/2"		"T117"	"L7397"	
"2374.267"	"0.010"	"*"	"1.917e+05"	"1.620e-04"	AA	"0.0000000"	"0.3838099"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"T6835"	"L7397"	
"2374.267"	"0.010"	"*"	"1.918e+05"	"3.241e-04"	AA	"0.0000000"	"0.3838099"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"T6835"	"L7397"	
"2395.116"	"0.010"	"1*"	"2.664e+05"	"4.582e-04"	AA	"0.0000000"	"0.3804688"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T6835"	"L7397"	
"2395.116"	"0.010"	"1*"	"2.664e+05"	"2.291e-04"	AA	"0.0000000"	"0.3804688"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T6835"	"L7397"	
"2426.163"	"0.010"	"3*"	"3.824e+05"	"6.748e-04"	AA	"0.0000000"	"0.3756001"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T6835"	"L7397"	
"2426.163"	"0.010"	"3*"	"3.822e+05"	"3.373e-04"	AA	"0.0000000"	"0.3756001"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T6835"	"L7397"	
