configuration	term	J	energy
2s2.2p6	1S	0	0.0
2s2.2p5.(2P*<3/2>).3s	2[3/2]*	1	15.3954
2s2.2p5.(2P*<1/2>).3s	2[1/2]*	1	15.53127
2s2.2p5.(2P*<3/2>).3d	2[1/2]*	1	17.97374
2s2.2p5.(2P*<3/2>).3d	2[3/2]*	1	18.19837
2s2.2p5.(2P*<1/2>).3d	2[3/2]*	1	18.41425
2s2.2p5.(2P*<3/2>).4s	2[3/2]*	1	20.43061
2s2.2p5.(2P*<1/2>).4s	2[1/2]*	1	20.54178
2s2.2p5.(2P*<3/2>).4d	2[3/2]*	1	21.47692
2s2.2p5.(2P*<1/2>).4d	2[3/2]*	1	21.58382
2s.2p6.3p	3P*	1	21.61143
2s.2p6.3p	1P*	1	21.88654
2s2.2p5.(2P*<3/2>).5d	2[3/2]*	1	22.97988
2s2.2p5.(2P*<1/2>).5d	2[3/2]*	1	23.09224
2s2.2p5.(2P*).5d	1F*	3	23.26692
2s2.2p5.(2P*).5f	1G	4	23.26692
2s2.2p5.(2P*).6f	1G	4	24.05121
2s2.2p5.(2P*).6g	1H*	5	24.05121
2s2.2p5.(2P*).7g	1H*	5	24.52288
2s2.2p5.(2P*).7h	1I	6	24.52288
2s2.2p5.(2P*).8h	1I	6	24.82907
2s2.2p5.(2P*).8i	1K*	7	24.82907
2s2.2p5.(2P*).9i	1K*	7	25.03888
2s2.2p5.(2P*).9k	1L	8	25.03888
2s2.2p5.(2P*).10k	1L	8	25.18911
2s2.2p5.(2P*).10l	1M*	9	25.18911
2s2.2p5.(2P*).11h	1I	6	25.30007
2s2.2p5.(2P*).11i	1K*	7	25.30007
