ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1241.9050"	"200g"	"1.22e+07"	"1.69e-03"	D+	"0.00000000"	"0.7337655"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).8s"	"3S*"	"1"		"T6921"	"L5666"	
"1247.1602"	"400g"	"1.36e+07"	"4.43e-03"	D+	"0.00000000"	"0.7306736"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).6d"	"3D*"	"3"		"T6921"	"L5666"	
"1248.0436"	"120g"	"7.53e+06"	"1.76e-03"	D+	"0.00360912"	"0.7337655"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).8s"	"3S*"	"1"		"T6921"	"L5666"	
"1250.8158"	"50g"	"2.66e+06"	"1.88e-03"	D	"0.00522739"	"0.7337655"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).8s"	"3S*"	"1"		"T6921"	"L5666"	
"1253.2970"	"40g"	"5.29e+06"	"1.24e-03"	D+	"0.00360912"	"0.7307050"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).6d"	"3D*"	"1"		"T6921"	"L5666"	
"1253.3248"	"300g"	"1.07e+07"	"4.21e-03"	D+	"0.00360912"	"0.7306888"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).6d"	"3D*"	"2"		"T6921"	"L5666"	
"1256.0927"	"120g"	"7.98e+06"	"5.67e-03"	D+	"0.00522739"	"0.7307050"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).6d"	"3D*"	"1"		"T6921"	"L5666"	
"1262.8599"	"800g"	"1.48e+07"	"2.12e-03"	D+	"0.00000000"	"0.7215900"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).7s"	"3S*"	"1"		"T6921"	"L5666"	
"1269.2080"	"500g"	"8.18e+06"	"1.98e-03"	D+	"0.00360912"	"0.7215900"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).7s"	"3S*"	"1"		"T6921"	"L5666"	
"1270.7804"	"1500g*"	"2.54e+07"	"8.61e-03"	C	"0.00000000"	"0.7170924"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).5d"	"3D*"	"3"		"T6921"	"L5666"	
