ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"48.9391"	"0.0005"	"30"	"1.3395e+10"	"1.4425e-02"	AAA	"0.00000000"	"[18.62043]"	"1s2"	"1S"	"0"	"1s.6p"	"1P*"	"1"		"T8636c73"	"L5145,L12548"	
"49.4558"	"0.0005"	"100"	"2.3178e+10"	"2.5496e-02"	AAA	"0.00000000"	"18.425903"	"1s2"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T8636c73"	"L490"	
"49.4866"	"0.0005"	""	"3.98e+02"	""	B	"0.00000000"	"18.414416"	"1s2"	"1S"	"0"	"1s.5p"	"3P*"	"2"	M2	"T5612"	""	
"50.4344"	"0.0006"	"300"	"4.5421e+10"	"5.1963e-02"	AAA	"0.00000000"	"18.068380"	"1s2"	"1S"	"0"	"1s.4p"	"1P*"	"1"		"T8636c73"	"L490"	
"50.4486"	"0.0005"	""	"2.8842e+06"	""	AAA	"0.00000000"	"18.06327"	"1s2"	"1S"	"0"	"1s.4d"	"1D"	"2"	E2	"T7378"	""	
"50.4977"	"0.0005"	""	"7.85e+02"	""	B	"0.00000000"	"18.045714"	"1s2"	"1S"	"0"	"1s.4p"	"3P*"	"2"	M2	"T5612"	""	
"52.6810"	"0.0006"	"700"	"1.0844e+11"	"1.3538e-01"	AAA	"0.00000000"	"17.29784"	"1s2"	"1S"	"0"	"1s.3p"	"1P*"	"1"		"T8636c73"	"L490"	
"52.7196"	"0.0006"	""	"5.1458e+06"	""	AAA	"0.00000000"	"17.28517"	"1s2"	"1S"	"0"	"1s.3d"	"1D"	"2"	E2	"T7378"	""	
"52.8479"	"0.0006"	""	"1.76e+03"	""	B	"0.00000000"	"17.24320"	"1s2"	"1S"	"0"	"1s.3p"	"3P*"	"2"	M2	"T5612"	""	
"60.3147"	"0.0008"	"1000"	"3.7211e+11"	"6.0883e-01"	AAA	"0.00000000"	"15.108551"	"1s2"	"1S"	"0"	"1s.2p"	"1P*"	"1"		"T8636c73"	"L490"	
"61.0907"	"0.0009"	"15"	"3.7110e+06"	"6.2285e-06"	AAA	"0.00000000"	"14.91661725"	"1s2"	"1S"	"0"	"1s.2p"	"3P*"	"1"		"T8636c73"	"L5145"	
