ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"51.386"	"20g"	"2.03e+10"	"1.61e-02"	D+	"0.00000"	"17.7338"	"2s2.2p"	"2P*"	"1/2"	"2s2.6d"	"2D"	"3/2"		"T7192c4,LS"	"L927"	
"51.473"	"40g"	"2.43e+10"	"1.45e-02"	D+	"0.03009"	"17.7338"	"2s2.2p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"5/2"		"T7192c4,LS"	"L927"	
"51.473"	""	"4.05e+09"	"1.61e-03"	E	"0.03009"	"17.7338"	"2s2.2p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"3/2"		"T7192c4,LS"	""	
"52.395"	"10"	"3.13e+10"	"1.72e-02"	C	"1.2093+x"	"18.6016+x?"	"2s.2p2"	"4P"	"5/2"	"2p2.(3P).4p"	"4D*"	"7/2"		"T7192c4,LS"	"L7429"	
"52.628"	""	"7.05e+08"	"4.39e-04"	E	"2.11694"	"19.4320?"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).5d"	"2D*"	"5/2"		"T7192c4,LS"	""	
"52.628"	"40*"	"9.51e+09"	"3.95e-03"	D	"2.11694"	"19.4320?"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).5d"	"2D*"	"3/2"		"T7192c4,LS"	"L927"	
"52.628"	""	"1.06e+09"	"2.93e-04"	E	"2.11664"	"19.4320?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).5d"	"2D*"	"3/2"		"T7192c4,LS"	""	
"52.628"	"40*"	"9.87e+09"	"4.10e-03"	D	"2.11664"	"19.4320?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).5d"	"2D*"	"5/2"		"T7192c4,LS"	"L927"	
"53.437"	"20"	"1.81e+10"	"1.16e-02"	D+	"1.1940+x"	"18.2470+x"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).5d"	"4P*"	"5/2"		"T7192c4,LS"	"L927"	
"53.484"	"10*"	"7.93e+10"	"5.10e-02"	C	"1.1940+x"	"18.2322+x?"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).5d"	"4D*"	"5/2"		"T7192c4,LS"	"L7429"	
"53.485"	"10*"	"4.20e+10"	"1.80e-02"	C	"1.2093+x"	"18.2470+x"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).5d"	"4P*"	"5/2"		"T7192c4,LS"	"L7429"	
"53.512"	"100"	"1.13e+11"	"6.47e-02"	C	"1.2093+x"	"18.2386+x"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).5d"	"4D*"	"7/2"		"T7192c4,LS"	"L7429"	
"53.532"	""	"3.38e+10"	"1.45e-02"	D+	"1.2093+x"	"18.2322+x?"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).5d"	"4D*"	"5/2"		"T7192c4,LS"	""	
"53.812"	"10g"	"5.39e+10"	"4.68e-02"	D+	"0.00000"	"16.9343"	"2s2.2p"	"2P*"	"1/2"	"2s2.5d"	"2D"	"3/2"		"T7192c4,LS"	"L7429"	
"53.905"	"100g"	"6.44e+10"	"4.21e-02"	C	"0.03009"	"16.9352"	"2s2.2p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"5/2"		"T7192c4,LS"	"L7429"	
"53.908"	""	"1.07e+10"	"4.67e-03"	D	"0.03009"	"16.9343"	"2s2.2p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"3/2"		"T7192c4,LS"	""	
"54.853"	"60g"	"5.73e+10"	"5.17e-02"	C	"0.00000"	"16.6129?"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2D"	"3/2"		"T7192c4,LS"	"L927"	
"54.886"	"100g"	"6.86e+10"	"4.65e-02"	C	"0.03009"	"16.6330?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2D"	"5/2"		"T7192c4,LS"	"L7429"	
"54.953"	""	"1.14e+10"	"5.16e-03"	D	"0.03009"	"16.6129?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2D"	"3/2"		"T7192c4,LS"	""	
"55.122"	""	"1.20e+10"	"1.09e-02"	D	"0.00000"	"16.5319?"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"		"T7192c4,LS"	""	
"55.136"	""	"5.69e+10"	"5.19e-02"	C	"2.90440"	"19.4320?"	"2s.2p2"	"2P"	"1/2"	"2s.2p.(1P*).5d"	"2D*"	"3/2"		"T7192c4,LS"	""	
"55.197"	""	"1.13e+10"	"5.18e-03"	D	"2.92264"	"19.4320?"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(1P*).5d"	"2D*"	"3/2"		"T7192c4,LS"	""	
"55.197"	""	"6.80e+10"	"4.66e-02"	C	"2.92264"	"19.4320?"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(1P*).5d"	"2D*"	"5/2"		"T7192c4,LS"	""	
"55.222"	"10g"	"5.93e+10"	"2.71e-02"	C	"0.03009"	"16.5319?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"		"T7192c4,LS"	"L7429"	
"56.358"	"10"	"9.31e+10"	"5.91e-02"	C	"2.11664"	"18.2859?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).5d"	"2F*"	"7/2"		"T7192c4,LS"	"L7429"	
"56.402"	""	"6.19e+09"	"2.95e-03"	D	"2.11664"	"18.2733?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).5d"	"2F*"	"5/2"		"T7192c4,LS"	""	
"56.403"	"10"	"8.67e+10"	"6.20e-02"	C	"2.11694"	"18.2733?"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).5d"	"2F*"	"5/2"		"T7192c4,LS"	"L7429"	
"56.987"	""	"1.67e+09"	"1.63e-03"	E	"0.00000"	"15.9908?"	"2s2.2p"	"2P*"	"1/2"	"2p2.(1D).3d"	"2P"	"3/2"		"T7192c4,LS"	""	
"57.024"	""	"6.67e+09"	"3.25e-03"	D	"0.00000"	"15.9803?"	"2s2.2p"	"2P*"	"1/2"	"2p2.(1D).3d"	"2P"	"1/2"		"T7192c4,LS"	""	
"57.094"	""	"8.31e+09"	"4.06e-03"	D	"0.03009"	"15.9908?"	"2s2.2p"	"2P*"	"3/2"	"2p2.(1D).3d"	"2P"	"3/2"		"T7192c4,LS"	""	
"57.132"	""	"3.32e+09"	"8.12e-04"	E	"0.03009"	"15.9803?"	"2s2.2p"	"2P*"	"3/2"	"2p2.(1D).3d"	"2P"	"1/2"		"T7192c4,LS"	""	
"57.590"	"10*"	"2.35e+10"	"1.17e-02"	D+	"2.11664"	"17.9400?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).4d"	"2D*"	"5/2"		"T7192c4,LS"	"L7429"	
"57.590"	""	"2.52e+09"	"8.36e-04"	E	"2.11664"	"17.9400?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).4d"	"2D*"	"3/2"		"T7192c4,LS"	""	
