ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"9.36157861"	"0.00000003"	""	"1.9731e+11"	"5.1849e-03"	AA	"0.0000000"	"(97.341173777)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	""	
"9.36169779"	"0.00000003"	""	"1.9698e+11"	"2.5882e-03"	AA	"0.0000000"	"(97.33993456)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
"9.48067037"	"0.00000003"	""	"3.4381e+11"	"9.2659e-03"	AA	"0.0000000"	"(96.11841939)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	""	
"9.48088161"	"0.00000003"	""	"3.4331e+11"	"4.6264e-03"	AA	"0.0000000"	"(96.11627777)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	""	
"9.70802754"	"0.00000003"	""	"6.8198e+11"	"1.9272e-02"	AA	"0.0000000"	"(93.86737391)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T7771"	""	
"9.70846021"	"0.00000003"	""	"6.8127e+11"	"9.6267e-03"	AA	"0.0000000"	"(93.86319056)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T7771"	""	
"10.23848727"	"0.00000004"	""	"1.6726e+12"	"5.2572e-02"	AA	"0.0000000"	"(89.00407123)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	""	
"10.23962821"	"0.00000004"	""	"1.6722e+12"	"2.6286e-02"	AA	"0.0000000"	"(88.9941541)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	""	
"12.13207793"	"0.00000006"	""	"6.2608e+12"	"2.7630e-01"	AA	"0.0000000"	"(75.112198927)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T7771"	""	
"12.13748609"	"0.00000006"	""	"6.2725e+12"	"1.3853e-01"	AA	"0.0000000"	"(75.07873081)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T7771"	""	
"40.9329354"	"0.0000005"	""	"4.3098e+10"	"2.1652e-02"	AA	"(75.07873081)"	"(97.341171617)"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		"T7771"	""	
"40.9351082"	"0.0000005"	""	"2.4598e+09"	"6.1796e-04"	AA	"(75.07873081)"	"(97.33998993)"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"		"T7771"	""	
"40.9356477"	"0.0000005"	""	"2.8616e+10"	"1.4378e-02"	AA	"(75.0802080)"	"(97.341173777)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	""	
"40.9379266"	"0.0000005"	""	"2.8671e+10"	"7.2035e-03"	AA	"(75.0802080)"	"(97.33993456)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
