ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"34.310"	"20g,bl"	"7.14e+11"	"1.89e-01"	D+	"0.00000"	"26.560?"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).4d"	"4P"	"5/2"		"u21,LS"	""	
"41.357"	"30g"	"3.17e+11"	"1.22e-01"	B	"0.00000"	"22.0342?"	"2s2.2p3"	"4S*"	"3/2"	"2s.2p3.(5S*).3p"	"4P"	"5/2"		"T7370c84"	"L7069"	
"41.509"	""	"1.46e+09"	"5.66e-04"	D+	"0.00000"	"21.9533"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(1D).3d"	"2D?"	"5/2"		"T7370c84"	""	
"41.534"	""	"5.59e+08"	"1.45e-04"	D	"0.00000"	"21.9401"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(1D).3d"	"2D?"	"3/2"		"T7370c84"	""	
"42.005"	"10"	"9.05e+11"	"3.19e-01"	C	"3.44876"	"25.1430?"	"2s.2p4"	"4P"	"5/2"	"2s.2p3.(3P*).3d"	"4D*"	"7/2"		"u21,LS"	"L7069"	
"42.019"	""	"1.16e+09"	"4.61e-04"	D+	"0.00000"	"21.6872?"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"2D"	"5/2"		"T7370c84"	""	
"42.040"	""	"3.19e+08"	"8.45e-05"	D	"0.00000"	"21.6763?"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"2D"	"3/2"		"T7370c84"	""	
"42.485"	"60g"	"1.93e+12"	"2.62e-01"	B+	"0.00000"	"21.4491"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"4P"	"1/2"		"T7370c84"	"L7069"	
"42.495"	"70g"	"1.88e+12"	"5.08e-01"	B+	"0.00000"	"21.4441"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"4P"	"3/2"		"T7370c84"	"L7069"	
"42.543"	"70g"	"1.77e+12"	"7.22e-01"	B+	"0.00000"	"21.4199"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"4P"	"5/2"		"T7370c84"	"L7069"	
"42.681"	"30g"	"1.86e+10"	"7.61e-03"	C	"0.00000"	"21.3509"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"2F"	"5/2"		"T7370c84"	"u26"	
"42.713"	"30g"	"3.92e+08"	"5.36e-05"	D	"0.00000"	"21.3346?"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"2P"	"1/2"		"T7370c84"	"u26"	
"42.897"	""	"4.06e+10"	"1.12e-02"	C	"0.00000"	"21.2431"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"2P"	"3/2"		"T7370c84"	""	
"42.916"	"30"	"1.07e+12"	"4.42e-01"	B+	"0.751270"	"21.9848"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2F"	"5/2"		"T7370c84"	"u26"	
"42.938"	""	"2.14e+10"	"5.91e-03"	C+	"0.761773"	"21.9848"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2F"	"5/2"		"T7370c84"	"L4484"	
"42.980"	""	"8.02e+11"	"3.33e-01"	B+	"0.751270"	"21.9533"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2D?"	"5/2"		"T7370c84"	""	
"43.001"	""	"8.22e+11"	"2.28e-01"	B+	"0.761773"	"21.9533"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2D?"	"5/2"		"T7370c84"	""	
"43.002"	"50bl"	"2.20e+12"	"8.13e-01"	B+	"0.761773"	"21.9531"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2F"	"7/2"		"T7370c84"	"L7069"	
"43.007"	""	"8.38e+11"	"2.32e-01"	B+	"0.751270"	"21.9401"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2D?"	"3/2"		"T7370c84"	""	
"43.028"	""	"1.06e+11"	"1.95e-02"	B	"0.761773"	"21.9401"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2D?"	"3/2"		"T7370c84"	""	
"43.263"	"50"	"9.01e+11"	"3.37e-01"	C	"3.44876"	"24.5122?"	"2s.2p4"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"7/2"		"u21,LS"	"L7069"	
"43.526"	""	"3.34e+11"	"1.42e-01"	B	"0.751270"	"21.6872?"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).3d"	"2D"	"5/2"		"T7370c84"	""	
"43.548"	"30*"	"5.99e+11"	"1.70e-01"	B+	"0.761773"	"21.6872?"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).3d"	"2D"	"5/2"		"T7370c84"	"u26"	
"43.549"	"30*"	"3.32e+11"	"9.45e-02"	B	"0.751270"	"21.6763?"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).3d"	"2D"	"3/2"		"T7370c84"	"u26"	
"43.571"	""	"9.09e+10"	"1.72e-02"	B	"0.761773"	"21.6763?"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).3d"	"2D"	"3/2"		"T7370c84"	""	
"43.684"	""	"1.40e+09"	"6.01e-04"	D+	"1.17375"	"22.0342?"	"2s2.2p3"	"2P*"	"3/2"	"2s.2p3.(5S*).3p"	"4P"	"5/2"		"T7370c84"	""	
"43.847"	"30bl*"	"5.51e+11"	"3.18e-01"	B	"1.15708"	"21.9401"	"2s2.2p3"	"2P*"	"1/2"	"2s2.2p2.(1D).3d"	"2D?"	"3/2"		"T7370c84"	"L7069"	
