Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"1s2.10g"	"2G"	""	"["	"16.933284"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.10h"	"2H*"	""	"["	"16.933295"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.10i"	"2I"	""	"["	"16.933302"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.10[k-m]"	""	""	"["	"16.933310"	"]"	"0.00014"	"                                          "	"L9090"
"1s2.11s"	"2S"	"1/2"	"["	"17.03596"	"]"	"0.00017"	" 100                                      "	"L9090"
"1s2.11p"	"2P*"	""	"["	"17.04201"	"]"	"0.00019"	" 100                                      "	"L9090"
"1s2.11d"	"2D"	""	"["	"17.04418"	"]"	"0.00015"	" 100                                      "	"L9090"
"1s2.11f"	"2F*"	""	"["	"17.044343"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.11g"	"2G"	""	"["	"17.044363"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.11h"	"2H*"	""	"["	"17.044371"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.11i"	"2I"	""	"["	"17.044376"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.11[k-n]"	""	""	"["	"17.044384"	"]"	"0.00014"	"                                          "	"L9090"
"1s2.12d"	"2D"	""	"["	"17.12870"	"]"	"0.00015"	" 100                                      "	"L9090"
"1s2.12f"	"2F*"	""	"["	"17.128833"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.12g"	"2G"	""	"["	"17.128847"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.12h"	"2H*"	""	"["	"17.128854"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.12i"	"2I"	""	"["	"17.128858"	"]"	"0.00014"	" 100                                      "	"L9090"
"1s2.12[k-o]"	""	""	"["	"17.128863"	"]"	"0.00014"	"                                          "	"L9090"
"1s2.13[g-q]"	""	""	"["	"17.19461"	"]"	"0.00014"	"                                          "	"L9090"
"1s2.14[f-r]"	""	""	"["	"17.24678"	"]"	"0.00014"	"                                          "	"L9090"
"1s2.15[g-t]"	""	""	"["	"17.28886"	"]"	"0.00014"	"                                          "	"L9090"
"1s2.16[h-u]"	""	""	"["	"17.32331"	"]"	"0.00014"	"                                          "	"L9090"
