ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1934.53495"	"0.00004"	"309"	"2.5e+07"	"1.1e-02"	C+	"0.00000000"	"0.471052255"	"3d6.4s2"	"a 5D"	"4"	"3d6.(5D).4s (6D).5p"	"u 5P*"	"3"		"T2227"	"L11631"	
"1937.26831"	"0.00004"	"240"	"2.2e+07"	"9.5e-03"	C+	"0.00000000"	"0.470387631"	"3d6.4s2"	"a 5D"	"4"	"3d6.(5D).4s (6D).5p"	"u 5F*"	"3"		"T2227"	"L11631"	
"1940.66039"	"0.00005"	"191"	"2.6e+07"	"1.0e-02"	D+	"0.003790260"	"0.473355701"	"3d6.4s2"	"a 5D"	"3"	"3d6.(5D).4s (6D).5p"	"u 5P*"	"2"		"T2227"	"L11631"	
"2132.68991"	"0.00005"	"510"	"7.6e+06"	"5.2e-03"	C+	"0.00000000"	"0.427285301"	"3d6.4s2"	"a 5D"	"4"	"3d6.(3F2).4s.4p.(3P*)"	"x 3F*"	"4"		"T2227"	"L11631"	
"2139.26655"	"0.00005"	"115"	"2.8e+06"	"1.5e-03"	D+	"0.00000000"	"0.425971719"	"3d6.4s2"	"a 5D"	"4"	"3d7.(4P).4p"	"u 5D*"	"3"		"T2227"	"L11631"	
"2145.86496"	"0.00006"	"275"	"5.7e+06"	"3.9e-03"	C	"0.003790260"	"0.428452142"	"3d6.4s2"	"a 5D"	"3"	"3d7.(4P).4p"	"w 3D*"	"3"		"T2227"	"L11631"	
"2153.68354"	"0.00007"	"219"	"6.9e+06"	"4.8e-03"	C	"0.006415384"	"0.429535602"	"3d6.4s2"	"a 5D"	"2"	"3d7.(4P).4p"	"w 3D*"	"2"		"T2227"	"L11631"	
"2162.25791"	"0.00007"	"200"	"5.0e+06"	"5.8e-03"	D+	"0.008093254"	"0.429535602"	"3d6.4s2"	"a 5D"	"1"	"3d7.(4P).4p"	"w 3D*"	"2"		"T2227"	"L11631"	
"2167.45323"	"0.00005"	"3240"	"2.7e+08"	"1.5e-01"	D+	"0.00000000"	"0.420432163"	"3d6.4s2"	"a 5D"	"4"	"3d7.(4P).4p"	"w 5P*"	"3"		"T2227"	"L11631"	
"2171.97781"	"0.00007"	"245"	"5.1e+06"	"5.0e-03"	D+	"0.006415384"	"0.425971719"	"3d6.4s2"	"a 5D"	"2"	"3d7.(4P).4p"	"u 5D*"	"3"		"T2227"	"L11631"	
"2173.89485"	"0.00007"	"123"	"8.3e+06"	"9.8e-03"	D+	"0.008093254"	"0.427279606"	"3d6.4s2"	"a 5D"	"1"	"3d7.(4P).4p"	"u 5D*"	"2"		"T2227"	"L11631"	
