ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"321.3239"	"0.0007"	"140"	"2.3e+07"	"1.0e-03"	E	"0.219210"	"3.0551862"	"3d4"	"3P2"	"0"	"3d3.(2D1).4p"	"3P*"	"1"		"T6653c93"	"L3625"	
"324.6322"	"0.0005"	"190"	"8.e+07"	"1.2e-03"	E	"0.241196"	"3.0482718"	"3d4"	"3P2"	"2"	"3d3.(2D1).4p"	"3P*"	"2"		"T6653c93"	"L3625"	
"325.0269"	"0.0005"	"64"	"7.e+06"	"8.e-05"	E	"0.244605"	"3.0482718"	"3d4"	"3F2"	"3"	"3d3.(2D1).4p"	"3P*"	"2"		"T6653c93"	"L3625"	
"329.5126"	"0.0008"	"740"	"8.e+07"	"3.8e-03"	E	"0.219210"	"2.9847096"	"3d4"	"3P2"	"0"	"3d3.(2D1).4p"	"3D*"	"1"		"T6653c93"	"L3625"	
"330.4333"	"0.0005"	"780"	"1.1e+08"	"2.9e-03"	D	"0.227569"	"2.9853628"	"3d4"	"3P2"	"1"	"3d3.(2D1).4p"	"3D*"	"2"		"T6653c93"	"L3625"	
"331.5785"	"0.0005"	"2300"	"2.6e+08"	"3.5e-03"	C	"0.277298"	"3.0255669"	"3d4"	"3G"	"5"	"3d3.(2D1).4p"	"3F*"	"4"		"T6653c93"	"L3625"	
"331.6566"	"0.0005"	"1500"	"2.3e+08"	"2.7e-03"	C	"0.271713"	"3.0193355"	"3d4"	"3G"	"3"	"3d3.(2D1).4p"	"3F*"	"2"		"T6653c93"	"L3625"	
"331.7230"	"0.0006"	"1700"	"1.3e+08"	"3.1e-03"	D	"0.241196"	"2.9882686"	"3d4"	"3P2"	"2"	"3d3.(2D1).4p"	"3D*"	"3"		"T6653c93"	"L3625"	
"331.9832"	"0.0006"	"1900"	"2.5e+08"	"3.2e-03"	C	"0.274722"	"3.019641"	"3d4"	"3G"	"4"	"3d3.(2D1).4p"	"3F*"	"3"		"T6653c93"	"L3625"	
"332.1351"	"0.0006"	"220"	"5.e+07"	"8.e-04"	E	"0.244605"	"2.9882686"	"3d4"	"3F2"	"3"	"3d3.(2D1).4p"	"3D*"	"3"		"T6653c93"	"L3625"	
"332.2801"	"0.0006"	"2900"	"4.6e+08"	"5.9e-03"	C	"0.245802"	"2.9882686"	"3d4"	"3F2"	"4"	"3d3.(2D1).4p"	"3D*"	"3"		"T6653c93"	"L3625"	
"332.4763"	"0.0006"	"3300bl*"	"5.4e+08"	"5.3e-03"	C	"0.243861"	"2.9847096"	"3d4"	"3F2"	"2"	"3d3.(2D1).4p"	"3D*"	"1"		"T6653c93"	"L3625"	
"332.4873"	"0.0006"	"3300bl*"	"4.5e+08"	"5.3e-03"	C+	"0.244605"	"2.9853628"	"3d4"	"3F2"	"3"	"3d3.(2D1).4p"	"3D*"	"2"		"T6653c93"	"L3625"	
"333.2986"	"0.0006"	"100"	"4.e+07"	"5.e-04"	E	"0.271713"	"3.0057996"	"3d4"	"3G"	"3"	"3d3.(2D1).4p"	"1D*"	"2"		"T6653c93"	"L3625"	
"334.0442"	"0.0007"	"2300"	"3.2e+08"	"4.2e-03"	C+	"0.333393"	"3.0613763"	"3d4"	"1G2"	"4"	"3d3.(2D1).4p"	"1F*"	"3"		"T6653c93"	"L3625"	
"334.7644"	"0.0006"	"510"	"6.e+08"	"3.2e-03"	D	"0.336487"	"3.0586016"	"3d4"	"3D"	"1"	"3d3.(2D1).4p"	"3P*"	"0"		"T6653c93"	"L3625"	
