ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"178.700"	"0.010"	""	"3.7e+05"	""	E	"4.6500"	"9.7494"	"3p6.4p"	"2P*"	"1/2"	"3p6.7f"	"2F*"	"5/2"	E2	"T1044"	""	
"180.349"	"0.010"	""	"4.6e+05"	""	E	"4.6980"	"9.7508"	"3p6.4p"	"2P*"	"3/2"	"3p6.7f"	"2F*"	"7/2"	E2	"T1044"	""	
"180.400"	"0.010"	""	"1.0e+05"	""	E	"4.6980"	"9.7494"	"3p6.4p"	"2P*"	"3/2"	"3p6.7f"	"2F*"	"5/2"	E2	"T1044"	""	
"197.518"	"0.010"	""	"4.4e+05"	""	E	"4.6500"	"9.2636"	"3p6.4p"	"2P*"	"1/2"	"3p6.6f"	"2F*"	"5/2"	E2	"T1044"	""	
"199.593"	"0.010"	""	"5.4e+05"	""	E	"4.6980"	"9.2637"	"3p6.4p"	"2P*"	"3/2"	"3p6.6f"	"2F*"	"7/2"	E2	"T1044"	""	
"199.597"	"0.010"	""	"1.2e+05"	""	E	"4.6980"	"9.2636"	"3p6.4p"	"2P*"	"3/2"	"3p6.6f"	"2F*"	"5/2"	E2	"T1044"	""	
"239.934"	"0.010"	""	"3.2e+05"	""	E	"4.6500"	"8.4480"	"3p6.4p"	"2P*"	"1/2"	"3p6.5f"	"2F*"	"5/2"	E2	"T1044"	""	
"242.983"	"0.010"	""	"3.9e+05"	""	E	"4.6980"	"8.4484"	"3p6.4p"	"2P*"	"3/2"	"3p6.5f"	"2F*"	"7/2"	E2	"T1044"	""	
"243.008"	"0.010"	""	"8.7e+04"	""	E	"4.6980"	"8.4480"	"3p6.4p"	"2P*"	"3/2"	"3p6.5f"	"2F*"	"5/2"	E2	"T1044"	""	
"326.450"	"0.010"	""	"1.300e+03"	""	E	"6.9594"	"9.7508"	"3p6.4f"	"2F*"	"5/2"	"3p6.7f"	"2F*"	"7/2"	E2	"T1044"	""	
"326.552"	"0.010"	""	"6.600e+03"	""	E	"6.9602"	"9.7508"	"3p6.4f"	"2F*"	"7/2"	"3p6.7f"	"2F*"	"7/2"	E2	"T1044"	""	
"326.616"	"0.010"	""	"1.1e+04"	""	E	"6.9594"	"9.7494"	"3p6.4f"	"2F*"	"5/2"	"3p6.7f"	"2F*"	"5/2"	E2	"T1044"	""	
"326.718"	"0.010"	""	"1.800e+03"	""	E	"6.9602"	"9.7494"	"3p6.4f"	"2F*"	"7/2"	"3p6.7f"	"2F*"	"5/2"	E2	"T1044"	""	
"394.593"	"0.010"	""	"3.8e+05"	""	E	"4.6500"	"6.9594"	"3p6.4p"	"2P*"	"1/2"	"3p6.4f"	"2F*"	"5/2"	E2	"T1044"	""	
