ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"58.13322512"	"0.00000003"	""	"3.1668e+09"	"3.2089e-03"	AA	"0.000000000"	"(15.6754945000)"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		"T7771"	"L3412"	
"58.13329901"	"0.00000003"	""	"3.1659e+09"	"1.6040e-03"	AA	"0.000000000"	"(15.6754745737)"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"1/2"		"T7771"	"L3412"	
"58.57383101"	"0.00000003"	""	"5.0539e+09"	"5.1991e-03"	AA	"0.000000000"	"(15.5575798084)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	"L3412"	
"58.57395014"	"0.00000003"	""	"5.0525e+09"	"2.5988e-03"	AA	"0.000000000"	"(15.5575481657)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	"L3412"	
"59.31947431"	"0.00000003"	""	"8.8061e+09"	"9.2911e-03"	AA	"0.000000000"	"(15.36202168423)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	"L3412"	
"59.31968545"	"0.00000003"	""	"8.8041e+09"	"4.6445e-03"	AA	"0.000000000"	"(15.3619670047)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	"L3412"	
"60.74297580"	"0.00000003"	""	"1.7468e+10"	"1.9325e-02"	AA	"0.000000000"	"(15.0020152725)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T7771"	"L3412"	
"60.74340822"	"0.00000003"	""	"1.7465e+10"	"9.6610e-03"	AA	"0.000000000"	"(15.0019084746)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T7771"	"L3412"	
"64.06444130"	"0.00000003"	""	"4.2845e+10"	"5.2726e-02"	AA	"0.000000000"	"(14.2242253601)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	"L3412"	
"64.06558150"	"0.00000003"	""	"4.2844e+10"	"2.6363e-02"	AA	"0.000000000"	"(14.2239722049)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	"L3412"	
"75.92593562"	"0.00000007"	""	"1.6047e+11"	"2.7738e-01"	AA	"0.000000000"	"(12.00205230452)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T7771"	"L3412"	
"75.93134095"	"0.00000007"	""	"1.6052e+11"	"1.3875e-01"	AA	"0.000000000"	"(12.0011979134)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T7771"	"L3412"	
"256.2343110"	"0.0000006"	""	"1.0993e+09"	"2.1641e-02"	AA	"(12.0011979134)"	"(15.5575797545)"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		"T7771"	""	
"256.2364395"	"0.0000006"	""	"6.2803e+07"	"6.1819e-04"	AA	"(12.0011979134)"	"(15.5575502123)"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"		"T7771"	""	
