ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"8.541659"	"0.000015"	""	"9.67e+10"	"3.17e-03"	A+	"0.0000000"	"(106.68501)"	"1s2"	"1S"	"0"	"1s.10p"	"1P*"	"1"		"T5231c64,T5072"	""	
"8.560462"	"0.000015"	""	"1.33e+11"	"4.38e-03"	A	"0.0000000"	"(106.45068)"	"1s2"	"1S"	"0"	"1s.9p"	"1P*"	"1"		"T5231c64,T5072"	""	
"8.586885"	"0.000015"	""	"1.89e+11"	"6.28e-03"	A	"0.0000000"	"(106.12313)"	"1s2"	"1S"	"0"	"1s.8p"	"1P*"	"1"		"T5231c64,T5072"	""	
"8.625710"	"0.000015"	""	"2.83e+11"	"9.47e-03"	A	"0.0000000"	"(105.64545)"	"1s2"	"1S"	"0"	"1s.7p"	"1P*"	"1"		"T5231c64,T5072"	""	
"8.686207"	"0.000015"	""	"4.50e+11"	"1.53e-02"	A+	"0.0000000"	"(104.90966)"	"1s2"	"1S"	"0"	"1s.6p"	"1P*"	"1"		"T5231c64,T5072"	""	
"8.788392"	"0.000015"	""	"7.81e+11"	"2.71e-02"	A+	"0.0000000"	"(103.68985)"	"1s2"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T5231c64,T5072"	""	
"8.982795"	"0.000016"	""	"1.54e+12"	"5.60e-02"	A+	"0.0000000"	"(101.44583)"	"1s2"	"1S"	"0"	"1s.4p"	"1P*"	"1"		"T5231c64,T5072"	""	
"9.433001"	"0.000018"	""	"3.74e+12"	"1.49e-01"	A+	"0.0000000"	"(96.60415)"	"1s2"	"1S"	"0"	"1s.3p"	"1P*"	"1"		"T5231c64,T5072"	"L2560c7"	
"11.0026312"	"0.0000003"	""	"1.35e+13"	"7.33e-01"	A+	"0.0000000"	"(82.8226483)"	"1s2"	"1S"	"0"	"1s.2p"	"1P*"	"1"		"T5231c64,T5072"	"L2560c7"	
"11.0829008"	"0.0000003"	""	"1.40e+10"	"7.73e-04"		"0.0000000"	"(82.2227922)"	"1s2"	"1S"	"0"	"1s.2p"	"3P*"	"1"		"T6910"	"L4776"	
"36.0815"	"0.0003"	""	"6.44e+09"	"4.19e-04"	A	"(81.4250699)"	"(106.68089)"	"1s.2s"	"3S"	"1"	"1s.10p"	"3P*"	"0"		"T5231c64,LS"	""	
"36.0815"	"0.0003"	""	"6.46e+09"	"2.10e-03"	A	"(81.4250699)"	"(106.68089)"	"1s.2s"	"3S"	"1"	"1s.10p"	"3P*"	"2"		"T5231c64,LS"	""	
"36.0815"	"0.0003"	""	"6.46e+09"	"1.26e-03"	A	"(81.4250699)"	"(106.68089)"	"1s.2s"	"3S"	"1"	"1s.10p"	"3P*"	"1"		"T5231c64,LS"	""	
"36.4216"	"0.0003"	""	"8.84e+09"	"2.93e-03"	A	"(81.4250699)"	"(106.44502)"	"1s.2s"	"3S"	"1"	"1s.9p"	"3P*"	"2"		"T5231c64,LS"	""	
"36.4216"	"0.0003"	""	"8.85e+09"	"1.76e-03"	A	"(81.4250699)"	"(106.44502)"	"1s.2s"	"3S"	"1"	"1s.9p"	"3P*"	"1"		"T5231c64,LS"	""	
"36.4216"	"0.0003"	""	"8.84e+09"	"5.86e-04"	A	"(81.4250699)"	"(106.44502)"	"1s.2s"	"3S"	"1"	"1s.9p"	"3P*"	"0"		"T5231c64,LS"	""	
"36.9084"	"0.0003"	""	"1.25e+10"	"2.56e-03"	A	"(81.4250699)"	"(106.11505)"	"1s.2s"	"3S"	"1"	"1s.8p"	"3P*"	"1"		"T5231c64,LS"	""	
"36.9084"	"0.0003"	""	"1.25e+10"	"8.54e-04"	A	"(81.4250699)"	"(106.11505)"	"1s.2s"	"3S"	"1"	"1s.8p"	"3P*"	"0"		"T5231c64,LS"	""	
"36.9084"	"0.0003"	""	"1.25e+10"	"4.27e-03"	A	"(81.4250699)"	"(106.11505)"	"1s.2s"	"3S"	"1"	"1s.8p"	"3P*"	"2"		"T5231c64,LS"	""	
"37.2597"	"0.0003"	""	"2.19e+08"	"1.37e-04"	A	"(82.2180262)"	"(106.67521)"	"1s.2p"	"3P*"	"0"	"1s.10s"	"3S"	"1"		"T5231c64,LS"	""	
"37.2670"	"0.0003"	""	"6.58e+08"	"1.37e-04"	A	"(82.2227922)"	"(106.67521)"	"1s.2p"	"3P*"	"1"	"1s.10s"	"3S"	"1"		"T5231c64,LS"	""	
"37.3004"	"0.0003"	""	"1.09e+09"	"1.37e-04"	A	"(82.2447282)"	"(106.67521)"	"1s.2p"	"3P*"	"2"	"1s.10s"	"3S"	"1"		"T5231c64,LS"	""	
"37.3231"	"0.0003"	""	"6.16e+09"	"3.86e-03"	A	"(82.2693843)"	"(106.68501)"	"1s.2s"	"1S"	"0"	"1s.10p"	"1P*"	"1"		"T5231c64"	""	
"37.6258"	"0.0003"	""	"3.03e+08"	"1.93e-04"	A	"(82.2180262)"	"(106.43721)"	"1s.2p"	"3P*"	"0"	"1s.9s"	"3S"	"1"		"T5231c64,LS"	""	
"37.6332"	"0.0003"	""	"9.04e+08"	"1.92e-04"	A	"(82.2227922)"	"(106.43721)"	"1s.2p"	"3P*"	"1"	"1s.9s"	"3S"	"1"		"T5231c64,LS"	""	
"37.6428"	"0.0003"	""	"1.88e+10"	"1.33e-03"	A	"(81.4250699)"	"(105.63335)"	"1s.2s"	"3S"	"1"	"1s.7p"	"3P*"	"0"		"T5231c64,LS"	""	
"37.6428"	"0.0003"	""	"1.88e+10"	"6.64e-03"	A	"(81.4250699)"	"(105.63335)"	"1s.2s"	"3S"	"1"	"1s.7p"	"3P*"	"2"		"T5231c64,LS"	""	
"37.6428"	"0.0003"	""	"1.88e+10"	"3.99e-03"	A	"(81.4250699)"	"(105.63335)"	"1s.2s"	"3S"	"1"	"1s.7p"	"3P*"	"1"		"T5231c64,LS"	""	
"37.6674"	"0.0003"	""	"1.50e+09"	"1.92e-04"	A	"(82.2447282)"	"(106.43721)"	"1s.2p"	"3P*"	"2"	"1s.9s"	"3S"	"1"		"T5231c64,LS"	""	
"37.6848"	"0.0003"	""	"8.44e+09"	"5.39e-03"	A	"(82.2693843)"	"(106.45068)"	"1s.2s"	"1S"	"0"	"1s.9p"	"1P*"	"1"		"T5231c64"	""	
"38.1509"	"0.0003"	""	"4.34e+08"	"2.84e-04"	A	"(82.2180262)"	"(106.10391)"	"1s.2p"	"3P*"	"0"	"1s.8s"	"3S"	"1"		"T5231c64,LS"	""	
"38.1585"	"0.0003"	""	"1.30e+09"	"2.84e-04"	A	"(82.2227922)"	"(106.10391)"	"1s.2p"	"3P*"	"1"	"1s.8s"	"3S"	"1"		"T5231c64,LS"	""	
