Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"2s2.2p3"	"4S*"	"3/2"	""	"0.0000000"	""	"0.0000000"	" 100                                           "	"L17865"
"2s2.2p3"	"2D*"	"5/2"	""	"0.3757558"	""	"0.0000023"	"  99                                           "	"L17865"
"2s2.2p3"	"2D*"	"3/2"	""	"0.3761609"	""	"0.0000022"	" 100                                           "	"L17865"
"2s2.2p3"	"2P*"	"1/2"	""	"0.5689446"	""	"0.000003"	"  97                                           "	"L17865"
"2s2.2p3"	"2P*"	"3/2"	""	"0.5690023"	""	"0.000003"	"  97                                           "	"L17865"
"2s.2p4"	"4P"	"5/2"	""	"1.675480"	""	"0.000020"	"  99                                           "	"L17865"
"2s.2p4"	"4P"	"3/2"	""	"1.681075"	""	"0.000017"	"  99                                           "	"L17865"
"2s.2p4"	"4P"	"1/2"	""	"1.684014"	""	"0.000018"	"  99                                           "	"L17865"
"2s.2p4"	"2D"	"5/2"	""	"2.315344"	""	"0.000013"	"  99                                           "	"L17865"
"2s.2p4"	"2D"	"3/2"	""	"2.315536"	""	"0.000013"	"  99                                           "	"L17865"
"2s.2p4"	"2S"	"1/2"	""	"2.730406"	""	"0.000018"	"  99                                           "	"L17865"
"2s.2p4"	"2P"	"3/2"	""	"2.916261"	""	"0.000015"	"  98                                           "	"L17865"
"2s.2p4"	"2P"	"1/2"	""	"2.922781"	""	"0.000016"	"  98                                           "	"L17865"
"2s2.2p2.(3P).3s"	"4P"	"1/2"	""	"4.3621529"	""	"0.0000018"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3s"	"4P"	"3/2"	""	"4.3656308"	""	"0.0000000"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3s"	"4P"	"5/2"	""	"4.3708931"	""	"0.0000013"	"  97                                           "	"L17865"
"2p5"	"2P*"	"3/2"	""	"4.418743"	""	"0.000019"	"  95                                           "	"L17865"
"2p5"	"2P*"	"1/2"	""	"4.427510"	""	"0.00003"	"  95                                           "	"L17865"
"2s2.2p2.(3P).3s"	"2P"	"1/2"	""	"4.4515446"	""	"0.000003"	"  98                                           "	"L17865"
"2s2.2p2.(3P).3s"	"2P"	"3/2"	""	"4.4579890"	""	"0.000003"	"  98                                           "	"L17865"
"2s2.2p2.(1D).3s"	"2D"	"5/2"	""	"4.6631402"	""	"0.000004"	"  98                                           "	"L17865"
"2s2.2p2.(1D).3s"	"2D"	"3/2"	""	"4.6632022"	""	"0.000004"	"  98                                           "	"L17865"
"2s2.2p2.(3P).3p"	"2S*"	"1/2"	""	"4.6968677"	""	"0.000004"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4D*"	"1/2"	""	"4.7477288"	""	"0.0000022"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4D*"	"3/2"	""	"4.7496645"	""	"0.0000020"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4D*"	"5/2"	""	"4.7528638"	""	"0.0000015"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4D*"	"7/2"	""	"4.7572356"	""	"0.0000020"	"  98                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4P*"	"1/2"	""	"4.7795679"	""	"0.0000020"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4P*"	"3/2"	""	"4.7811024"	""	"0.0000019"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"4P*"	"5/2"	""	"4.7842543"	""	"0.0000020"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3p"	"2D*"	"3/2"	""	"4.835389"	""	"0.000004"	"  82         :    16  2s2.2p2.(1D).3p    2D*   "	"L17865"
"2s2.2p2.(3P).3p"	"2D*"	"5/2"	""	"4.8418500"	""	"0.000003"	"  82         :    16  2s2.2p2.(1D).3p    2D*   "	"L17865"
"2s2.2p2.(3P).3p"	"4S*"	"3/2"	""	"4.8569295"	""	"0.0000019"	"  90         :     8  2s.2p3.(5S*).3s    4S*   "	"L17865"
"2s2.2p2.(3P).3p"	"2P*"	"1/2"	""	"4.8908200"	""	"0.000004"	"  82         :    13  2s2.2p2.(1D).3p    2P*   "	"L17865"
"2s2.2p2.(3P).3p"	"2P*"	"3/2"	""	"4.8918922"	""	"0.000004"	"  82         :    14  2s2.2p2.(1D).3p    2P*   "	"L17865"
"2s2.2p2.(1S).3s"	"2S"	"1/2"	""	"4.972873"	""	"0.000000"	"  93         :     5  2p4.(1S).3s        2S    "	"L17865"
"2s2.2p2.(1D).3p"	"2F*"	"5/2"	""	"5.0604081"	""	"0.000005"	"  98                                           "	"L17865"
"2s2.2p2.(1D).3p"	"2F*"	"7/2"	""	"5.0616835"	""	"0.000004"	"  98                                           "	"L17865"
"2s2.2p2.(1D).3p"	"2D*"	"5/2"	""	"5.1136297"	""	"0.000004"	"  80         :    16  2s2.2p2.(3P).3p    2D*   "	"L17865"
"2s2.2p2.(1D).3p"	"2D*"	"3/2"	""	"5.1145318"	""	"0.000004"	"  80         :    16  2s2.2p2.(3P).3p    2D*   "	"L17865"
"2s2.2p2.(1D).3p"	"2P*"	"1/2"	""	"5.166536"	""	"0.000005"	"  83         :    13  2s2.2p2.(3P).3p    2P*   "	"L17865"
"2s2.2p2.(1D).3p"	"2P*"	"3/2"	""	"5.1692587"	""	"0.000004"	"  82         :    14  2s2.2p2.(3P).3p    2P*   "	"L17865"
"2s.2p3.(5S*).3s"	"6S*"	"5/2"	""	"5.1791863"	"+x"	"0.0000000"	" 100                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4F"	"3/2"	""	"5.219556"	""	"0.000003"	"  98                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4F"	"5/2"	""	"5.2213513"	""	"0.000004"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4F"	"7/2"	""	"5.2239226"	""	"0.000004"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4F"	"9/2"	""	"5.227297"	""	"0.000004"	"  98                                           "	"L17865"
"2s2.2p2.(3P).3d"	"2P"	"3/2"	""	"5.251220"	""	"0.000005"	"  86         :    10                     4D    "	"L17865"
"2s2.2p2.(3P).3d"	"2P"	"1/2"	""	"5.254692"	""	"0.000005"	"  50         :    47                     4D    "	"L17865"
"2s2.2p2.(3P).3d"	"4D"	"3/2"	""	"5.2593349"	""	"0.000003"	"  86         :    10                     2P    "	"L17865"
"2s2.2p2.(3P).3d"	"4D"	"5/2"	""	"5.2594267"	""	"0.000003"	"  93                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4D"	"1/2"	""	"5.260253"	""	"0.000004"	"  50         :    47                     2P    "	"L17865"
"2s2.2p2.(3P).3d"	"4D"	"7/2"	""	"5.2611963"	""	"0.000004"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4P"	"5/2"	""	"5.2792267"	""	"0.000004"	"  93                                           "	"L17865"
"2s2.2p2.(3P).3d"	"4P"	"3/2"	""	"5.2817234"	""	"0.000004"	"  95                                           "	"L17865"
"2s2.2p2.(3P).3d"	"2F"	"5/2"	""	"5.282398"	""	"0.000005"	"  92         :     6  2s2.2p2.(1D).3d    2F    "	"L17865"
"2s2.2p2.(3P).3d"	"4P"	"1/2"	""	"5.2830315"	""	"0.000004"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3d"	"2F"	"7/2"	""	"5.288853"	""	"0.000005"	"  92         :     6  2s2.2p2.(1D).3d    2F    "	"L17865"
"2s2.2p2.(3P).3d"	"2D"	"3/2"	""	"5.3489668"	""	"0.000005"	"  97                                           "	"L17865"
"2s2.2p2.(3P).3d"	"2D"	"5/2"	""	"5.3509409"	""	"0.000005"	"  97                                           "	"L17865"
"2s.2p3.(5S*).3s"	"4S*"	"3/2"	""	"5.358421"	""	"0.000006"	"  89         :     7  2s2.2p2.(3P).3p    4S*   "	"L17865"
"2s2.2p2.(1S).3p"	"2P*"	"1/2"	""	"5.393218"	""	"0.000006"	"  92         :     5  2p4.(1S).3p        2P*   "	"L17865"
"2s2.2p2.(1S).3p"	"2P*"	"3/2"	""	"5.393253"	""	"0.000006"	"  92         :     5  2p4.(1S).3p        2P*   "	"L17865"
"2s2.2p2.(1D).3d"	"2F"	"7/2"	""	"5.5190001"	""	"0.000005"	"  91         :     5  2s2.2p2.(3P).3d    2F    "	"L17865"
"2s2.2p2.(1D).3d"	"2F"	"5/2"	""	"5.520296"	""	"0.000005"	"  92         :     6  2s2.2p2.(3P).3d    2F    "	"L17865"
"2s2.2p2.(1D).3d"	"2G"	"9/2"	""	"5.5314724"	""	"0.000005"	"  98                                           "	"L17865"
"2s2.2p2.(1D).3d"	"2G"	"7/2"	""	"5.531550"	""	"0.000005"	"  99                                           "	"L17865"
"2s2.2p2.(1D).3d"	"2D"	"3/2"	""	"5.552930"	""	"0.000005"	"  96                                           "	"L17865"
"2s2.2p2.(1D).3d"	"2D"	"5/2"	""	"5.5534345"	""	"0.000005"	"  96                                           "	"L17865"
"2s.2p3.(5S*).3p"	"6P"	"3/2"	""	"5.5814669"	"+x"	"0.000005"	" 100                                           "	"L17865"
"2s.2p3.(5S*).3p"	"6P"	"5/2"	""	"5.5819074"	"+x"	"0.000005"	" 100                                           "	"L17865"
"2s.2p3.(5S*).3p"	"6P"	"7/2"	""	"5.5826319"	"+x"	"0.000005"	" 100                                           "	"L17865"
"2s2.2p2.(1D).3d"	"2P"	"1/2"	""	"5.585590"	""	"0.000013"	"  97                                           "	"L17865"
"2s2.2p2.(1D).3d"	"2P"	"3/2"	""	"5.586752"	""	"0.000006"	"  97                                           "	"L17865"
"2s2.2p2.(1D).3d"	"2S"	"1/2"	""	"5.620193"	""	"0.000012"	"  96                                           "	"L17865"
"2s.2p3.(5S*).3p"	"4P"	"5/2"	""	"5.699948"	""	"0.000008"	"  95                                           "	"L17865"
"2s.2p3.(5S*).3p"	"4P"	"3/2"	""	"5.700138"	""	"0.000008"	"  94                                           "	"L17865"
"2s.2p3.(5S*).3p"	"4P"	"1/2"	""	"5.700262"	""	"0.000008"	"  94                                           "	"L17865"
"2s2.2p2.(3P).4s"	"4P"	"1/2"	""	"5.772215"	""	"0.000006"	"  94                                           "	"L17865"
"2s2.2p2.(3P).4s"	"4P"	"3/2"	""	"5.775539"	""	"0.000005"	"  94                                           "	"L17865"
"2s2.2p2.(3P).4s"	"4P"	"5/2"	""	"5.780787"	""	"0.000005"	"  95                                           "	"L17865"
"2s2.2p2.(3P).4s"	"2P"	"1/2"	""	"5.800211"	""	"0.000006"	"  98                                           "	"L17865"
"2s2.2p2.(3P).4s"	"2P"	"3/2"	""	"5.806773"	""	"0.000005"	"  97                                           "	"L17865"
