ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"53.785"	"10"	"2.88e+11"	"7.49e-02"	C	"1.2196"	"18.1624?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"1"		"T5520c4,LS"	"L3463"	
"53.800"	"10"	"2.88e+11"	"1.25e-01"	C	"1.2196"	"18.1577?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"2"		"T5520c4,LS"	"L3463"	
"53.823"	"10"	"2.88e+11"	"1.75e-01"	C	"1.2196"	"18.1504?"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"3"		"T5520c4,LS"	"L3463"	
"54.217"	"200g"	"1.88e+11"	"1.38e-01"	C	"0.0156"	"16.8234?"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"2"		"T5520c4,LS"	"L3463"	
"54.258"	"200g"	"2.49e+11"	"1.54e-01"	C	"0.0403"	"16.8354?"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"3"		"T5520c4,LS"	"L3463"	
"54.297"	""	"6.22e+10"	"2.75e-02"	D	"0.0403"	"16.8234?"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"2"		"T5520c4,LS"	""	
"57.553"	"10"	"1.80e+11"	"1.15e-01"	C	"2.3892"	"18.2227?"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"4"		"T5520c4,LS"	"L3463"	
"57.621"	""	"2.01e+10"	"1.00e-02"	E	"2.3892"	"18.2040?"	"2s.2p3"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"3"		"T5520c4,LS"	""	
"57.624"	"10"	"1.61e+11"	"1.12e-01"	C	"2.3900"	"18.2040?"	"2s.2p3"	"3D*"	"2"	"2s.2p2.(4P).4d"	"3F"	"3"		"T5520c4,LS"	"L3463"	
"61.694"	"150"	"1.90e+11"	"1.09e-01"	C+	"0.4257+x"	"15.1965+x?"	"2s2.2p2"	"1D"	"2"	"2s.2p2.(2D).3p"	"1D*"	"2"		"T5052"	"L3463"	
