ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"293.052"	"0.009"	"100"	"3.54e+09"	"4.56e-02"		"0.362302"	"3.47187"	"3s2.3p3"	"2P*"	"1/2"	"3s2.3p2.(1S).4s"	"2S"	"1/2"		"T7942"	"L3496"	
"293.329"	"0.009"	"150"	"6.37e+09"	"4.11e-02"		"0.365238"	"3.47187"	"3s2.3p3"	"2P*"	"3/2"	"3s2.3p2.(1S).4s"	"2S"	"1/2"		"T7942"	"L3496"	
"294.836"	"0.009"	"300"	"4.78e+09"	"9.34e-02"		"0.000000"	"3.09076"	"3s2.3p3"	"4S*"	"3/2"	"3s2.3p2.(3P).4s"	"4P"	"5/2"		"T7942"	"L3496"	
"296.169"	"0.009"	"200"	"4.71e+09"	"6.19e-02"		"0.000000"	"3.07685"	"3s2.3p3"	"4S*"	"3/2"	"3s2.3p2.(3P).4s"	"4P"	"3/2"		"T7942"	"L3496"	
"297.064"	"0.009"	"200"	"4.68e+09"	"3.10e-02"		"0.000000"	"3.06758"	"3s2.3p3"	"4S*"	"3/2"	"3s2.3p2.(3P).4s"	"4P"	"1/2"		"T7942"	"L3496"	
"300.266"	"0.009"	"200"	"6.13e+09"	"8.28e-02"		"0.218818"	"3.25368"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(1D).4s"	"2D"	"3/2"		"T7942"	"L3496"	
"300.515"	"0.009"	"200"	"6.46e+09"	"8.75e-02"		"0.220979"	"3.25333"	"3s2.3p3"	"2D*"	"5/2"	"3s2.3p2.(1D).4s"	"2D"	"5/2"		"T7942"	"L3496"	
"311.245"	"0.010"	"200"	"1.00e+10"	"9.68e-02"		"0.220979"	"3.14879"	"3s2.3p3"	"2D*"	"5/2"	"3s2.3p2.(3P).4s"	"2P"	"3/2"		"T7942"	"L3496"	
"312.766"	"0.010"	"250"	"1.16e+10"	"8.51e-02"		"0.218818"	"3.13239"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(3P).4s"	"2P"	"1/2"		"T7942"	"L3496"	
"315.167"	"0.010"	"200"	"1.44e+09"	"4.29e-02"		"0.362302"	"3.25368"	"3s2.3p3"	"2P*"	"1/2"	"3s2.3p2.(1D).4s"	"2D"	"3/2"		"T7942"	"L3496"	
"315.525"	"0.010"	"150"	"1.77e+09"	"3.96e-02"		"0.365238"	"3.25333"	"3s2.3p3"	"2P*"	"3/2"	"3s2.3p2.(1D).4s"	"2D"	"5/2"		"T7942"	"L3496"	
"327.030"	"0.011"	"100"	"1.16e+09"	"3.72e-02"		"0.362302"	"3.14879"	"3s2.3p3"	"2P*"	"1/2"	"3s2.3p2.(3P).4s"	"2P"	"3/2"		"T7942"	"L3496"	
"327.375"	"0.011"	"250"	"4.56e+09"	"7.33e-02"		"0.365238"	"3.14879"	"3s2.3p3"	"2P*"	"3/2"	"3s2.3p2.(3P).4s"	"2P"	"3/2"		"T7942"	"L3496"	
"328.967"	"0.011"	"100"	"3.40e+09"	"5.52e-02"		"0.362302"	"3.13239"	"3s2.3p3"	"2P*"	"1/2"	"3s2.3p2.(3P).4s"	"2P"	"1/2"		"T7942"	"L497"	
"329.316"	"0.011"	"50"	"1.08e+09"	"8.78e-03"		"0.365238"	"3.13239"	"3s2.3p3"	"2P*"	"3/2"	"3s2.3p2.(3P).4s"	"2P"	"1/2"		"T7942"	"L3496"	
"372.148"	"0.014"	"500"	"5.23e+10"	"1.45e+00"		"0.220979"	"2.66965"	"3s2.3p3"	"2D*"	"5/2"	"3s2.3p2.(1D).3d"	"2F"	"7/2"		"T7942"	"L3496"	
"372.461"	"0.014"	"200"	"4.86e+10"	"1.52e+00"		"0.218818"	"2.66543"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(1D).3d"	"2F"	"5/2"		"T7942"	"L3496"	
"372.790"	"0.014"	"200"	"3.79e+09"	"7.90e-02"		"0.220979"	"2.66543"	"3s2.3p3"	"2D*"	"5/2"	"3s2.3p2.(1D).3d"	"2F"	"5/2"		"T7942"	"L3496"	
"377.761"	"0.015"	"250"	"4.0e+10"	"1.7e+00"		"0.362302"	"2.77459"	"3s2.3p3"	"2P*"	"1/2"	"3s2.3p2.(1S).3d"	"2D"	"3/2"		"T4943"	"L3496"	
"378.221"	"0.015"	"150"	"8.3e+09"	"1.8e-01"		"0.365238"	"2.77459"	"3s2.3p3"	"2P*"	"3/2"	"3s2.3p2.(1S).3d"	"2D"	"3/2"		"T4943"	"L3496"	
"379.118"	"0.015"	"300"	"4.8e+10"	"1.6e+00"		"0.365238"	"2.76888"	"3s2.3p3"	"2P*"	"3/2"	"3s2.3p2.(1S).3d"	"2D"	"5/2"		"T4943"	"L3496"	
"383.315"	"0.015"	"100"	"4.97e+08"	"5.47e-03"		"0.000000"	"2.37733"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4"	"2P"	"1/2"		"T7942"	"L3496"	
"387.800"	"0.015"	"300"	"4.26e+10"	"1.44e+00"		"0.000000"	"2.34984"	"3s2.3p3"	"4S*"	"3/2"	"3s2.3p2.(3P).3d"	"4P"	"5/2"		"T7942"	"L3496"	
"389.071"	"0.015"	"250"	"3.11e+10"	"7.06e-01"		"0.218818"	"2.56098"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(1D).3d"	"2D"	"3/2"		"T7942"	"L3496"	
"389.430"	"0.015"	"100"	"3.86e+09"	"5.85e-02"		"0.220979"	"2.56098"	"3s2.3p3"	"2D*"	"5/2"	"3s2.3p2.(1D).3d"	"2D"	"3/2"		"T7942"	"L3496"	
"389.753"	"0.015"	"100"	"2.29e+09"	"7.82e-02"		"0.218818"	"2.55688"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(1D).3d"	"2D"	"5/2"		"T7942"	"L3496"	
