ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"2397.836"	""	"5.1e-03"	""	E	"0.000000"	"0.3800373"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
"2408.51"	""	"9.2e-02"	""	E	"0.001685"	"0.3800373"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
"2422.25"	""	"1.3e-02"	""	E	"0.003831"	"0.3800373"	"3p6.3d2"	"3F"	"4"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
"2602.405"	""	"1.1e+00"	""	E	"0.000000"	"0.3501634"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"3D"	"3"	E2	"T3929"	""	
"2614.99"	""	"1.2e+01"	""	E	"0.001685"	"0.3501634"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"3D"	"3"	E2	"T3929"	""	
"2617.873"	""	"1.5e+01"	""	E	"0.000000"	"0.3480944"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"3D"	"2"	E2	"T3929"	""	
"2627.130"	""	"3.5e+01"	""	E	"0.000000"	"0.3468679"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"3D"	"1"	E2	"T3929"	""	
"2630.61"	""	"2.6e+01"	""	E	"0.001685"	"0.3480944"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"3D"	"2"	E2	"T3929"	""	
"2631.19"	""	"4.0e+01"	""	E	"0.003831"	"0.3501634"	"3p6.3d2"	"3F"	"4"	"3p6.3d.4s"	"3D"	"3"	E2	"T3929"	""	
"2639.95"	""	"1.7e+01"	""	E	"0.001685"	"0.3468679"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"3D"	"1"	E2	"T3929"	""	
"2647.00"	""	"1.1e+01"	""	E	"0.003831"	"0.3480944"	"3p6.3d2"	"3F"	"4"	"3p6.3d.4s"	"3D"	"2"	E2	"T3929"	""	
"3009.26"	""	"1.7e+01"	""	E	"0.077216"	"0.3800373"	"3p6.3d2"	"1D"	"2"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
