ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"636.936"	"0.005"	"(450000)"	"2.3e+09"	"1.8e-01"	D+	"0.2741974"	"1.704901"	"3d5.(6S).4s"	"7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"7P*"	"4"		"u44"	"L21555"	
"637.744"	"0.005"	"(350000)"	"2.3e+09"	"1.4e-01"	D+	"0.2741974"	"1.703089"	"3d5.(6S).4s"	"7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"7P*"	"3"		"u44"	"L21555"	
"638.359"	"0.005"	"(250000)"	"2.3e+09"	"1.0e-01"	D+	"0.2741974"	"1.701713"	"3d5.(6S).4s"	"7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"7P*"	"2"		"u44"	"L21555"	
"679.1290"	"0.0006"	"37000"	"2.3e+08"	"1.3e-02"	D	"0.1827214"	"1.5245388"	"3d6"	"3H"	"6"	"3d5.(b 2G).4p"	"3G*"	"5"		"T6105"	"L11223"	
"680.7039"	"0.0006"	"50000"	"1.9e+08"	"1.1e-02"	D	"0.1849926"	"1.5237055"	"3d6"	"3H"	"5"	"3d5.(b 2G).4p"	"3G*"	"4"		"T6105"	"L11223"	
"682.1102"	"0.0006"	"37000"	"1.1e+08"	"6.e-03"	D	"0.1866432"	"1.5225960"	"3d6"	"3H"	"4"	"3d5.(b 2G).4p"	"3G*"	"3"		"T6105"	"L11223"	
"684.2923"	"0.0007"	"27000"	"7.e+07"	"5.e-03"	D	"0.1827214"	"1.5144141"	"3d6"	"3H"	"6"	"3d5.(b 2G).4p"	"3H*"	"6"		"T6105"	"L11223"	
"684.8555"	"0.0006"	"36000"	"1.4e+08"	"7.e-03"	D	"0.1866432"	"1.5172407"	"3d6"	"3H"	"4"	"3d5.(b 2G).4p"	"3F*"	"3"		"T6105"	"L11223"	
"685.2988"	"0.0006"	"27000"	"3.9e+07"	"2.3e-03"	D	"0.1849926"	"1.5147294"	"3d6"	"3H"	"5"	"3d5.(b 2G).4p"	"3F*"	"4"		"T6105"	"L11223"	
"686.6281"	"0.0006"	"27000"	"8.e+07"	"6.e-03"	D	"0.1849926"	"1.5121550"	"3d6"	"3H"	"5"	"3d5.(b 2G).4p"	"3H*"	"5"		"T6105"	"L11223"	
"688.5263"	"0.0006"	"26000"	"9.e+07"	"6.e-03"	D	"0.1866432"	"1.5101468"	"3d6"	"3H"	"4"	"3d5.(b 2G).4p"	"3H*"	"4"		"T6105"	"L11223"	
"700.5727"	"0.0006"	"33000"	"1.7e+08"	"1.3e-02"	D	"0.2237930"	"1.5245388"	"3d6"	"3G"	"5"	"3d5.(b 2G).4p"	"3G*"	"5"		"T6105"	"L11223"	
"701.0218"	"0.0007"	"24000"	"8.e+07"	"5.e-03"	D	"0.2237930"	"1.5237055"	"3d6"	"3G"	"5"	"3d5.(b 2G).4p"	"3G*"	"4"		"T6105"	"L11223"	
"702.9075"	"0.0006"	"80000"	"1.2e+08"	"9.e-03"	D	"0.2272802"	"1.5237055"	"3d6"	"3G"	"4"	"3d5.(b 2G).4p"	"3G*"	"4"		"T6105"	"L11223"	
"703.5096"	"0.0006"	"32000"	"1.6e+08"	"9.e-03"	D	"0.2272802"	"1.5225960"	"3d6"	"3G"	"4"	"3d5.(b 2G).4p"	"3G*"	"3"		"T6105"	"L11223"	
"704.9192"	"0.0006"	"43000"	"1.8e+08"	"1.0e-02"	D	"0.2291119"	"1.5218375"	"3d6"	"3G"	"3"	"3d5.(b 2G).4p"	"3F*"	"2"		"T6105"	"L11223"	
"705.8961"	"0.0006"	"43000"	"1.0e+08"	"6.e-03"	D	"0.2237930"	"1.5147294"	"3d6"	"3G"	"5"	"3d5.(b 2G).4p"	"3F*"	"4"		"T6105"	"L11223"	
"707.4347"	"0.0006"	"32000*"	"1.5e+08"	"1.1e-02"	D	"0.2291119"	"1.5172407"	"3d6"	"3G"	"3"	"3d5.(b 2G).4p"	"3F*"	"3"		"T6105"	"L11223"	
"707.8082"	"0.0006"	"23000"	"6.e+07"	"4.3e-03"	D	"0.2272802"	"1.5147294"	"3d6"	"3G"	"4"	"3d5.(b 2G).4p"	"3F*"	"4"		"T6105"	"L11223"	
"726.6310"	"0.0007"	"92000"	"9.e+08"	"5.3e-02"	D+	"0.5214379"	"1.7755367"	"3d6"	"b 1G"	"4"	"3d5.(c 2D).4p"	"1F*"	"3"		"T6105"	"L11223"	
"727.6809"	"0.0005"	"50000"	"1.1e+08"	"7.e-03"	D	"0.0000000"	"1.2522894"	"3d6"	"5D"	"4"	"3d5.(4F).4p"	"5D*"	"3"		"T6105"	"L11223"	
"729.3493"	"0.0005"	"50000"	"2.2e+08"	"1.2e-02"	D	"0.0039749"	"1.2533995"	"3d6"	"5D"	"3"	"3d5.(4F).4p"	"5D*"	"2"		"T6105"	"L11223"	
"729.3913"	"0.0006"	"27000"	"3.1e+07"	"2.5e-03"	D	"0.1955754"	"1.4449282"	"3d6"	"a 3F"	"4"	"3d5.(b 2D).4p"	"3F*"	"4"		"T6105"	"L11223"	
"729.9979"	"0.0005"	"67000"	"3.6e+08"	"2.8e-02"	D	"0.0039749"	"1.2522894"	"3d6"	"5D"	"3"	"3d5.(4F).4p"	"5D*"	"3"		"T6105"	"L11223"	
"730.8750"	"0.0006"	"66000"	"3.7e+08"	"1.8e-02"	D	"0.0067331"	"1.2535497"	"3d6"	"5D"	"2"	"3d5.(4F).4p"	"5D*"	"1"		"T6105"	"L11223"	
"730.9630"	"0.0006"	"49000"	"2.1e+08"	"1.7e-02"	D	"0.0067331"	"1.2533995"	"3d6"	"5D"	"2"	"3d5.(4F).4p"	"5D*"	"2"		"T6105"	"L11223"	
"731.6145"	"0.0006"	"49000"	"7.e+07"	"7.e-03"	D	"0.0067331"	"1.2522894"	"3d6"	"5D"	"2"	"3d5.(4F).4p"	"5D*"	"3"		"T6105"	"L11223"	
