ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"63.142"	"0.004"	"10"	"1.65e+10"	"1.97e-02"	D+	"0.0000000"	"14.4321"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	"L7429"	
"63.227"	"0.004"	"10"	"1.97e+10"	"1.77e-02"	D+	"0.0194520"	"14.4321"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2D"	"5/2"		"T7192c3,LS"	"L7429"	
"63.227"	"0.004"	""	"3.29e+09"	"1.97e-03"	D	"0.0194520"	"14.4321"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	""	
"63.357"	"0.004"	""	"4.82e+09"	"5.80e-03"	D	"0.0000000"	"14.3830"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T7192c3,LS"	""	
"63.357"	"0.004"	"10"	"1.93e+10"	"1.16e-02"	D	"0.0000000"	"14.3830"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T7192c3,LS"	"L7429"	
"63.443"	"0.004"	"10"	"2.40e+10"	"1.45e-02"	D+	"0.0194520"	"14.3830"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T7192c3,LS"	"L7429"	
"63.443"	"0.004"	""	"9.61e+09"	"2.90e-03"	D	"0.0194520"	"14.3830"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T7192c3,LS"	""	
"64.025"	"0.004"	""	"1.05e+10"	"1.29e-02"	D+	"0.0000000"	"14.2330?"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).4p"	"2D"	"3/2"		"T7192c3,LS"	""	
"64.113"	"0.004"	""	"2.09e+09"	"1.29e-03"	E	"0.0194520"	"14.2330?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).4p"	"2D"	"3/2"		"T7192c3,LS"	""	
"64.113"	"0.004"	"10"	"1.25e+10"	"1.16e-02"	D+	"0.0194520"	"14.2330?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).4p"	"2D"	"5/2"		"T7192c3,LS"	"L7429"	
"64.828"	"0.004"	""	"1.40e+10"	"1.77e-02"	D+	"1.04791"	"15.1046"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"		"T7192c3,LS"	""	
"64.828"	"0.004"	""	"2.81e+10"	"1.77e-02"	D+	"1.04791"	"15.1046"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).6d"	"4D*"	"1/2"		"T7192c3,LS"	""	
"64.859"	"0.004"	""	"1.79e+10"	"1.13e-02"	D+	"1.05459"	"15.1046"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"		"T7192c3,LS"	""	
