configuration	term	J	energy
2s2.2p4	3P	2	0.0
2s2.2p4	3P	1	0.0525
2s2.2p4	3P	0	0.07128
2s2.2p4	1D	2	0.47619
2s2.2p4	1S	0	1.00956
2s.2p5	3P*	2	3.67972
2s.2p5	3P*	1	3.72623
2s.2p5	3P*	0	3.75201
2s.2p5	1P*	1	5.10766
2p6	1S	0	8.59843
2s2.2p3.(4S*).3s	3S*	1	13.3258
2s2.2p3.(2D*).3s	3D*	2	13.8489
2s2.2p3.(2D*).3s	3D*	1	13.8489
2s2.2p3.(2D*).3s	3D*	3	13.8515
2s2.2p3.(2D*).3s	1D*	2	13.9591
2s2.2p3.(2P*).3s	3P*	0	14.2112
2s2.2p3.(2P*).3s	3P*	1	14.2164
2s2.2p3.(2P*).3s	3P*	2	14.2272
2s2.2p3.(2P*).3s	1P*	1	14.335
2s2.2p3.(4S*).3d	3D*	1	15.3638
2s2.2p3.(4S*).3d	3D*	2	15.3638
2s2.2p3.(4S*).3d	3D*	3	15.3665
2s2.2p3.(2D*).3d	3F*	4	15.946
2s2.2p3.(2D*).3d	3F*	3	15.946
2s2.2p3.(2D*).3d	3F*	2	15.946
2s2.2p3.(2D*).3d	3D*	3	15.9753
2s2.2p3.(2D*).3d	3D*	2	15.9753
2s2.2p3.(2D*).3d	3D*	1	15.9753
2s2.2p3.(2D*).3d	1P*	1	15.9803
2s2.2p3.(2D*).3d	3P*	2	16.0431
2s2.2p3.(2D*).3d	1D*	2	16.0519
2s2.2p3.(2D*).3d	3P*	1	16.0602
2s2.2p3.(2D*).3d	3S*	1	16.1101
2s2.2p3.(2D*).3d	1F*	3	16.1828
2s2.2p3.(2P*).3d	3P*	0	16.2852
2s2.2p3.(2P*).3d	3P*	1	16.2943
2s2.2p3.(2P*).3d	3P*	2	16.3089
2s2.2p3.(2P*).3d	3F*	3	16.3161
2s2.2p3.(2P*).3d	3F*	2	16.3575
2s2.2p3.(2P*).3d	1D*	2	16.3594
2s2.2p3.(2P*).3d	3D*	3	16.3685
2s2.2p3.(2P*).3d	1P*	1	16.408
2s2.2p3.(2P*).3d	3D*	2	16.4098
2s2.2p3.(2P*).3d	1F*	3	16.446
2s2.2p3.(4S*).4s	3S*	1	17.846
2s2.2p3.(2D*).4s	3D*	3	18.4939
2s2.2p3.(2D*).4s	1D*	2	18.5272
2s2.2p3.(4S*).4d	3D*	3	18.651
2s2.2p3.(2P*).4s	1P*	1	18.8958
2s2.2p3.(2D*).4d	3D*	1	19.2779
2s2.2p3.(2D*).4d	3D*	2	19.2779
2s2.2p3.(2D*).4d	3D*	3	19.2779
2s2.2p3.(2D*).4d	3P*	2	19.313
2s2.2p3.(2D*).4d	3S*	1	19.3373
2s2.2p3.(2D*).4d	1F*	3	19.3497
2s2.2p3.(4S*).5d	3D*	3	20.1447
2s2.2p3.(2D*).5s	1D*	2	20.419
