configuration	term	J	energy
2s2.2p5	2P*	3/2	0.0
2s2.2p5	2P*	1/2	0.1242
2s.2p6	2S	1/2	5.04273
2s2.2p4.(3P).3s	4P	5/2	17.2136
2s2.2p4.(3P).3s	4P	3/2	17.28299
2s2.2p4.(3P).3s	4P	1/2	17.3312
2s2.2p4.(3P).3s	2P	3/2	17.42333
2s2.2p4.(3P).3s	2P	1/2	17.50616
2s2.2p4.(1D).3s	2D	5/2	17.85892
2s2.2p4.(1D).3s	2D	3/2	17.86073
2s2.2p4.(3P).3p	4P*	5/2	18.2826
2s2.2p4.(3P).3p	4P*	3/2	18.29975
2s2.2p4.(3P).3p	4P*	1/2	18.3364
2s2.2p4.(3P).3p	4D*	7/2	18.41945
2s2.2p4.(3P).3p	4D*	5/2	18.45226
2s2.2p4.(3P).3p	4D*	3/2	18.495
2s2.2p4.(1S).3s	2S	1/2	18.50856
2s2.2p4.(3P).3p	4D*	1/2	18.5127
2s2.2p4.(3P).3p	2P*	1/2	18.539
2s2.2p4.(3P).3p	2D*	5/2	18.54763
2s2.2p4.(3P).3p	2P*	3/2	18.57465
2s2.2p4.(3P).3p	2D*	3/2	18.63
2s2.2p4.(1D).3p	2F*	5/2	18.97335
2s2.2p4.(1D).3p	2F*	7/2	18.9933
2s2.2p4.(1D).3p	2D*	3/2	19.1207
2s2.2p4.(1D).3p	2D*	5/2	19.1331
2s2.2p4.(1D).3p	2P*	3/2	19.3638
2s2.2p4.(1D).3p	2P*	1/2	19.41411
2s2.2p4.(1S).3p	2P*	3/2	19.722
2s2.2p4.(3P).3d	4D	7/2	19.80233
2s2.2p4.(3P).3d	4D	5/2	19.81072
2s2.2p4.(3P).3d	4D	3/2	19.82612
2s2.2p4.(3P).3d	4D	1/2	19.84228
2s2.2p4.(3P).3d	4F	9/2	19.93193
2s2.2p4.(3P).3d	4F	7/2	19.9696
2s2.2p4.(3P).3d	4F	5/2	20.012
2s2.2p4.(3P).3d	4P	1/2	20.01953
2s2.2p4.(3P).3d	2F	7/2	20.04171
2s2.2p4.(3P).3d	4P	3/2	20.04387
2s2.2p4.(3P).3d	4P	5/2	20.07376
2s2.2p4.(3P).3d	2F	5/2	20.10109
2s2.2p4.(3P).3d	2P	1/2	20.1021
2s2.2p4.(3P).3d	2D	3/2	20.13363
2s2.2p4.(3P).3d	2D	5/2	20.20015
2s2.2p4.(3P).3d	2P	3/2	20.20589
2s2.2p4.(1D).3d	2G	7/2	20.46842
2s2.2p4.(1D).3d	2G	9/2	20.46972
2s2.2p4.(1D).3d	2S	1/2	20.58835
2s2.2p4.(1D).3d	2F	5/2	20.61473
2s2.2p4.(1D).3d	2F	7/2	20.62555
2s2.2p4.(1D).3d	2D	5/2	20.66754
2s2.2p4.(1D).3d	2D	3/2	20.70918
2s2.2p4.(1S).3d	2D	5/2	21.22191
2s2.2p4.(1S).3d	2D	3/2	21.23398
