configuration	term	J	energy
2s2.2p6	1S	0	0.0
2s2.2p5.(2P*<3/2>).3s	(3/2,1/2)*	2	29.48105
2p5.(2P*<3/2>).3s	(3/2,1/2)*	1	29.57153
2s2.2p5.(2P*<1/2>).3s	(1/2,1/2)*	0	29.82331
2p5.(2P*<1/2>).3s	(1/2,1/2)*	1	29.89685
2s2.2p5.(2P*<3/2>).3p	2[1/2]	1	30.99596
2s2.2p5.(2P*<3/2>).3p	2[5/2]	2	31.23117
2s2.2p5.(2P*<3/2>).3p	2[5/2]	3	31.24309
2s2.2p5.(2P*<3/2>).3p	2[3/2]	1	31.32338
2s2.2p5.(2P*<3/2>).3p	2[3/2]	2	31.39397
2s2.2p5.(2P*<1/2>).3p	2[3/2]	1	31.55984
2s2.2p5.(2P*<3/2>).3p	2[1/2]	0	31.56809
2s2.2p5.(2P*<1/2>).3p	2[3/2]	2	31.66615
2s2.2p5.(2P*<1/2>).3p	2[1/2]	1	31.66615
2s2.2p5.(2P*<1/2>).3p	2[1/2]	0	32.48451
2s2.2p5.(2P*<3/2>).3d	2[1/2]*	1	33.43025
2s2.2p5.(2P*<3/2>).3d	2[3/2]*	2	33.49801
2s2.2p5.(2P*<3/2>).3d	2[7/2]*	4	33.52366
2s2.2p5.(2P*<3/2>).3d	2[7/2]*	3	33.56497
2s2.2p5.(2P*<3/2>).3d	2[5/2]*	2	33.64126
2s2.2p5.(2P*<3/2>).3d	2[5/2]*	3	33.68873
2s2.2p5.(2P*<3/2>).3d	2[3/2]*	1	33.851
2s2.2p5.(2P*<1/2>).3d	2[5/2]*	2	33.92378
2s2.2p5.(2P*<1/2>).3d	2[3/2]*	2	33.96082
2s2.2p5.(2P*<1/2>).3d	2[5/2]*	3	33.96815
2s2.2p5.(2P*<1/2>).3d	2[3/2]*	1	34.33
2s.2p6.3p	3P*	1	38.255
2s.2p6.3p	1P*	1	38.41
2s2.2p5.(2P*<3/2>).4s	(3/2,1/2)*	2	39.52484
2s2.2p5.(2P*<3/2>).4s	(3/2,1/2)*	1	39.543
2s2.2p5.(2P*<1/2>).4s	(1/2,1/2)*	1	39.903
2s2.2p5.(2P*<3/2>).4p	2[5/2]	2	40.18126
2s2.2p5.(2P*<1/2>).4p	2[3/2]	2	40.56038
2s2.2p5.(2P*<3/2>).4d	2[1/2]*	1	41.00912
2s2.2p5.(2P*<3/2>).4d	2[7/2]*	4	41.03382
2s2.2p5.(2P*<3/2>).4d	2[3/2]*	2	41.04003
2s2.2p5.(2P*<3/2>).4d	2[7/2]*	3	41.05222
2s2.2p5.(2P*<3/2>).4d	2[5/2]*	2	41.08106
2s2.2p5.(2P*<3/2>).4d	2[5/2]*	3	41.0962
2s2.2p5.(2P*<3/2>).4d	2[3/2]*	1	41.198
2s2.2p5.(2P*<3/2>).4f	2[9/2]	5	41.39051
2s2.2p5.(2P*<3/2>).4f	2[9/2]	4	41.39075
2s2.2p5.(2P*<1/2>).4d	2[3/2]*	2	41.40067
2s2.2p5.(2P*<1/2>).4d	2[5/2]*	3	41.41166
2s2.2p5.(2P*<3/2>).4f	2[7/2]	3	41.41604
2s2.2p5.(2P*<3/2>).4f	2[7/2]	4	41.41794
2s2.2p5.(2P*<3/2>).4f	2[5/2]	2	41.42701
2s2.2p5.(2P*<3/2>).4f	2[5/2]	3	41.42874
2s2.2p5.(2P*<3/2>).4f	2[3/2]	2	41.42904
2s2.2p5.(2P*<1/2>).4d	2[3/2]*	1	41.535
2s2.2p5.(2P*<1/2>).4f	2[7/2]	3	41.74349
2s2.2p5.(2P*<1/2>).4f	2[7/2]	4	41.74533
2s2.2p5.(2P*<1/2>).4f	2[5/2]	3	41.76541
2s2.2p5.(2P*<3/2>).5d	2[3/2]*	1	44.586
2s2.2p5.(2P*<1/2>).5d	2[3/2]*	1	44.894
