ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"114.358"	""	"1.72e+09"	"1.01e-02"	C+	"0.000000"	"7.968547"	"1s2.2s2"	"1S"	"0"	"1s2.2s.8p"	"1P*"	"1"		"T5633"	""	
"116.161"	""	"2.28e+09"	"1.38e-02"	C+	"0.000000"	"7.844861"	"1s2.2s2"	"1S"	"0"	"1s2.2s.7p"	"1P*"	"1"		"T5633"	""	
"118.000"	""	"9.04e+08"	"5.66e-03"	C	"0.000000"	"7.722624"	"1s2.2s2"	"1S"	"0"	"1s2.2p.(2P*<3/2>).4d"	"1P*"	"1"		"T5633"	""	
"119.102"	""	"4.64e+09"	"2.96e-02"	B	"0.000000"	"7.651144"	"1s2.2s2"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"		"T5633"	""	
"122.087"	""	"9.03e+08"	"3.36e-03"	C+	"0.747955"	"8.212020"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*<3/2>).5p"	"3P"	"2"		"T5633LS"	""	
"122.088"	""	"1.20e+09"	"8.04e-03"	C+	"0.746715"	"8.210726"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.(2P*<3/2>).5p"	"3P"	"1"		"T5633LS"	""	
"122.108"	""	"9.03e+08"	"2.02e-03"	C	"0.747955"	"8.210726"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*<3/2>).5p"	"3P"	"1"		"T5633LS"	""	
"122.133"	""	"2.71e+09"	"6.06e-03"	B	"0.750750"	"8.212020"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.(2P*<3/2>).5p"	"3P"	"2"		"T5633LS"	""	
"122.133"	""	"3.61e+09"	"2.69e-03"	C+	"0.747955"	"8.209222"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.(2P*<3/2>).5p"	"3P"	"0"		"T5633LS"	""	
"122.154"	""	"1.50e+09"	"2.01e-03"	C+	"0.750750"	"8.210726"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.(2P*<3/2>).5p"	"3P"	"1"		"T5633LS"	""	
"124.616"	"80"	"7.15e+09"	"4.99e-02"	B	"0.000000"	"7.312608"	"1s2.2s2"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"		"T5633"	"L552"	
"126.069"	""	"1.37e+09"	"9.79e-03"	C+	"0.746715"	"7.975063"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.8d"	"3D"	"1"		"T5633LS"	""	
"126.087"	""	"1.85e+09"	"7.35e-03"	C+	"0.747955"	"7.975254"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.8d"	"3D"	"2"		"T5633LS"	""	
"126.090"	""	"1.02e+09"	"2.43e-03"	C+	"0.747955"	"7.975063"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.8d"	"3D"	"1"		"T5633LS"	""	
"126.135"	""	"2.46e+09"	"8.21e-03"	B	"0.750750"	"7.975282"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	"3"		"T5633LS"	""	
"126.136"	""	"6.14e+08"	"1.46e-03"	C+	"0.750750"	"7.975254"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	"2"		"T5633LS"	""	
"126.139"	""	"6.82e+07"	"9.76e-05"	D	"0.750750"	"7.975063"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	"1"		"T5633LS"	""	
"128.232"	""	"2.03e+09"	"1.50e-02"	C+	"0.746715"	"7.853099"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.7d"	"3D"	"1"		"T5633LS"	""	
"128.252"	""	"2.75e+09"	"1.13e-02"	B	"0.747955"	"7.853236"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.7d"	"3D"	"2"		"T5633LS"	""	
