ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"65.850"	"0.022"	"bl"	"1.5e+10"	"2.9e-02"	D	"0.000000"	"13.839"	"1s2.2s2"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"		"T5633c91"	"L9089"	
"67.755"	"0.006"	""	"3.4e+09"	"7.0e-03"	B	"1.013810"	"14.4633"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.8d"	"3D"	""		"T5633c91,LS"	""	
"67.776"	"0.006"	""	"3.8e+09"	"7.0e-03"	B	"1.017958"	"14.4633"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.8d"	"3D"	""		"T5633c91,LS"	""	
"67.822"	"0.006"	"230bl"	"3.4e+09"	"7.0e-03"	B	"1.027020"	"14.4633"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	""		"T5633c91,LS"	"L9089"	
"68.024"	"0.005"	""	"2.4e+09"	"5.e-03"	D	"0.000000"	"13.3964"	"1s2.2s2"	"1S"	"0"	"1s2.2p.4d"	"1P*"	"1"		"T5633c91"	""	
"68.311"	"0.023"	"350bl*"	"1.06e+10"	"1.04e-02"	B	"1.027020"	"14.367"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.5p"	"3D"	"3"		"T5633c91,LS"	"L9089"	
"68.942"	"0.019"	"190"	"2.38e+10"	"5.13e-02"	C	"0.000000"	"13.218"	"1s2.2s2"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"		"T5633c1,LS"	"L9089"	
"68.979"	"0.014"	""	"7.4e+09"	"1.58e-02"	B	"1.013810"	"14.225"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.7d"	"3D"	""		"T5633c91,LS"	""	
"69.000"	"0.014"	""	"8.3e+09"	"1.58e-02"	B	"1.017958"	"14.225"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.7d"	"3D"	""		"T5633c91,LS"	""	
"69.048"	"0.014"	"220"	"7.4e+09"	"1.58e-02"	B	"1.027020"	"14.225"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	""		"T5633c91,LS"	"L9089"	
"69.768"	"0.015"	""	"5.46e+09"	"1.18e-02"	D	"0.000000"	"13.061"	"1s2.2s2"	"1S"	"0"	"1s2.2p.4s"	"1P*"	"1"		"T5633c1,LS"	""	
"70.980"	"0.015"	"320*"	"1.1e+10"	"2.5e-02"	C	"1.013810"	"13.852"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.6d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
"70.990"	"0.011"	"320*"	"1.51e+10"	"1.90e-02"	B	"1.017958"	"13.8545"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
"71.003"	"0.015"	"320*"	"8.4e+09"	"6.3e-03"	C	"1.017958"	"13.852"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
"71.035"	"0.007"	"330*"	"2.01e+10"	"2.13e-02"	B	"1.027020"	"13.8555"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"3"		"T5633c91,LS"	"L9089"	
"71.040"	"0.011"	"330*"	"5.0e+09"	"3.8e-03"	C	"1.027020"	"13.8545"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
"71.053"	"0.015"	""	"6.e+08"	"2.5e-04"	D	"1.027020"	"13.852"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"1"		"T5633c91,LS"	""	
"74.231"	"0.022"	"150"	"8.9e+09"	"1.2e-02"	C	"1.958783"	"14.235"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.7d"	"1D"	"2"		"T5633c91"	"L9089"	
"74.54"	"0.03"	"600bl*"	"1.5e+10"	"3.7e-02"	C	"1.013810"	"13.240"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.5d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
"74.549"	"0.022"	"600bl*"	"2.02e+10"	"2.8e-02"	B	"1.017958"	"13.242"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
"74.56"	"0.03"	"600bl*"	"1.1e+10"	"9.3e-03"	C	"1.017958"	"13.240"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
"74.605"	"0.022"	""	"6.7e+09"	"5.6e-03"	C	"1.027020"	"13.242"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"2"		"T5633c91,LS"	""	
"74.62"	"0.03"	""	"7.e+08"	"3.7e-04"	D	"1.027020"	"13.240"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"1"		"T5633c91,LS"	""	
"74.599"	"0.017"	"1300bl*"	"2.7e+10"	"3.1e-02"	B	"1.027020"	"13.243"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"3"		"T5633c91,LS"	"L9089"	
"74.959"	"0.004"	"700*"	"2.9e+10"	"3.4e-02"	B	"1.027020"	"13.1838"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3D"	"3"		"T5633c91,LS"	"L9089"	
"74.963"	"0.017"	"700*"	"2.17e+10"	"3.0e-02"	B	"1.017958"	"13.174"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3D"	"2"		"T5633c91,LS"	"L9089"	
"75.019"	"0.017"	""	"7.2e+09"	"6.1e-03"	C	"1.027020"	"13.174"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3D"	"2"		"T5633c91,LS"	""	
"75.764"	"0.003"	"300"	"4.9e+10"	"1.3e-01"	C	"0.000000"	"12.0277"	"1s2.2s2"	"1S"	"0"	"1s2.2s.4p"	"1P*"	"1"		"T5633c91"	"L9089"	
"76.516"	"0.010"	"220"	"1.55e+10"	"2.26e-02"	B	"1.958783"	"13.8682"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.6d"	"1D"	"2"		"T5633c91"	"L9089"	
"80.62"	"0.04"	""	"1.55e+08"	"2.51e-04"	E	"1.958783"	"[13.263]"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.5d"	"1D"	"2"		"T5633c1,LS"	""	
"81.365"	"0.011"	"330"	"2.72e+10"	"2.70e-02"	C	"1.958783"	"13.1585"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.4p"	"1P"	"1"		"T5633c1,LS"	"L9089"	
"82.073"	"0.005"	"170"	"1.2e+10"	"3.6e-02"	D	"0.000000"	"11.1032"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3d"	"1P*"	"1"		"T5633c91"	"L9089"	
"82.160"	"0.020"	"180"	"4.4e+10"	"1.33e-01"	B	"1.013810"	"12.105"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.4d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
"82.191"	"0.020"	"400bl"	"3.3e+10"	"3.3e-02"	B	"1.017958"	"12.105"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
"82.199"	"0.005"	"750"	"5.9e+10"	"9.9e-02"	B	"1.017958"	"12.1040"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
"82.258"	"0.020"	""	"2.2e+09"	"1.3e-03"	C	"1.027020"	"12.105"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"1"		"T5633c91,LS"	""	
"82.266"	"0.005"	""	"1.96e+10"	"1.99e-02"	B	"1.027020"	"12.1040"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"2"		"T5633c91,LS"	""	
"82.263"	"0.003"	"930"	"7.8e+10"	"1.11e-01"	B	"1.027020"	"12.1045"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"3"		"T5633c91,LS"	"L9089"	
"83.301"	"0.006"	""	"2.62e+06"	"8.17e-06"	E	"0.000000"	"10.9395"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3d"	"3P*"	"1"		"T7067c35"	""	
"83.748"	"0.015"	""	"6.44e+06"	"2.03e-05"	E	"0.000000"	"10.8811"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3d"	"3D*"	"1"		"T7067c35"	""	
"84.181"	"0.004"	"100"	"1.6e+09"	"5.2e-03"	C	"1.013810"	"11.8389"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.4s"	"3S"	"1"		"T5633c91,LS"	"L9089"	
