ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"23.24"	"10"	"3.57e+11"	"4.05e-02"	D+	"1.94266"	"41.157?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"3"		"T5633c4,LS"	""	
"24.42"	"30bl"	"2.48e+11"	"3.10e-02"	D+	"1.94266"	"39.26?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3D"	"3"		"T5633c4,LS"	"L7069"	
"24.59"	"40g"	"5.90e+11"	"1.61e-01"	C	"0.00000"	"37.058"	"1s2.2s2"	"1S"	"0"	"1s2.2s.4p"	"1P*"	"1"		"T5633c4"	"L7069"	
"25.76"	"40"	"6.00e+11"	"9.95e-02"	D+	"1.85419"	"37.230"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"2"		"T5633c4,LS"	"L7069"	
"25.824"	""	"1.98e+11"	"1.98e-02"	D	"1.94266"	"37.230"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"2"		"T5633c4,LS"	""	
"25.82"	"30"	"7.93e+11"	"1.11e-01"	D+	"1.94266"	"37.230"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"3"		"T5633c4,LS"	"L7069"	
"26.139"	""	"1.65e+10"	"5.06e-03"	E	"1.81507"	"36.678"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.4s"	"3S"	"1"		"T5633c4,LS"	""	
"26.168"	""	"4.92e+10"	"5.05e-03"	D	"1.85419"	"36.678"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4s"	"3S"	"1"		"T5633c4,LS"	""	
"26.23"	"10"	"8.14e+10"	"5.04e-03"	D	"1.94266"	"36.678"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4s"	"3S"	"1"		"T5633c4,LS"	"L7069"	
"26.34"	"20"	"8.19e+11"	"1.42e-01"	D+	"4.81874"	"39.41"	"1s2.2p2"	"3P"	"1"	"1s2.2p.4d"	"3D*"	"2"		"T5633c4,LS"	"L7069"	
"26.36"	"30"	"1.09e+12"	"1.59e-01"	D+	"4.89219"	"39.47"	"1s2.2p2"	"3P"	"2"	"1s2.2p.4d"	"3D*"	"3"		"T5633c4,LS"	"L7069"	
"26.398"	""	"2.72e+11"	"2.84e-02"	D+	"4.89219"	"39.41"	"1s2.2p2"	"3P"	"2"	"1s2.2p.4d"	"3D*"	"2"		"T5633c4,LS"	""	
"26.71"	"10"	"1.40e+12"	"2.10e-01"	D+	"5.37145"	"39.490?"	"1s2.2p2"	"1D"	"2"	"1s2.2p.4d"	"1F*"	"3"		"T5633c4"	"L7069"	
"26.99"	"30"	"6.31e+11"	"1.15e-01"	D+	"3.55014"	"37.32"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.4d"	"1D"	"2"		"T5633c4"	"L7069"	
"28.926"	""	"7.90e+10"	"2.97e-02"	C+	"0.00000"	"31.503"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3d"	"1P*"	"1"		"T7067c35"	""	
"30.914"	""	"2.21e+09"	"1.05e-04"	D	"1.85419"	"31.332"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"1S"	"0"		"T7067c35"	""	
"31.321"	""	"3.07e+09"	"7.53e-04"	D+	"1.85419"	"30.948"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"1D"	"2"		"T7067c35"	""	
"31.417"	""	"5.63e+09"	"8.33e-04"	D+	"1.94266"	"30.948"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"1D"	"2"		"T7067c35"	""	
"31.555"	""	"1.24e+11"	"3.08e-02"	C	"1.85419"	"30.732"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"2"		"T7067c35"	""	
"31.581"	""	"1.09e+11"	"4.87e-02"	C	"1.81507"	"30.670?"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"3P"	"1"		"T7067c35"	""	
"31.624"	""	"6.64e+10"	"9.96e-03"	C	"1.85419"	"30.670?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"1"		"T7067c35"	""	
"31.652"	"30"	"5.22e+11"	"7.83e-02"	C+	"1.94266"	"30.732"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3P"	"2"		"T7067c35"	"L7069"	
"31.676"	""	"1.29e+11"	"5.82e-02"	C	"1.81507"	"30.583"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"3S"	"1"		"T7067c35"	""	
"31.720"	"10*"	"3.10e+11"	"4.68e-02"	C+	"1.85419"	"30.583"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3S"	"1"		"T7067c35"	"L7214"	
"31.722"	"10*"	"4.74e+11"	"4.29e-02"	C+	"1.94266"	"30.670?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3P"	"1"		"T7067c35"	"L7069"	
"31.818"	"20"	"1.30e+11"	"1.18e-02"	C	"1.94266"	"30.583"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3S"	"1"		"T7067c35"	"L7069"	
"31.944"	"50"	"3.79e+11"	"8.11e-02"	C+	"1.94266"	"30.470"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"3"		"T7067c35"	"L7069"	
"32.049"	""	"3.59e+10"	"1.66e-02"	C	"1.81507"	"30.249"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"1P"	"1"		"T7067c35"	""	
"32.093"	""	"8.01e+10"	"1.24e-02"	C	"1.85419"	"30.249"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"1P"	"1"		"T7067c35"	""	
"32.191"	"40g*"	"2.49e+11"	"1.16e-01"	B+	"0.00000"	"28.309"	"1s2.2s2"	"1S"	"0"	"1s2.2s.3p"	"3P*"	"1"		"u30"	"L7069"	
"32.242"	"70g"	"1.05e+12"	"4.92e-01"	A	"0.00000"	"28.263"	"1s2.2s2"	"1S"	"0"	"1s2.2s.3p"	"1P*"	"1"		"u30"	"L7069"	
