configuration	term	J	energy
2s2.2p6	1S	0	0.0
2s2.2p5.3s	3P*	2	18.467517
2s2.2p5.3s	3P*	1	18.527423
2s2.2p5.3s	3P*	0	18.631248
2s2.2p5.3s	1P*	1	18.697237
2s2.2p5.3p	3S	1	19.586237
2s2.2p5.3p	3D	3	19.774196
2s2.2p5.3p	3D	2	19.782894
2s2.2p5.3p	3D	1	19.835883
2s2.2p5.3p	3P	2	19.885808
2s2.2p5.3p	1P	1	19.9495
2s2.2p5.3p	3P	0	19.977505
2s2.2p5.3p	1D	2	20.002763
2s2.2p5.3p	3P	1	20.01236
2s2.2p5.3p	1S	0	20.641104
2s2.2p5.3d	3P*	0	21.40951
2s2.2p5.3d	3P*	1	21.42758
2s2.2p5.3d	3P*	2	21.465284
2s2.2p5.3d	3F*	4	21.494767
2s2.2p5.3d	3F*	3	21.521678
2s2.2p5.3d	3F*	2	21.569144
2s2.2p5.3d	1F*	3	21.603034
2s2.2p5.3d	3D*	1	21.696886
2s2.2p5.3d	1D*	2	21.709822
2s2.2p5.3d	3D*	3	21.731569
2s2.2p5.3d	3D*	2	21.735305
2s2.2p5.3d	1P*	1	21.971573
2s.2p6.3s	3S	1	23.90368
2s.2p6.3s	1S	0	24.0551
2s2.2p5.4s	3P*	2	24.6138
2s2.2p5.4s	1P*	1	24.64264
2s2.2p5.4s	3P*	1	24.79559
2s2.2p5.4p	3S	1	25.1079
2s2.2p5.4p	3D	2	25.1474
2s2.2p5.4p	1P	1	25.1599
2s2.2p5.4p	3D	3	25.16
2s2.2p5.4p	3P	2	25.1828
2s2.2p5.4p	1D	2	25.3229
2s.2p6.3p	3P*	1	25.39653
2s.2p6.3p	3P*	2	25.41143
2s.2p6.3p	1P*	1	25.4315
2s2.2p5.4d	3P*	0	25.7165
2s2.2p5.4d	3P*	1	25.7268
2s2.2p5.4d	3F*	4	25.7422
2s2.2p5.4d	3P*	2	25.74544
2s2.2p5.4d	3F*	3	25.75542
2s2.2p5.4d	1D*	2	25.77527
2s2.2p5.4d	3D*	3	25.7858
2s2.2p5.4d	3D*	1	25.8457
2s2.2p5.4d	3F*	2	25.91759
2s2.2p5.4d	3D*	2	25.9256
2s2.2p5.4d	1F*	3	25.9306
2s2.2p5.4f	3D	1	25.94439
2s2.2p5.4f	3D	2	25.94935
2s2.2p5.4f	3D	3	25.96785
2s2.2p5.4f	3G	5	25.96957
2s2.2p5.4f	1G	4	25.96992
2s2.2p5.4f	1D	2	25.97398
2s2.2p5.4f	1F	3	25.98594
2s2.2p5.4d	1P*	1	26.0256
2s2.2p5.4f	3G	3	26.14065
2s2.2p5.4f	3G	4	26.14128
2s2.2p5.5s	3P*	0	27.1348
2s2.2p5.5s	3P*	2	27.1493
2s2.2p5.5s	1P*	1	27.153
2s2.2p5.5s	3P*	1	27.2379
2s.2p6.3d	3D	3	27.2742
2s2.2p5.5p	3D	1	27.44017
2s2.2p5.5p	3D	2	27.5043
2s2.2p5.5d	3P*	0	27.6712
2s2.2p5.5d	3P*	1	27.6778
2s2.2p5.5d	3F*	4	27.6847
2s2.2p5.5d	3P*	2	27.6875
2s2.2p5.5d	3F*	3	27.69263
2s2.2p5.5d	1D*	2	27.7017
2s2.2p5.5p	1S	0	27.7045
2s2.2p5.5d	3D*	3	27.706
2s2.2p5.5d	3D*	1	27.7439
2s2.2p5.5f	3G	5	27.8006
2s2.2p5.5f	1G	4	27.8008
2s2.2p5.5f	3D	2	27.8097
2s2.2p5.5f	3F	4	27.8104
2s2.2p5.5f	1F	3	27.8111
2s2.2p5.5f	1D	2	27.8165
2s2.2p5.5d	3D*	2	27.8557
2s2.2p5.5d	1P*	1	27.8962
2s2.2p5.5f	3G	4	27.968
2s2.2p5.5f	3G	3	27.9682
2s2.2p5.5f	3D	3	27.9701
2s2.2p5.6d	3D*	1	28.7648
2s2.2p5.6f	3G	5	28.796
2s2.2p5.6f	1G	4	28.7963
2s2.2p5.6f	1F	3	28.7993
2s2.2p5.6f	3F	4	28.8008
2s2.2p5.6d	1P*	1	28.9181
2s2.2p5.6f	3D	3	28.9639
2s2.2p5.6f	3G	3	28.973
