configuration	term	J	energy
2s2.2p2	3P	0	0.0
2s2.2p2	3P	1	0.002059
2s2.2p2	3P	2	0.005595
2s2.2p2	1D	2	0.229987
2s2.2p2	1S	0	0.487903
2s.2p3	5S*	2	0.676112
2s.2p3	3D*	3	1.347245
2s.2p3	3D*	2	1.347661
2s.2p3	3D*	1	1.347796
2s.2p3	3P*	2	1.596875
2s.2p3	3P*	1	1.596922
2s.2p3	3P*	0	1.597122
2s.2p3	1D*	2	2.085925
2s.2p3	3S*	1	2.171519
2s.2p3	1P*	1	2.345478
2p4	3P	2	3.174193
2p4	3P	1	3.178195
2p4	3P	0	3.179956
2p4	1D	2	3.348019
2s2.2p.(2P*).3s	3P*	0	3.794674
2s2.2p.(2P*).3s	3P*	1	3.796701
2s2.2p.(2P*).3s	3P*	2	3.80129
2p4	1S	0	3.84582
2s2.2p.(2P*).3s	1P*	1	3.860186
2s2.2p.(2P*).3p	1P	1	4.08157
2s2.2p.(2P*).3p	3D	1	4.117283
2s2.2p.(2P*).3p	3D	2	4.119666
2s2.2p.(2P*).3p	3D	3	4.123639
2s2.2p.(2P*).3p	3S	1	4.163436
2s2.2p.(2P*).3p	3P	0	4.193789
2s2.2p.(2P*).3p	3P	1	4.195344
2s2.2p.(2P*).3p	3P	2	4.197666
2s2.2p.(2P*).3p	1D	2	4.279713
2s2.2p.(2P*).3p	1S	0	4.37955
2s2.2p.(2P*).3d	3F*	2	4.487034
2s2.2p.(2P*).3d	3F*	3	4.49126
2s2.2p.(2P*).3d	1D*	2	4.49131
2s2.2p.(2P*).3d	3F*	4	4.494426
2s2.2p.(2P*).3d	3D*	1	4.533384
2s2.2p.(2P*).3d	3D*	2	4.534242
2s2.2p.(2P*).3d	3D*	3	4.535641
2s2.2p.(2P*).3d	3P*	2	4.55989
2s2.2p.(2P*).3d	3P*	1	4.561822
2s2.2p.(2P*).3d	3P*	0	4.562864
2s.2p2.(4P).3s	5P	1	4.578306
2s.2p2.(4P).3s	5P	2	4.580506
2s.2p2.(4P).3s	5P	3	4.583404
2s2.2p.(2P*).3d	1F*	3	4.605739
2s2.2p.(2P*).3d	1P*	1	4.6157
2s.2p2.(4P).3s	3P	0	4.73258
2s.2p2.(4P).3s	3P	1	4.73439
2s.2p2.(4P).3s	3P	2	4.73759
2s.2p2.(4P).3p	3S*	1	4.87242
2s.2p2.(4P).3p	5D*	1	4.904998
2s.2p2.(4P).3p	5D*	2	4.906236
2s.2p2.(4P).3p	5D*	3	4.908064
2s.2p2.(4P).3p	5D*	4	4.9104
2s.2p2.(4P).3p	5P*	1	4.941494
2s.2p2.(4P).3p	5P*	2	4.942541
2s.2p2.(4P).3p	5P*	3	4.944382
2s.2p2.(4P).3p	3D*	1	5.02033
2s.2p2.(4P).3p	3D*	2	5.02197
2s.2p2.(4P).3p	3D*	3	5.02442
2s.2p2.(4P).3p	3P*	1	5.06711
2s.2p2.(4P).3p	3P*	2	5.06952
2s2.2p.(2P*).4s	3P*	0	5.10079
2s2.2p.(2P*).4s	3P*	1	5.10201
2s2.2p.(2P*).4s	3P*	2	5.10577
2s2.2p.(2P*).4s	1P*	1	5.11471
2s.2p2.(2D).3s	3D	1	5.17509
2s.2p2.(2D).3s	3D	2	5.17617
2s.2p2.(2D).3s	3D	3	5.17759
2s.2p2.(4P).3d	5F	2	5.252034
2s.2p2.(4P).3d	5F	3	5.253055
2s.2p2.(4P).3d	5F	4	5.254408
2s.2p2.(4P).3d	5F	5	5.25608
2s.2p2.(4P).3d	5D	0	5.298964
2s.2p2.(4P).3d	5D	1	5.299013
2s.2p2.(4P).3d	5D	2	5.299169
2s.2p2.(4P).3d	5D	3	5.299567
2s.2p2.(4P).3d	5D	4	5.300527
2s.2p2.(4P).3d	5P	3	5.31483
2s.2p2.(4P).3d	5P	2	5.3162
2s.2p2.(4P).3d	5P	1	5.31712
2s.2p2.(4P).3d	3P	2	5.33274
2s.2p2.(4P).3d	3P	1	5.33479
2s.2p2.(4P).3d	3P	0	5.33575
2s.2p2.(2D).3s	1D	2	5.34242
2s2.2p.(2P*).4d	3F*	2	5.34587
2s2.2p.(2P*).4d	1D*	2	5.35032
2s.2p2.(4P).3d	3F	2	5.35844
2s.2p2.(4P).3d	3F	3	5.36028
2s.2p2.(4P).3d	3F	4	5.36261
2s2.2p.(2P*).4d	3D*	1	5.36836
2s2.2p.(2P*).4d	3D*	2	5.36908
2s2.2p.(2P*).4d	3D*	3	5.37106
2s2.2p.(2P*).4d	3P*	2	5.37669
2s2.2p.(2P*).4d	3P*	1	5.37831
2s2.2p.(2P*).4d	3P*	0	5.37886
2s2.2p.(2P*<1/2>).4f	2[5/2]	3	5.39404
2s2.2p.(2P*<1/2>).4f	2[5/2]	3	5.39414
2s2.2p.(2P*<1/2>).4f	2[5/2]	2	5.39428
2s2.2p.(2P*<1/2>).4f	2[7/2]	3	5.39548
2s2.2p.(2P*<1/2>).4f	2[7/2]	4	5.39562
2s2.2p.(2P*).4d	1F*	3	5.39689
2s2.2p.(2P*).4d	1P*	1	5.40084
2s2.2p.(2P*<3/2>).4f	2[7/2]	3	5.40275
2s2.2p.(2P*<3/2>).4f	2[7/2]	4	5.40357
2s2.2p.(2P*<3/2>).4f	2[9/2]	5	5.40647
2s2.2p.(2P*<3/2>).4f	2[5/2]	3	5.40755
2s2.2p.(2P*<3/2>).4f	2[5/2]	2	5.40805
2s2.2p.(2P*<3/2>).4f	2[9/2]	4	5.40877
2s2.2p.(2P*<3/2>).4f	2[3/2]	1	5.41022
2s2.2p.(2P*<3/2>).4f	2[3/2]	2	5.41092
2s.2p2.(4P).3d	3D	1	5.42506
2s.2p2.(4P).3d	3D	2	5.42571
2s.2p2.(4P).3d	3D	3	5.42642
2s.2p2.(2D).3p	1F*	3	5.55701
2s.2p2.(2D).3p	1D*	2	5.58452
2s.2p2.(2D).3p	1P*	1	5.63973
2s2.2p.(2P*).5d	3F*	2	5.73685
2s2.2p.(2P*).5d	1D*	2	5.74116
2s2.2p.(2P*).5d	3D*	3	5.75124
2s2.2p.(2P*).5d	3P*	0	5.75507
2s2.2p.(2P*).5d	3P*	1	5.75507
2s2.2p.(2P*).5d	1F*	3	5.76586
2s2.2p.(2P*).5d	1P*	1	5.76595
2s.2p2.(2D).3d	3F	2	5.8706
2s.2p2.(2D).3d	3F	3	5.8706
2s.2p2.(2D).3d	3F	4	5.8706
2s.2p2.(4P).4s	5P	2	5.87942
2s.2p2.(4P).4s	5P	3	5.88237
2s.2p2.(2D).3d	3P	2	5.91255
2s.2p2.(2D).3d	3D	1	5.92502
2s.2p2.(2D).3d	3D	2	5.92502
2s.2p2.(2D).3d	3D	3	5.92635
2s2.2p.(2P*).6d	3D*	3	5.9561
2s2.2p.(2P*).6d	3P*	2	5.95761
2s2.2p.(2P*).6d	3P*	0	5.95816
