configuration	term	J	energy
2s2.2p6	1S	0	0.0
2s2.2p5.3s	3P*	2	9.931395
2s2.2p5.3s	3P*	1	9.962792
2s2.2p5.3s	3P*	0	9.997165
2s2.2p5.3s	1P*	1	10.052334
2s2.2p5.3p	3S	1	10.674821
2s2.2p5.3p	3D	3	10.802633
2s2.2p5.3p	3D	2	10.813509
2s2.2p5.3p	3D	1	10.837828
2s2.2p5.3p	1D	2	10.874181
2s2.2p5.3p	1P	1	10.895258
2s2.2p5.3p	3P	2	10.915643
2s2.2p5.3p	3P	0	10.916828
2s2.2p5.3p	3P	1	10.926079
2s2.2p5.3p	1S	0	11.3233
2s2.2p5.3d	3P*	0	11.899291
2s2.2p5.3d	3P*	1	11.907124
2s2.2p5.3d	3P*	2	11.923868
2s2.2p5.3d	3F*	4	11.945714
2s2.2p5.3d	3F*	3	11.958537
2s2.2p5.3d	3F*	2	11.9819
2s2.2p5.3d	1F*	3	11.999605
2s2.2p5.3d	1D*	2	12.046052
2s2.2p5.3d	3D*	1	12.047104
2s2.2p5.3d	3D*	3	12.053789
2s2.2p5.3d	3D*	2	12.059511
2s2.2p5.3d	1P*	1	12.157819
2s2.2p5.(2P*<3/2>).4s	2[3/2]*	1	13.1208
2s2.2p5.(2P*<1/2>).4s	2[1/2]*	1	13.1837
2s2.2p5.(2P*<3/2>).4d	2[1/2]*	1	13.8196
2s2.2p5.(2P*<3/2>).4d	2[3/2]*	1	13.8828
2s2.2p5.(2P*<3/2>).4f	2[3/2]	1	13.93632
2s2.2p5.(2P*<3/2>).4f	2[3/2]	2	13.9374
2s2.2p5.(2P*<3/2>).4f	2[9/2]	5	13.94222
2s2.2p5.(2P*<3/2>).4f	2[9/2]	4	13.94238
2s2.2p5.(2P*<3/2>).4f	2[5/2]	3	13.94486
2s2.2p5.(2P*<3/2>).4f	2[5/2]	2	13.94593
2s2.2p5.(2P*<3/2>).4f	2[7/2]	3	13.95038
2s2.2p5.(2P*<3/2>).4f	2[7/2]	4	13.95052
2s2.2p5.(2P*<1/2>).4d	2[3/2]*	1	13.9534
2s2.2p5.(2P*<1/2>).4f	2[5/2]	3	14.0114
2s2.2p5.(2P*<1/2>).4f	2[7/2]	3	14.01171
2s2.2p5.(2P*<1/2>).4f	2[7/2]	4	14.01192
2s2.2p5.(2P*<1/2>).4f	2[5/2]	2	14.01216
2s2.2p5.(2P*<3/2>).5s	2[3/2]*	1	14.3619
2s2.2p5.(2P*<1/2>).5s	2[1/2]*	1	14.4241
2s2.2p5.(2P*<3/2>).5d	2[3/2]*	1	14.729
2s2.2p5.(2P*<1/2>).5d	2[3/2]*	1	14.788
2s2.2p5.(2P*<1/2>).6s	2[1/2]*	1	15.0444
2s2.2p5.(2P*<3/2>).6d	2[3/2]*	1	15.1837
2s2.2p5.(2P*<1/2>).6d	2[3/2]*	1	15.245
2s2.2p5.(2P*<1/2>).7d	2[3/2]*	1	15.517
2s2.2p5.(2P*<3/2>).8d	2[3/2]*	1	15.6322
