ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1470.809"	""	"7.4e-02"	""	E	"0.000000"	"0.619569"	"3p6.3d7"	"4F"	"9/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"1497.004"	""	"2.6e-01"	""	E	"0.010841"	"0.619569"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"1497.004"	""	"5.5e-03"	""	E	"0.010841"	"0.619569"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"1511.252"	""	"1.4e-02"	""	E	"0.010841"	"0.613829"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"1516.362"	""	"3.9e-03"	""	E	"0.018613"	"0.619569"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"1516.362"	""	"4.0e-02"	""	E	"0.018613"	"0.619569"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"1529.784"	""	"1.9e-02"	""	E	"0.023885"	"0.619569"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"1529.784"	""	"1.6e-03"	""	E	"0.023885"	"0.619569"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"1530.983"	""	"2.9e-01"	""	E	"0.018613"	"0.613829"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"1530.983"	""	"3.4e-05"	""	E	"0.018613"	"0.613829"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"1544.666"	""	"2.0e-01"	""	E	"0.023885"	"0.613829"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"1544.666"	""	"2.6e-03"	""	E	"0.023885"	"0.613829"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2005.17"	""	"1.9e+00"	""	E	"0.165109"	"0.619569"	"3p6.3d7"	"4P"	"5/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"2005.17"	""	"1.5e-03"	""	E	"0.165109"	"0.619569"	"3p6.3d7"	"4P"	"5/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2015.19"	""	"3.0e-01"	""	E	"0.167371"	"0.619569"	"3p6.3d7"	"4P"	"3/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"2015.19"	""	"2.5e-01"	""	E	"0.167371"	"0.619569"	"3p6.3d7"	"4P"	"3/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2030.81"	""	"2.7e-01"	""	E	"0.165109"	"0.613829"	"3p6.3d7"	"4P"	"5/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"2030.81"	""	"2.9e-04"	""	E	"0.165109"	"0.613829"	"3p6.3d7"	"4P"	"5/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2039.51"	""	"2.2e-02"	""	E	"0.172762"	"0.619569"	"3p6.3d7"	"4P"	"1/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2041.10"	""	"1.3e-01"	""	E	"0.167371"	"0.613829"	"3p6.3d7"	"4P"	"3/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2041.10"	""	"7.2e-01"	""	E	"0.167371"	"0.613829"	"3p6.3d7"	"4P"	"3/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"2066.05"	""	"6.3e-02"	""	E	"0.172762"	"0.613829"	"3p6.3d7"	"4P"	"1/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2066.05"	""	"1.9e-01"	""	E	"0.172762"	"0.613829"	"3p6.3d7"	"4P"	"1/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"2076.40"	""	"8.5e+00"	""	E	"0.180701"	"0.619569"	"3p6.3d7"	"2G"	"9/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2125.75"	""	"4.5e-03"	""	E	"0.190889"	"0.619569"	"3p6.3d7"	"2G"	"7/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"2125.75"	""	"6.0e-01"	""	E	"0.190889"	"0.619569"	"3p6.3d7"	"2G"	"7/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2154.60"	""	"8.5e+00"	""	E	"0.190889"	"0.613829"	"3p6.3d7"	"2G"	"7/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2255.25"	""	"2.1e+00"	""	E	"0.215505"	"0.619569"	"3p6.3d7"	"2P"	"3/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2255.25"	""	"1.9e-01"	""	E	"0.215505"	"0.619569"	"3p6.3d7"	"2P"	"3/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"2280.05"	""	"2.8e-01"	""	D	"0.000000"	"0.399669"	"3p6.3d7"	"4F"	"9/2"	"3p6.3d7"	"2F"	"7/2"	M1	"T4605"	""	
"2280.05"	""	"6.6e-03"	""	E	"0.000000"	"0.399669"	"3p6.3d7"	"4F"	"9/2"	"3p6.3d7"	"2F"	"7/2"	E2	"T4605"	""	
"2287.75"	""	"5.2e-02"	""	E	"0.215505"	"0.613829"	"3p6.3d7"	"2P"	"3/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"2287.75"	""	"6.6e-01"	""	E	"0.215505"	"0.613829"	"3p6.3d7"	"2P"	"3/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2302.16"	""	"1.0e-03"	""	E	"0.000000"	"0.395832"	"3p6.3d7"	"4F"	"9/2"	"3p6.3d7"	"2F"	"5/2"	E2	"T4605"	""	
"2307.42"	""	"6.0e-01"	""	E	"0.224640"	"0.619569"	"3p6.3d7"	"2P"	"1/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2341.45"	""	"5.5e-03"	""	E	"0.224640"	"0.613829"	"3p6.3d7"	"2P"	"1/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
"2341.45"	""	"1.2e+00"	""	E	"0.224640"	"0.613829"	"3p6.3d7"	"2P"	"1/2"	"3p6.3d7"	"2D1"	"3/2"	E2	"T4605"	""	
"2343.63"	""	"5.6e-02"	""	D	"0.010841"	"0.399669"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2F"	"7/2"	M1	"T4605"	""	
"2343.63"	""	"7.5e-04"	""	E	"0.010841"	"0.399669"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2F"	"7/2"	E2	"T4605"	""	
"2366.99"	""	"9.9e-04"	""	E	"0.010841"	"0.395832"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2F"	"5/2"	E2	"T4605"	""	
"2366.99"	""	"7.2e-02"	""	D	"0.010841"	"0.395832"	"3p6.3d7"	"4F"	"7/2"	"3p6.3d7"	"2F"	"5/2"	M1	"T4605"	""	
"2391.42"	""	"1.2e-01"	""	D	"0.018613"	"0.399669"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2F"	"7/2"	M1	"T4605"	""	
"2391.42"	""	"2.2e-03"	""	E	"0.018613"	"0.399669"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2F"	"7/2"	E2	"T4605"	""	
"2415.75"	""	"5.5e-02"	""	D	"0.018613"	"0.395832"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2F"	"5/2"	M1	"T4605"	""	
"2415.75"	""	"1.3e-03"	""	E	"0.018613"	"0.395832"	"3p6.3d7"	"4F"	"5/2"	"3p6.3d7"	"2F"	"5/2"	E2	"T4605"	""	
"2424.98"	""	"4.9e-04"	""	E	"0.023885"	"0.399669"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2F"	"7/2"	E2	"T4605"	""	
"2445.39"	""	"5.4e-01"	""	E	"0.246921"	"0.619569"	"3p6.3d7"	"2D2"	"5/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2445.39"	""	"9.9e-03"	""	D	"0.246921"	"0.619569"	"3p6.3d7"	"2D2"	"5/2"	"3p6.3d7"	"2D1"	"5/2"	M1	"T4605"	""	
"2450.00"	""	"4.9e-03"	""	E	"0.023885"	"0.395832"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2F"	"5/2"	E2	"T4605"	""	
"2450.00"	""	"2.8e-01"	""	D	"0.023885"	"0.395832"	"3p6.3d7"	"4F"	"3/2"	"3p6.3d7"	"2F"	"5/2"	M1	"T4605"	""	
"2480.64"	""	"1.5e-01"	""	E	"0.252217"	"0.619569"	"3p6.3d7"	"2H"	"9/2"	"3p6.3d7"	"2D1"	"5/2"	E2	"T4605"	""	
"2483.64"	""	"1.2e+00"	""	D	"0.246921"	"0.613829"	"3p6.3d7"	"2D2"	"5/2"	"3p6.3d7"	"2D1"	"3/2"	M1	"T4605"	""	
