ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"23.73"	"10g"	"1.03e+11"	"1.31e-02"	D	"0.119698"	"38.53?"	"2s2.2p"	"2P*"	"3/2"	"2s2.7d"	"2D"	"5/2"		"T7192c4"	""	
"24.42"	"30g,bl"	"1.63e+11"	"2.18e-02"	D	"0.119698"	"37.43?"	"2s2.2p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"5/2"		"T7192c4"	"L7069"	
"25.57"	"20g"	"2.14e+11"	"4.20e-02"	D	"0.000000"	"35.64"	"2s2.2p"	"2P*"	"1/2"	"2s2.5d"	"2D"	"3/2"		"T7192c4"	"L7069"	
"25.66"	"30g"	"2.55e+11"	"3.77e-02"	D+	"0.119698"	"35.64"	"2s2.2p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"5/2"		"T7192c4"	"L7069"	
"25.655"	""	"4.25e+10"	"4.19e-03"	D	"0.119698"	"35.64"	"2s2.2p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"3/2"		"T7192c4"	""	
"26.89"	"10g"	"3.50e+11"	"5.70e-02"	C	"0.119698"	"34.008?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2D"	"5/2"		"T5249"	"L7069"	
"27.886"	""	"1.88e+10"	"2.19e-03"	D	"3.16214"	"35.84?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).4d"	"2F*"	"5/2"		"T7192c4"	""	
"27.884"	"30*"	"2.63e+11"	"4.60e-02"	D+	"3.1594"	"35.84?"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).4d"	"2F*"	"5/2"		"T7192c4"	"L7214"	
"27.886"	"30*"	"3.56e+11"	"5.53e-02"	C	"3.16214"	"35.84?"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).4d"	"2F*"	"7/2"		"T5249"	"L7069"	
"28.180"	"20"	"8.58e+11"	"1.36e-01"	C	"1.87197+x"	"34.209+x?"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"7/2"		"T5249"	"L7069"	
"28.22"	"30g"	"5.34e+11"	"1.27e-01"	C	"0.000000"	"32.289"	"2s2.2p"	"2P*"	"1/2"	"2s2.4d"	"2D"	"3/2"		"T5249"	"L7069"	
"28.327"	""	"1.04e+11"	"1.25e-02"	D	"0.119698"	"32.289"	"2s2.2p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"3/2"		"T7192c4"	""	
"28.33"	"50g"	"6.33e+11"	"1.14e-01"	C	"0.119698"	"32.289"	"2s2.2p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"5/2"		"T5249"	"L7069"	
"29.20"	"20"	"8.41e+11"	"1.43e-01"	C	"3.16214"	"34.370"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2F*"	"7/2"		"T5249"	"L7069"	
"29.24"	"10"	"5.82e+11"	"1.12e-01"	C	"3.1594"	"34.325"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2F*"	"5/2"		"T5249"	"L7069"	
"29.242"	""	"5.66e+10"	"7.25e-03"	D	"3.16214"	"34.325"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2F*"	"5/2"		"T7192c4"	""	
"32.669"	"10g"	"7.81e+10"	"2.50e-02"	D+	"0.000000"	"27.894"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T5249"	"L7069"	
"32.810"	"10g,bl"	"7.23e+10"	"1.75e-02"	D+	"0.119698"	"27.894"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"		"T5249"	"L7069"	
"32.810"	""	"1.18e+10"	"1.91e-03"	E	"0.119698"	"27.894"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T7192c4"	""	
"33.827"	""	"1.57e+10"	"4.04e-03"	D	"7.06966"	"34.008?"	"2p3"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2D"	"5/2"		"T7192c4,LS"	""	
"34.132"	"10g,bl"	"2.72e+11"	"4.75e-02"	C	"0.000000"	"26.698?"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2S"	"1/2"		"T5249"	"L7069"	
"34.286"	""	"5.99e+11"	"5.28e-02"	D+	"0.119698"	"26.698?"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2S"	"1/2"		"T7192c4"	""	
"34.533"	"20g"	"2.08e+11"	"7.45e-02"	C	"0.000000"	"26.388"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"		"T5249"	"L7069"	
"34.586"	"30g"	"8.99e+11"	"2.42e-01"	C+	"0.119698"	"26.468"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"5/2"		"T5249"	"L7069"	
"34.690"	""	"1.44e+11"	"2.59e-02"	D+	"0.119698"	"26.388"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"		"T7192c4"	""	
"35.112"	""	"1.26e+11"	"4.67e-02"	D+	"0.000000"	"25.953"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"3/2"		"T7192c4"	""	
