ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1005.275"	"500"	"2.6e+09"	"2.0e-01"	E	"0.0000000"	"0.9064849"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4.(3P)"	"4P"	"1/2"		"T668LS"	"L480"	
"1008.762"	"600"	"2.6e+09"	"4.0e-01"	E	"0.0000000"	"0.9033518"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4.(3P)"	"4P"	"3/2"		"T668LS"	"L480"	
"1015.019"	"700"	"2.5e+09"	"5.8e-01"	E	"0.0000000"	"0.8977834"	"3s2.3p3"	"4S*"	"3/2"	"3s.3p4.(3P)"	"4P"	"5/2"		"T668LS"	"L480"	
"1797.926"	""	"9.6e+05"	"6.2e-04"	E	"1.3372570"	"1.8441003"	"3s2.3p2.(3P).3d"	"4F"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"		"T1619CA,LS"	""	
"1808.415"	""	"1.9e+07"	"9.3e-03"	E	"1.3401965"	"1.8441003"	"3s2.3p2.(3P).3d"	"4F"	"7/2"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"		"T1619CA,LS"	""	
"1810.212"	""	"1.8e+06"	"1.3e-03"	E	"1.3352042"	"1.8386076"	"3s2.3p2.(3P).3d"	"4F"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"		"T1619CA,LS"	""	
"1817.624"	""	"3.2e+07"	"1.6e-02"	E	"1.3372570"	"1.8386076"	"3s2.3p2.(3P).3d"	"4F"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"		"T1619CA,LS"	""	
"1822.420"	"600"	"1.7e+08"	"6.8e-02"	E	"1.3440691"	"1.8441003"	"3s2.3p2.(3P).3d"	"4F"	"9/2"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"		"T1619CA,LS"	"L495"	
"1824.511"	""	"3.7e+07"	"1.8e-02"	E	"1.3352042"	"1.8346623"	"3s2.3p2.(3P).3d"	"4F"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"		"T1619CA,LS"	""	
"1828.344"	"500"	"1.5e+08"	"5.6e-02"	E	"1.3401965"	"1.8386076"	"3s2.3p2.(3P).3d"	"4F"	"7/2"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"		"T1619CA,LS"	"L495"	
"1832.041"	""	"1.5e+08"	"5.0e-02"	E	"1.3372570"	"1.8346623"	"3s2.3p2.(3P).3d"	"4F"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"		"T1619CA,LS"	""	
"1833.157"	""	"1.8e+08"	"4.5e-02"	E	"1.3352042"	"1.8323066"	"3s2.3p2.(3P).3d"	"4F"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"		"T1619CA,LS"	""	
"1897.729"	""	"3.0e+07"	"1.6e-02"	E	"1.3837262"	"1.8639143"	"3s2.3p2.(3P).3d"	"4D"	"5/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		"T1619CA,LS"	""	
"1898.870"	""	"3.3e+06"	"2.7e-03"	E	"1.3840147"	"1.8639143"	"3s2.3p2.(3P).3d"	"4D"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		"T1619CA,LS"	""	
"1901.527"	"500"	"1.3e+08"	"5.3e-02"	E	"1.3846852"	"1.8639143"	"3s2.3p2.(3P).3d"	"4D"	"7/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		"T1619CA,LS"	"L495"	
"1912.864"	""	"1.0e+08"	"3.7e-02"	E	"1.3837262"	"1.8601151"	"3s2.3p2.(3P).3d"	"4D"	"5/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		"T1619CA,LS"	""	
"1914.023"	""	"5.3e+07"	"2.9e-02"	E	"1.3840147"	"1.8601151"	"3s2.3p2.(3P).3d"	"4D"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		"T1619CA,LS"	""	
"1916.462"	""	"8.3e+06"	"9.1e-03"	E	"1.3846206"	"1.8601151"	"3s2.3p2.(3P).3d"	"4D"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		"T1619CA,LS"	""	
"1917.796"	""	"8.3e+07"	"2.3e-02"	E	"1.3840147"	"1.8591785"	"3s2.3p2.(3P).3d"	"4D"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		"T1619CA,LS"	""	
"1920.244"	""	"8.3e+07"	"4.6e-02"	E	"1.3846206"	"1.8591785"	"3s2.3p2.(3P).3d"	"4D"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		"T1619CA,LS"	""	
"2231.83"	""	"6.7e+06"	"7.5e-03"	E	"1.8346623"	"2.242967?"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5s"	"4P"	"5/2"		"T1619CA,LS"	""	
"2253.61"	"700"	"6.1e+07"	"4.6e-02"	D	"1.8386076"	"2.242967?"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5s"	"4P"	"5/2"		"T1619CA,LS"	"L480"	
"2256.32"	""	"1.7e+07"	"2.6e-02"	E	"1.8323066"	"2.236180?"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"	"3s2.3p2.(3P).5s"	"4P"	"3/2"		"T1619CA,LS"	""	
"2269.56"	"500"	"1.1e+08"	"8.5e-02"	D	"1.8346623"	"2.236180?"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5s"	"4P"	"3/2"		"T1619CA,LS"	"L480"	
"2278.99"	"500"	"1.8e+08"	"1.4e-01"	D	"1.8323066"	"2.232162?"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"	"3s2.3p2.(3P).5s"	"4P"	"1/2"		"T1619CA,LS"	"L480"	
"2284.64"	"700"	"2.7e+08"	"1.6e-01"	D	"1.8441003"	"2.242967?"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).5s"	"4P"	"5/2"		"T1619CA,LS"	"L480"	
"2292.08"	""	"2.2e+08"	"1.2e-01"	D	"1.8386076"	"2.236180?"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5s"	"4P"	"3/2"		"T1619CA,LS"	""	
"2292.450"	""	"3.4e+07"	"4.0e-02"	D	"1.8684345"	"2.2659424"	"3s2.3p2.(3P).4p"	"2D*"	"3/2"	"3s2.3p2.(3P).4d"	"2D"	"5/2"		"T1619CA,LS"	""	
"2292.50"	""	"1.8e+08"	"7.1e-02"	D	"1.8346623"	"2.232162?"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5s"	"4P"	"1/2"		"T1619CA,LS"	""	
"2299.246"	""	"4.2e+08"	"3.3e-01"	D	"1.8684345"	"2.2647674"	"3s2.3p2.(3P).4p"	"2D*"	"3/2"	"3s2.3p2.(3P).4d"	"2D"	"3/2"		"T1619CA,LS"	""	
"2341.29"	"600"	"4.2e+08"	"3.5e-01"	D	"1.876726?"	"2.2659424"	"3s2.3p2.(3P).4p"	"2D*"	"5/2"	"3s2.3p2.(3P).4d"	"2D"	"5/2"		"T1619CA,LS"	"L495"	
"2348.38"	""	"4.7e+07"	"2.6e-02"	D	"1.876726?"	"2.2647674"	"3s2.3p2.(3P).4p"	"2D*"	"5/2"	"3s2.3p2.(3P).4d"	"2D"	"3/2"		"T1619CA,LS"	""	
"2360.37"	"600"	"3.0e+08"	"1.7e-01"	D	"1.973117?"	"2.359187?"	"3s2.3p2.(1D).4p"	"2F*"	"5/2"	"3s2.3p2.(1D).5s"	"2D"	"3/2"		"T1619CA,LS"	"L495"	
