configuration	term	J	energy
2s2.2p2	3P	0	0.0
2s2.2p2	3P	1	0.00374738
2s2.2p2	3P	2	0.01011021
2s2.2p2	1D	2	0.2760289
2s2.2p2	1S	0	0.58244
2s.2p3	5S*	2	0.805556
2s.2p3	3D*	3	1.602302
2s.2p3	3D*	2	1.602943
2s.2p3	3D*	1	1.603147
2s.2p3	3P*	2	1.896814
2s.2p3	3P*	1	1.896832
2s.2p3	3P*	0	1.897121
2s.2p3	1D*	2	2.465459
2s.2p3	3S*	1	2.545818
2s.2p3	1P*	1	2.768604
2p4	3P	2	3.7606
2p4	3P	1	3.767797
2p4	3P	0	3.77092
2p4	1D	2	3.978434
2p4	1S	0	4.560726
2s2.2p.3s	3P*	0	5.433368
2s2.2p.3s	3P*	1	5.436787
2s2.2p.3s	3P*	2	5.444966
2s2.2p.3s	1P*	1	5.5154
2s2.2p.3p	1P	1	5.7853
2s2.2p.3p	3D	1	5.835859
2s2.2p.3p	3D	2	5.839959
2s2.2p.3p	3D	3	5.847041
2s2.2p.3p	3S	1	5.889
2s2.2p.3p	3P	0	5.930683
2s2.2p.3p	3P	1	5.933599
2s2.2p.3p	3P	2	5.937626
2s2.2p.3p	1D	2	6.0457
2s2.2p.3d	3F*	2	6.294
2s2.2p.3d	3F*	3	6.301216
2s2.2p.3d	1D*	2	6.3014
2s2.2p.3d	3F*	4	6.306817
2s.2p2.(4P).3s	5P	1	6.352065
2s.2p2.(4P).3s	5P	2	6.35596
2s.2p2.(4P).3s	5P	3	6.361148
2s2.2p.3d	3D*	1	6.3627
2s2.2p.3d	3D*	2	6.3645
2s2.2p.3d	3D*	3	6.3672
2s2.2p.3d	3P*	2	6.3949
2s2.2p.3d	3P*	1	6.3982
2s2.2p.3d	3P*	0	6.3998
2s2.2p.3d	1F*	3	6.4693
2s2.2p.3d	1P*	1	6.4798
2s.2p2.(4P).3s	3P	0	6.5552
2s.2p2.(4P).3s	3P	1	6.5566
2s.2p2.(4P).3s	3P	2	6.5614
2s.2p2.(4P).3p	3S*	1	6.7174
2s.2p2.(4P).3p	5D*	0	6.758153
2s.2p2.(4P).3p	5D*	1	6.759429
2s.2p2.(4P).3p	5D*	2	6.761658
2s.2p2.(4P).3p	5D*	3	6.764945
2s.2p2.(4P).3p	5D*	4	6.76922
2s.2p2.(4P).3p	5P*	1	6.805541
2s.2p2.(4P).3p	5P*	2	6.807433
2s.2p2.(4P).3p	5P*	3	6.810728
2s.2p2.(4P).3p	3D*	2	6.9068
2s.2p2.(4P).3p	3D*	3	6.911
2s.2p2.(4P).3p	5S*	2	6.9238
2s.2p2.(4P).3p	3P*	1	6.9777
2s.2p2.(4P).3p	3P*	2	6.9803
2s.2p2.(2D).3s	3D	3	7.09
2s.2p2.(4P).3d	5F	1	7.1854
2s.2p2.(4P).3d	5F	2	7.186763
2s.2p2.(4P).3d	5F	3	7.188594
2s.2p2.(4P).3d	5F	4	7.191021
2s.2p2.(4P).3d	5F	5	7.194068
2s.2p2.(4P).3d	5D	1	7.2474
2s.2p2.(4P).3d	5D	2	7.2479
2s.2p2.(4P).3d	5D	3	7.2491
2s.2p2.(4P).3d	5D	4	7.2505
2s.2p2.(4P).3d	5P	3	7.2779
2s.2p2.(4P).3d	5P	2	7.2796
2s.2p2.(4P).3d	5P	1	7.2815
2s.2p2.(4P).3d	3P	2	7.2982
2s2.2p.4s	3P*	0	7.3013
2s.2p2.(4P).3d	3P	1	7.3019
2s2.2p.4s	3P*	1	7.3041
2s2.2p.4s	3P*	2	7.3126
2s2.2p.4s	1P*	1	7.338
2s.2p2.(4P).3d	3F	2	7.3412
2s.2p2.(4P).3d	3F	3	7.3438
2s.2p2.(4P).3d	3F	4	7.348
2s.2p2.(4P).3d	3D	1	7.4365
2s.2p2.(4P).3d	3D	2	7.4369
2s.2p2.(4P).3d	3D	3	7.4383
2s2.2p.4p	1P	1	7.4423
2s2.2p.4p	3D	1	7.4738
2s2.2p.4p	3D	2	7.477
2s2.2p.4p	3D	3	7.4838
2s2.2p.4p	3P	1	7.5102
2s2.2p.4p	3P	2	7.514
2s.2p2.(2D).3p	1D*	2	7.518
2s.2p2.(2D).3p	1F*	3	7.559
2s.2p2.(2D).3p	1P*	1	7.605
2s2.2p.4d	3F*	2	7.6328
2s2.2p.4d	3F*	3	7.6377
2s2.2p.4d	1D*	2	7.6421
2s2.2p.4d	3F*	4	7.644
2s2.2p.4d	3D*	2	7.6638
2s2.2p.4d	3D*	3	7.667
2s2.2p.4d	3P*	2	7.675
2s2.2p.4d	3P*	1	7.678
2s2.2p.4d	3P*	0	7.678
2s2.2p.4f	1F	3	7.6945
2s2.2p.4f	3F	2	7.6951
2s2.2p.4f	3F	3	7.6955
2s2.2p.4f	3F	4	7.6963
2s2.2p.4f	3G	3	7.7051
2s2.2p.4f	3G	4	7.7064
2s2.2p.4f	3G	5	7.7096
2s2.2p.4d	1P*	1	7.71
2s2.2p.4d	1F*	3	7.7134
2s2.2p.4f	3D	3	7.7168
2s2.2p.4f	3D	2	7.7179
2s2.2p.4f	1G	4	7.7187
2s2.2p.4f	3D	1	7.7216
2s2.2p.4f	1D	2	7.7231
2s.2p2.(2D).3d	3F	4	7.9297
2s.2p2.(2D).3d	3D	3	7.9886
2s.2p2.(2D).3d	3S	1	8.0474
2s.2p2.(2D).3d	1D	2	8.0854
2s2.2p.5d	3D*	3	8.2636
2s2.2p.5d	3P*	2	8.2673
2s2.2p.5g	2[9/2]*		8.2761
2s2.2p.5d	1F*	3	8.2787
2s2.2p.5g	4[11/2]*		8.2894
2s.2p2.(4P).4p	3D*	2	8.4459
2s.2p2.(4P).4p	3D*	3	8.4508
2s.2p2.(4P).4d	5P	3	8.576
2s.2p2.(4P).4d	5P	2	8.579
2s2.2p.6h	2[11/2]		8.5837
2s2.2p.6d	1F*	3	8.5928
2s2.2p.6h	4[13/2]		8.5965
2s.2p2.(4P).4f	5D*	4	8.6136
2s.2p2.(4P).4f	3D*	3	8.6153
2s.2p2.(4P).4f	5D*	3	8.6164
2s.2p2.(4P).4f	5D*	2	8.6182
2s.2p2.(4P).4f	5D*	1	8.62
2s.2p2.(4P).4f	3D*	2	8.6201
2s.2p2.(4P).4f	5G*	2	8.6227
2s.2p2.(4P).4f	5G*	3	8.6239
2s.2p2.(4P).4f	5G*	4	8.6261
2s.2p2.(4P).4f	3G*	3	8.6282
2s.2p2.(4P).4f	5G*	5	8.6287
2s.2p2.(4P).4f	3G*	4	8.6304
2s.2p2.(4P).4f	5G*	6	8.632
2s.2p2.(4P).4f	3G*	5	8.6345
2s.2p2.(4P).4f	5F*	2	8.6422
2s.2p2.(4P).4f	5F*	3	8.643
2s.2p2.(4P).4f	5F*	4	8.6438
2s.2p2.(4P).4f	5F*	5	8.6444
2s.2p2.(4P).4f	3F*	2	8.6463
2s.2p2.(4P).4f	3F*	3	8.6466
2s.2p2.(4P).4f	3F*	4	8.6474
2s.2p2.(4P).5d	5P	3	9.1743
