Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3d4.(1F).4p"	"2D*"	"3/2"	""	"4.180640"	""	""	"  49             :    14  3d4.(3F1).4p 4F*  "	""
"3d4.(3F1).4p"	"4F*"	"5/2"	""	"4.195151"	""	""	"  61             :     9  3d4.(3P1).4p 4D*  "	""
"3d4.(3F1).4p"	"4F*"	"7/2"	""	"4.196712"	""	""	"  66             :     8  3d4.(3F2).4p 4F*  "	""
"3d4.(3F1).4p"	"4F*"	"3/2"	""	"4.197332"	""	""	"  57             :     9  3d4.(3F2).4p 4F*  "	""
"3d4.(3F1).4p"	"4F*"	"9/2"	""	"4.202019"	""	""	"  83             :    10  3d4.(3F2).4p 4F*  "	""
"3d4.(3P1).4p"	"4P*"	"3/2"	""	"4.204931"	""	""	"  30             :    14  3d4.(3P2).4p 4P*  "	""
"3d4.(3P1).4p"	"*"	"5/2"	""	"4.206615"	""	""	"  21  4D*        :    20  3d4.(3F1).4p 4F*  "	""
"3d4.(3P1).4p"	"*"	"7/2"	""	"4.214092"	""	""	"  32  4D*        :    20  3d4.(3F1).4p 4D*  "	""
"3d4.(3P1).4p"	"*"	"3/2"	""	"4.218110"	""	""	"  24  4P*        :    21  3d4.(3P1).4p 4D*  "	""
"3d4.(3P1).4p"	"*"	"1/2"	""	"4.218288"	""	""	"  31  4P*        :    21  3d4.(3P1).4p 4D*  "	""
"3d4.(3P1).4p"	"4P*"	"5/2"	""	"4.221914"	""	""	"  45             :    22  3d4.(3P2).4p 4P*  "	""
"3d4.(3F1).4p"	"4G*"	"5/2"	""	"4.228532"	""	""	"  44             :    23  3d4.(3F1).4p 2F*  "	""
"3d4.(3F1).4p"	"*"	"7/2"	""	"4.235640"	""	""	"  35  4G*        :    32  3d4.(3F1).4p 2F*  "	""
"3d4.(1F).4p"	"*"	"5/2"	""	"4.242428"	""	""	"  25  2D*        :    19  3d4.(3P1).4p 2D*  "	""
"3d4.(1F).4p"	"*"	"3/2"	""	"4.246816"	""	""	"  29  2D*        :    21  3d4.(3P1).4p 2D*  "	""
"3d4.(3F1).4p"	"4G*"	"9/2"	""	"4.247099"	""	""	"  70             :    21  3d4.(3F2).4p 4G*  "	""
"3d4.(3F1).4p"	"*"	"7/2"	""	"4.247723"	""	""	"  36  2F*        :    35  3d4.(3F1).4p 4G*  "	""
"3d4.(3F1).4p"	"2F*"	"5/2"	""	"4.252419"	""	""	"  47             :    20  3d4.(3F1).4p 4G*  "	""
"3d4.(3F1).4p"	"4G*"	"11/2"	""	"4.253378"	""	""	"  76             :    22  3d4.(3F2).4p 4G*  "	""
"3d4.(3P1).4p"	"4S*"	"3/2"	""	"4.293041"	""	""	"  48             :    44  3d4.(3P2).4p 4S*  "	""
"3d4.(3F1).4p"	"4D*"	"7/2"	""	"4.305712"	""	""	"  47             :    17  3d4.(3P1).4p 4D*  "	""
"3d4.(3F1).4p"	"2G*"	"9/2"	""	"4.306461"	""	""	"  72             :    20  3d4.(3F2).4p 2G*  "	""
"3d4.(3P1).4p"	"2P*"	"3/2"	""	"4.308771"	""	""	"  61             :    27  3d4.(3P2).4p 2P*  "	""
"3d4.(3F1).4p"	"4D*"	"5/2"	""	"4.312958"	""	""	"  48             :    18  3d4.(3F2).4p 4D*  "	""
"3d4.(3F1).4p"	"2G*"	"7/2"	""	"4.315140"	""	""	"  73             :    22  3d4.(3F2).4p 2G*  "	""
"3d4.(3F1).4p"	"4D*"	"3/2"	""	"4.316275"	""	""	"  48             :    19  3d4.(3F2).4p 4D*  "	""
"3d4.(3F1).4p"	"4D*"	"1/2"	""	"4.316924"	""	""	"  51             :    20  3d4.(3F2).4p 4D*  "	""
"3d4.(3P1).4p"	"2P*"	"1/2"	""	"4.318217"	""	""	"  59             :    26  3d4.(3P2).4p 2P*  "	""
"3d4.(1G1).4p"	"*"	"9/2"	""	"4.340657"	""	""	"  38  2H*        :    24  3d4.(1G1).4p 2G*  "	""
"3d4.(1G1).4p"	"2G*"	"7/2"	""	"4.346157"	""	""	"  52             :    32  3d4.(1G2).4p 2G*  "	""
"3d4.(3P2).4p"	"2S*"	"1/2"	""	"4.348358"	""	""	"  55             :    41  3d4.(3P1).4p 2S*  "	""
"3d4.(1G1).4p"	"*"	"9/2"	""	"4.365391"	""	""	"  35  2G*        :    26  3d4.(1G1).4p 2H*  "	""
"3d4.(1G1).4p"	"2H*"	"11/2"	""	"4.369360"	""	""	"  65             :    31  3d4.(1G2).4p 2H*  "	""
"3d4.(1G1).4p"	"2F*"	"7/2"	""	"4.375807"	""	""	"  54             :    18  3d4.(1G2).4p 2F*  "	""
"3d4.(1G1).4p"	"2F*"	"5/2"	""	"4.380681"	""	""	"  57             :    19  3d4.(1G2).4p 2F*  "	""
"3d4.(3F1).4p"	"2D*"	"5/2"	""	"4.401815"	""	""	"  47             :    18  3d4.(3F2).4p 2D*  "	""
"3d4.(3F1).4p"	"2D*"	"3/2"	""	"4.405802"	""	""	"  45             :    21  3d4.(3P1).4p 2D*  "	""
"3d4.(1D1).4p"	"2P*"	"3/2"	""	"4.545154"	""	""	"  75             :    15  3d4.(1D2).4p 2P*  "	""
"3d4.(1D1).4p"	"2P*"	"1/2"	""	"4.558843"	""	""	"  75             :    16  3d4.(1D2).4p 2P*  "	""
"3d4.(1D1).4p"	"2F*"	"5/2"	""	"4.603270"	""	""	"  69             :    18  3d4.(1D2).4p 2F*  "	""
"3d4.(1D1).4p"	"2F*"	"7/2"	""	"4.622861"	""	""	"  73             :    19  3d4.(1D2).4p 2F*  "	""
"3d4.(1D1).4p"	"2D*"	"3/2"	""	"4.658556"	""	""	"  72             :    26  3d4.(1D2).4p 2D*  "	""
"3d4.(1D1).4p"	"2D*"	"5/2"	""	"4.666719"	""	""	"  71             :    25  3d4.(1D2).4p 2D*  "	""
"3d4.(1S1).4p"	"2P*"	"1/2"	""	"4.924433"	""	""	"  74             :    20  3d4.(1S2).4p 2P*  "	""
"3d4.(1S1).4p"	"2P*"	"3/2"	""	"4.949234"	""	""	"  74             :    20  3d4.(1S2).4p 2P*  "	""
