Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"2s2.2p5.4d"	"3D*"	"2"	""	"25.9256"	""	"0.0005"	"  44             :    29  2s2.2p5.4d 3P*  "	"L15349"
"2s2.2p5.4d"	"1F*"	"3"	""	"25.9306"	""	"0.0003"	"  37             :    33  2s2.2p5.4d 3F*  "	"L15349"
"2s2.2p5.4f"	"3D"	"1"	""	"25.94439"	""	"0.00018"	"  99                                      "	"L15349"
"2s2.2p5.4f"	"3D"	"2"	""	"25.94935"	""	"0.00018"	"  74             :    23  2s2.2p5.4f 1D   "	"L15349"
"2s2.2p5.4f"	"3D"	"3"	""	"25.96785"	""	"0.00018"	"  59             :    24  2s2.2p5.4f 3F   "	"L15349"
"2s2.2p5.4f"	"3G"	"5"	""	"25.96957"	""	"0.00017"	" 100                                      "	"L15349"
"2s2.2p5.4f"	"1G"	"4"	""	"25.96992"	""	"0.00017"	"  53             :    47  2s2.2p5.4f 3G   "	"L15349"
"2s2.2p5.4f"	"1D"	"2"	""	"25.97398"	""	"0.00016"	"  49             :    42  2s2.2p5.4f 3F   "	"L15349"
"2s2.2p5.4f"	"1F"	"3"	""	"25.98594"	""	"0.00011"	"  40             :    31  2s2.2p5.4f 3G   "	"L15349"
"2s2.2p5.4d"	"1P*"	"1"	""	"26.0256"	""	"0.0004"	"  74             :    21  2s2.2p5.4d 3D*  "	"L15349"
"2s2.2p5.4f"	"3G"	"3"	""	"26.14065"	""	"0.00017"	"  69             :    18  2s2.2p5.4f 1F   "	"L15349"
"2s2.2p5.4f"	"3G"	"4"	""	"26.14128"	""	"0.00017"	"  38             :    31  2s2.2p5.4f 3F   "	"L15349"
"2s2.2p5.5s"	"3P*"	"0"	""	"27.1348"	""	"0.0006"	"                                          "	"L15349"
"2s2.2p5.5s"	"3P*"	"2"	""	"27.1493"	""	"0.0003"	" 100                                      "	"L15349"
"2s2.2p5.5s"	"1P*"	"1"	""	"27.153"	""	"0.008"	"                                          "	"L15349"
"2s2.2p5.5s"	"3P*"	"1"	""	"27.2379"	""	"0.0006"	"                                          "	"L15349"
"2s.2p6.3d"	"3D"	"3"	""	"27.2742"	""	"0.0008"	"                                          "	"L15349"
"2s2.2p5.5p"	"3D"	"1"	""	"27.44017"	""	"0.00022"	"                                          "	"L15349"
"2s2.2p5.5p"	"3D"	"2"	""	"27.5043"	""	"0.0008"	"                                          "	"L15349"
"2s2.2p5.5d"	"3P*"	"0"	""	"27.6712"	""	"0.0006"	" 100                                      "	"L15349"
"2s2.2p5.5d"	"3P*"	"1"	""	"27.6778"	""	"0.0006"	"  87             :    12  2s2.2p5.5d 3D*  "	"L15349"
"2s2.2p5.5d"	"3F*"	"4"	""	"27.6847"	""	"0.0005"	" 100                                      "	"L15349"
"2s2.2p5.5d"	"3P*"	"2"	""	"27.6875"	""	"0.0004"	"  61             :    25  2s2.2p5.5d 3D*  "	"L15349"
"2s2.2p5.5d"	"3F*"	"3"	""	"27.69263"	""	"0.00019"	"  61             :    29  2s2.2p5.5d 1F*  "	"L15349"
"2s2.2p5.5d"	"1D*"	"2"	""	"27.7017"	""	"0.0005"	"  44             :    28  2s2.2p5.5d 3D*  "	"L15349"
"2s2.2p5.5p"	"1S"	"0"	""	"27.7045"	""	"0.0009"	"                                          "	"L15349"
"2s2.2p5.5d"	"3D*"	"3"	""	"27.7060"	""	"0.0005"	"  64             :    35  2s2.2p5.5d 1F*  "	"L15349"
"2s2.2p5.5d"	"3D*"	"1"	""	"27.7439"	""	"0.0005"	"  54             :    41  2s2.2p5.5d 1P*  "	"L15349"
"2s2.2p5.5f"	"3G"	"5"	""	"27.8006"	""	"0.0003"	" 100                                      "	"L15349"
"2s2.2p5.5f"	"1G"	"4"	""	"27.8008"	""	"0.0003"	"  53             :    47  2s2.2p5.5f 3G   "	"L15349"
"2s2.2p5.5f"	"3D"	"2"	""	"27.8097"	""	"0.0007"	"  70             :    28  2s2.2p5.5f 3F   "	"L15349"
"2s2.2p5.5f"	"3F"	"4"	""	"27.8104"	""	"0.0007"	"  72             :    15  2s2.2p5.5f 1G   "	"L15349"
"2s2.2p5.5f"	"1F"	"3"	""	"27.8111"	""	"0.0004"	"  40             :    32  2s2.2p5.5f 3F   "	"L15349"
"2s2.2p5.5f"	"1D"	"2"	""	"27.8165"	""	"0.0004"	"  64             :    28  2s2.2p5.5f 3F   "	"L15349"
"2s2.2p5.5d"	"3D*"	"2"	""	"27.8557"	""	"0.0005"	"  39             :    39  2s2.2p5.5d 3P*  "	"L15349"
"2s2.2p5.5d"	"1P*"	"1"	""	"27.8962"	""	"0.0005"	"  58             :    34  2s2.2p5.5d 3D*  "	"L15349"
"2s2.2p5.5f"	"3G"	"4"	""	"27.9680"	""	"0.0004"	"  40             :    32  2s2.2p5.5f 1G   "	"L15349"
"2s2.2p5.5f"	"3G"	"3"	""	"27.9682"	""	"0.0003"	"  72             :    16  2s2.2p5.5f 1F   "	"L15349"
"2s2.2p5.5f"	"3D"	"3"	""	"27.9701"	""	"0.0010"	"  54             :    26  2s2.2p5.5f 3F   "	"L15349"
"2s2.2p5.6d"	"3D*"	"1"	""	"28.7648"	""	"0.0019"	"                                          "	"L15349"
"2s2.2p5.6f"	"3G"	"5"	""	"28.7960"	""	"0.0005"	" 100                                      "	"L15349"
"2s2.2p5.6f"	"1G"	"4"	""	"28.7963"	""	"0.0005"	"  53             :    48  2s2.2p5.6f 3G   "	"L15349"
"2s2.2p5.6f"	"1F"	"3"	""	"28.7993"	""	"0.0015"	"  46  3D         :    36  2p5.6f     3F   "	"L15349"
"2s2.2p5.6f"	"3F"	"4"	""	"28.8008"	""	"0.0005"	"  73             :    15  2s2.2p5.6f 1G   "	"L15349"
"2s2.2p5.6d"	"1P*"	"1"	""	"28.9181"	""	"0.0019"	"                                          "	"L15349"
"2s2.2p5.6f"	"3D"	"3"	""	"28.9639"	""	"0.0005"	"  73             :    15  2s2.2p5.6f 1G   "	"L15349"
"2s2.2p5.6f"	"3G"	"3"	""	"28.9730"	""	"0.0005"	"  74             :    16  2s2.2p5.6f 1F   "	"L15349"
