ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"36.80972442"	"0.00000007"	""	"2.6333e+09"	"1.0698e-03"	AA	"0.00000000"	"(24.7561497628)"	"1s"	"2S"	"1/2"	"10p"	"2P*"	"3/2"		"T7771"	""	
"36.80974924"	"0.00000007"	""	"2.6319e+09"	"5.3462e-04"	AA	"0.00000000"	"(24.7561330727)"	"1s"	"2S"	"1/2"	"10p"	"2P*"	"1/2"		"T7771"	""	
"36.89712866"	"0.00000007"	""	"3.6178e+09"	"1.4768e-03"	AA	"0.00000000"	"(24.6975058404)"	"1s"	"2S"	"1/2"	"9p"	"2P*"	"3/2"		"T7771"	""	
"36.89716286"	"0.00000007"	""	"3.6159e+09"	"7.3801e-04"	AA	"0.00000000"	"(24.6974829455)"	"1s"	"2S"	"1/2"	"9p"	"2P*"	"1/2"		"T7771"	""	
"37.02002103"	"0.00000007"	"10*"	"5.1626e+09"	"2.1214e-03"	AA	"0.00000000"	"(24.6155195289)"	"1s"	"2S"	"1/2"	"8p"	"2P*"	"3/2"		"T7771"	"L4250,L12548"	
"37.02007005"	"0.00000007"	"10*"	"5.1601e+09"	"1.0602e-03"	AA	"0.00000000"	"(24.6154869301)"	"1s"	"2S"	"1/2"	"8p"	"2P*"	"1/2"		"T7771"	""	
"37.20074621"	"0.00000007"	"20*"	"7.7311e+09"	"3.2080e-03"	AA	"0.00000000"	"(24.4959347154)"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		"T7771"	"L4250,L12548"	
"37.20082011"	"0.00000007"	"20*"	"7.7276e+09"	"1.6033e-03"	AA	"0.00000000"	"(24.4958860538)"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"1/2"		"T7771"	""	
"37.48267927"	"0.00000007"	"80*"	"1.2339e+10"	"5.1977e-03"	AA	"0.00000000"	"(24.3116839090)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	"L3762"	
"37.48279841"	"0.00000007"	"80*"	"1.2334e+10"	"2.5978e-03"	AA	"0.00000000"	"(24.3116066345)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
"37.95979929"	"0.00000007"	"150*"	"2.1499e+10"	"9.2887e-03"	AA	"0.00000000"	"(24.0061082417)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	"L3762"	
"37.96001044"	"0.00000007"	"150*"	"2.1491e+10"	"4.6427e-03"	AA	"0.00000000"	"(24.0059747082)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	""	
"38.87066530"	"0.00000008"	"300*"	"4.2645e+10"	"1.9320e-02"	AA	"0.00000000"	"(23.4435671078)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T7771"	"L3762"	
"38.87109775"	"0.00000008"	"300*"	"4.2633e+10"	"9.6573e-03"	AA	"0.00000000"	"(23.4433062922)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T7771"	""	
"40.99598077"	"0.00000008"	"1000*"	"1.0460e+11"	"5.2710e-02"	AA	"0.00000000"	"(22.2282046573)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	"L3762"	
"40.99712104"	"0.00000008"	"1000*"	"1.0459e+11"	"2.6354e-02"	AA	"0.00000000"	"(22.227586410)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	""	
"48.58550393"	"0.00000016"	"3000*"	"3.9173e+11"	"2.7726e-01"	AA	"0.00000000"	"(18.75594522685)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T7771"	"L3762"	
"48.59090955"	"0.00000016"	"3000*"	"3.9191e+11"	"1.3872e-01"	AA	"0.00000000"	"(18.753858673)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T7771"	""	
"151.8198704"	"0.0000011"	""	"5.3469e+08"	"3.6953e-03"	AA	"(18.753858673)"	"(24.7561497338)"	"2p"	"2P*"	"1/2"	"10d"	"2D"	"3/2"		"T7771"	""	
"151.8229798"	"0.0000012"	""	"3.8458e+08"	"2.6580e-03"	AA	"(18.75398164)"	"(24.7561497628)"	"2s"	"2S"	"1/2"	"10p"	"2P*"	"3/2"		"T7771"	""	
"151.8234020"	"0.0000012"	""	"3.8470e+08"	"1.3294e-03"	AA	"(18.75398164)"	"(24.7561330727)"	"2s"	"2S"	"1/2"	"10p"	"2P*"	"1/2"		"T7771"	""	
"151.8725245"	"0.0000011"	""	"6.4092e+08"	"3.3244e-03"	AA	"(18.75594522685)"	"(24.7561552947)"	"2p"	"2P*"	"3/2"	"10d"	"2D"	"5/2"		"T7771"	""	
"153.3178251"	"0.0000011"	""	"7.4120e+08"	"5.2240e-03"	AA	"(18.753858673)"	"(24.6975058007)"	"2p"	"2P*"	"1/2"	"9d"	"2D"	"3/2"		"T7771"	""	
"153.3209959"	"0.0000012"	""	"5.2789e+08"	"3.7208e-03"	AA	"(18.75398164)"	"(24.6975058404)"	"2s"	"2S"	"1/2"	"9p"	"2P*"	"3/2"		"T7771"	""	
"153.3215866"	"0.0000012"	""	"5.2807e+08"	"1.8610e-03"	AA	"(18.75398164)"	"(24.6974829455)"	"2s"	"2S"	"1/2"	"9p"	"2P*"	"1/2"		"T7771"	""	
"153.3714702"	"0.0000011"	""	"8.8845e+08"	"4.6997e-03"	AA	"(18.75594522685)"	"(24.6975134289)"	"2p"	"2P*"	"3/2"	"9d"	"2D"	"5/2"		"T7771"	""	
"155.4622626"	"0.0000012"	""	"1.0710e+09"	"7.7614e-03"	AA	"(18.753858673)"	"(24.6155194726)"	"2p"	"2P*"	"1/2"	"8d"	"2D"	"3/2"		"T7771"	""	
"155.4655224"	"0.0000012"	""	"7.5228e+08"	"5.4518e-03"	AA	"(18.75398164)"	"(24.6155195289)"	"2s"	"2S"	"1/2"	"8p"	"2P*"	"3/2"		"T7771"	""	
"155.4663870"	"0.0000012"	""	"7.5256e+08"	"2.7269e-03"	AA	"(18.75398164)"	"(24.6154869301)"	"2s"	"2S"	"1/2"	"8p"	"2P*"	"1/2"		"T7771"	""	
"155.5173334"	"0.0000012"	""	"1.2838e+09"	"6.9824e-03"	AA	"(18.75594522685)"	"(24.6155303339)"	"2p"	"2P*"	"3/2"	"8d"	"2D"	"5/2"		"T7771"	""	
"158.6999296"	"0.0000012"	"50*"	"1.6340e+09"	"1.2339e-02"	AA	"(18.753858673)"	"(24.4959346317)"	"2p"	"2P*"	"1/2"	"7d"	"2D"	"3/2"		"T7771"	"L3762"	
"158.7033258"	"0.0000013"	"50*"	"1.1243e+09"	"8.4905e-03"	AA	"(18.75398164)"	"(24.4959347154)"	"2s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		"T7771"	""	
