configuration	term	J	energy
2s2.2p4	3P	2	0.0
2s2.2p4	3P	1	0.1317091
2s2.2p4	3P	0	0.167
2s2.2p4	1D	2	0.654594
2s2.2p4	1S	0	1.35357
2s.2p5	3P*	2	4.82611
2s.2p5	3P*	1	4.9388
2s.2p5	3P*	0	5.0027
2s.2p5	1P*	1	6.6559
2p6	1S	0	11.2594
2s2.2p3.(4S*).3s	5S*	2	22.6295
2s2.2p3.(2D*).3s	3D*	1	23.578
2s2.2p3.(2D*).3s	3D*	3	23.5983
2s2.2p3.(2D*).3s	1D*	2	23.733
2s2.2p3.(4S*).3p	5P	1	23.8668
2s2.2p3.(4S*).3p	5P	2	23.877
2s2.2p3.(4S*).3p	5P	3	23.8989
2s2.2p3.(2P*).3s	3P*	2	24.099
2s2.2p3.(2P*).3s	1P*	1	24.147
2s2.2p3.(2D*).3p	3F	2	24.867
2s2.2p3.(2D*).3p	3P	2	25.2389
2s2.2p3.(4S*).3d	3D*	2	25.7547
2s2.2p3.(4S*).3d	3D*	3	25.7551
2s2.2p3.(2D*).3d	3G*	3	26.429
2s2.2p3.(2D*).3d	3D*	2	26.535
2s2.2p3.(2D*).3d	3D*	3	26.546
2s2.2p3.(2D*).3d	3P*	2	26.627
2s2.2p3.(2D*).3d	3P*	1	26.724
2s2.2p3.(2D*).3d	3S*	1	26.732
2s2.2p3.(2P*).3d	3F*	3	26.837
2s2.2p3.(2P*).3d	3P*	2	26.96
2s2.2p3.(2P*).3d	3P*	1	27.046
2s2.2p3.(2P*).3d	3D*	2	27.06
2s2.2p3.(2P*).3d	3D*	1	27.224
2s.2p4.(4P).3p	3D*	3	28.306
2s2.2p3.(4S*).4d	3D*	3	31.942
2s2.2p3.(2D*).4d	3S*	1	32.792
2s2.2p3.(2D*).4d	3P*	2	32.792
2s2.2p3.(2D*).4d	3D*	3	32.792
2s2.2p3.(4S*).5d	3D*	3	34.739
