configuration	term	J	energy
3d4	a 5D	0	0.0
3d4	a 5D	1	0.00032898300000000003
3d4	a 5D	2	0.0009717939999999999
3d4	a 5D	3	0.001902635
3d4	a 5D	4	0.00309034
3d3.(4F).4s	a 5F	1	0.023738871
3d3.(4F).4s	a 5F	2	0.02448765
3d3.(4F).4s	a 5F	3	0.025597118
3d3.(4F).4s	a 5F	4	0.027049945
3d3.(4F).4s	a 5F	5	0.028823078999999998
3d3.(4F).4s	a 3F	2	0.078736791
3d3.(4F).4s	a 3F	3	0.080574695
3d3.(4F).4s	a 3F	4	0.082906066
3d4	a 3P2	0	0.10293227
3d4	a 3P2	1	0.10493043699999999
3d4	a 3P2	2	0.108516043
3d4	a 3H	4	0.114319385
3d4	a 3H	5	0.11501544
3d4	a 3H	6	0.115786319
3d4	b 3F2	2	0.122937983
3d3.(4P).4s	a 5P	1	0.123128575
3d4	b 3F2	3	0.123409672
3d3.(4P).4s	a 5P	2	0.12388426
3d4	b 3F2	4	0.12401378
3d3.(4P).4s	a 5P	3	0.12522303199999998
3d4	a 3G	3	0.131785158
3d4	a 3G	4	0.13264466
3d4	a 3G	5	0.133551729
3d3.(2G).4s	b 3G	3	0.14891
3d3.(2G).4s	b 3G	4	0.149643985
3d3.(2G).4s	b 3G	5	0.15065963699999999
3d4	a 1G2	4	0.163216264
3d4	a 3D	1	0.16648407
3d4	a 3D	2	0.166706031
3d4	a 3D	3	0.16725241
3d3.(2G).4s	b 1G	4	0.174169832
3d3.(2P).4s	b 3P	2	0.17435083
3d3.(2P).4s	b 3P	0	0.17461173
3d3.(2P).4s	b 3P	1	0.17465631
3d4	a 1I	6	0.174884245
3d4	a 1S2	0	0.18136592
3d3.(4P).4s	c 3P	1	0.18307035600000002
3d3.(4P).4s	c 3P	0	0.18368109
3d3.(2H).4s	b 3H	4	0.18446218
3d3.(2H).4s	b 3H	5	0.18480723
3d3.(4P).4s	c 3P	2	0.185379491
3d3.(2H).4s	b 3H	6	0.18556438
3d3.(2D2).4s	b 3D	1	0.18701157
3d3.(2D2).4s	b 3D	2	0.187876598
3d3.(2D2).4s	b 3D	3	0.187930469
3d4	a 1D2	2	0.19119226600000003
3d3.(2P).4s	a 1P	1	0.20297231100000002
3d3.(2H).4s	a 1H	5	0.213155855
3d3.(2D2).4s	b 1D	2	0.229557607
3d4	a 1F	3	0.24458179
3d3.(2F).4s	c 3F	2	0.27581785
