ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"300.517"	""	"8.04e+07"	"2.18e-03"	C	"0.0000000"	"3.0323315"	"2p6.3s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"		"c33"	""	
"300.531"	""	"8.24e+07"	"1.12e-03"	C	"0.0000000"	"3.0321853"	"2p6.3s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"		"c33"	""	
"305.472"	""	"1.82e+04"	""	B	"0.0000000"	"2.9831418"	"2p6.3s"	"2S"	"1/2"	"2p6.7d"	"2D"	"3/2"	E2	"T5202"	""	
"310.234"	""	"1.19e+08"	"3.42e-03"	C	"0.0000000"	"2.9373584"	"2p6.3s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"		"c33"	""	
"310.257"	""	"1.22e+08"	"1.76e-03"	C	"0.0000000"	"2.9371315"	"2p6.3s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"		"c33"	""	
"318.558"	""	"2.35e+04"	""	B+	"0.0000000"	"2.8606032"	"2p6.3s"	"2S"	"1/2"	"2p6.6d"	"2D"	"3/2"	E2	"T5202"	""	
"327.137"	""	"1.82e+08"	"5.85e-03"	B	"0.0000000"	"2.7855818"	"2p6.3s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"		"c33"	""	
"327.181"	""	"1.87e+08"	"3.01e-03"	B	"0.0000000"	"2.7852066"	"2p6.3s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"1/2"		"c33"	""	
"343.056"	""	"2.83e+04"	""	B+	"0.0000000"	"2.6563207"	"2p6.3s"	"2S"	"1/2"	"2p6.5d"	"2D"	"3/2"	E2	"T5202"	""	
"361.560"	""	"2.88e+08"	"1.13e-02"	B+	"0.0000000"	"2.5203736"	"2p6.3s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"3/2"		"c33"	""	
