ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"340.460"	"0.020"	"300"	"1.85e+09"	"3.21e-02"		"0.000000"	"2.67657"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2P*).4s"	"3P*"	"2"		"T4943"	"L3496"	
"340.749"	"0.020"	"150"	"9.38e+08"	"9.80e-03"		"0.000000"	"2.67430"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2P*).4s"	"3P*"	"1"		"T4943"	"L3496"	
"342.409"	"0.020"	"150"	"9.44e+08"	"2.77e-02"		"0.015234"	"2.67657"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2P*).4s"	"3P*"	"2"		"T4943"	"L3496"	
"342.806"	"0.020"	"100"	"2.72e+09"	"1.60e-02"		"0.015234"	"2.67349"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2P*).4s"	"3P*"	"0"		"T4943"	"L3496"	
"354.927"	"0.023"	"300"	"3.25e+09"	"3.68e-02"		"0.149302"	"2.71678"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2P*).4s"	"1P*"	"1"		"T4943"	"L497"	
"359.730"	"0.020"	"300"	"1.49e+09"	"4.05e-02"		"0.000000"	"2.53319"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"3"		"T4943"	"L3496"	
"359.906"	"0.020"	"200"	"4.63e+08"	"8.99e-03"		"0.000000"	"2.53196"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"2"		"T4943"	"L3496"	
"360.573"	"0.022"	"50"	"1.23e+08"	"2.40e-03"		"0.149302"	"2.67657"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2P*).4s"	"3P*"	"2"		"T4943"	"L497"	
"362.085"	"0.020"	"250"	"8.55e+08"	"2.80e-02"		"0.015234"	"2.53196"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2D*).4s"	"3D*"	"2"		"T4943"	"L3496"	
"362.161"	"0.020"	"150"	"5.76e+08"	"1.13e-02"		"0.015234"	"2.53143"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2D*).4s"	"3D*"	"1"		"T4943"	"L3496"	
"363.015"	"0.020"	"150"	"5.57e+08"	"3.30e-02"		"0.021152"	"2.53143"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(2D*).4s"	"3D*"	"1"		"T4943"	"L3496"	
"368.017"	"0.020"	"200"	"2.46e+08"	"8.33e-03"		"0.015234"	"2.49139"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2P*).3d"	"1D*"	"2"		"T4943"	"L64"	
"375.958"	"0.023"	"300"	"3.02e+09"	"6.40e-02"		"0.149302"	"2.57315"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2D*).4s"	"1D*"	"2"		"T4943"	"L497"	
"379.279"	"0.020"	"100"	"1.42e+09"	"1.84e-02"		"0.000000"	"2.40263"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2P*).3d"	"3D*"	"1"		"T4943"	"L64"	
