ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"109.570"	"0.020"	"18"	"1.73e+10"	"4.37e-02"	C	"0.2760289"	"8.5928"	"2s2.2p2"	"1D"	"2"	"2s2.2p.6d"	"1F*"	"3"		"T5520c38,LS"	"L11744"	
"113.871"	"0.010"	"30"	"2.93e+10"	"7.97e-02"	B	"0.2760289"	"8.2787"	"2s2.2p2"	"1D"	"2"	"2s2.2p.5d"	"1F*"	"3"		"T5520c38,LS"	"L11744"	
"117.23"	"0.05"	"27"	"4.65e+10"	"1.16e-01"	B	"0.805556"	"8.579"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"2"		"T5520c38,LS"	"L11744"	
"117.27"	"0.06"	"27"	"4.65e+10"	"1.62e-01"	B	"0.805556"	"8.576"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).4d"	"5P"	"3"		"T5520c38,LS"	"L11744"	
"118.68"	"0.07"	""	"7.55e+09"	"4.78e-02"	C	"0.00000000"	"7.678"	"2s2.2p2"	"3P"	"0"	"2s2.2p.4d"	"3P*"	"1"		"T5520c38,LS"	""	
"118.74"	"0.06"	"12bl*"	"5.65e+09"	"1.19e-02"	C	"0.00374738"	"7.678"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3P*"	"1"		"T5520c38,LS"	"L11744"	
"118.74"	"0.08"	"12bl*"	"2.26e+10"	"1.59e-02"	C	"0.00374738"	"7.678"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3P*"	"0"		"T5520c38,LS"	"L11744"	
"118.79"	"0.06"	""	"5.65e+09"	"1.99e-02"	C	"0.00374738"	"7.675"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3P*"	"2"		"T5520c38,LS"	""	
"118.84"	"0.07"	""	"9.39e+09"	"1.19e-02"	C	"0.01011021"	"7.678"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3P*"	"1"		"T5520c38,LS"	""	
"118.89"	"0.06"	"37"	"1.69e+10"	"3.58e-02"	C	"0.01011021"	"7.675"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3P*"	"2"		"T5520c38,LS"	"L11744"	
"118.964"	"0.006"	"66bl*"	"3.80e+10"	"1.34e-01"	B	"0.00374738"	"7.6638"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"2"		"T5520c38,LS"	"L11744"	
"119.012"	"0.006"	"66bl*"	"5.05e+10"	"1.50e-01"	B	"0.01011021"	"7.6670"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"3"		"T5520c38,LS"	"L11744"	
"119.063"	"0.006"	""	"1.26e+10"	"2.68e-02"	C	"0.01011021"	"7.6638"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"2"		"T5520c38,LS"	""	
"122.525"	"0.008"	"400c"	"4.28e+10"	"1.35e-01"	B	"0.2760289"	"7.7134"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1F*"	"3"		"T5520c38,LS"	"L11744"	
"123.712"	"0.011"	"60"	"9.50e+09"	"2.18e-02"	C	"0.2760289"	"7.6421"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1D*"	"2"		"T5520c38,LS"	"L11744"	
"124.679"	"0.005"	""	"1.93e+09"	"7.64e-03"	D	"0.00374738"	"7.3126"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4s"	"3P*"	"2"		"T5520c38,LS"	""	
"124.762"	"0.005"	""	"2.58e+09"	"1.84e-02"	D	"0.00000000"	"7.3041"	"2s2.2p2"	"3P"	"0"	"2s2.2p.4s"	"3P*"	"1"		"T5520c38,LS"	""	
"124.788"	"0.005"	"23"	"5.78e+09"	"1.37e-02"	C	"0.01011021"	"7.3126"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4s"	"3P*"	"2"		"T5520c38,LS"	"L11744"	
"124.826"	"0.005"	""	"1.93e+09"	"4.59e-03"	D	"0.00374738"	"7.3041"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4s"	"3P*"	"1"		"T5520c38,LS"	""	
"124.872"	"0.006"	""	"7.73e+09"	"6.12e-03"	D	"0.00374738"	"7.3013"	"2s2.2p2"	"3P"	"1"	"2s2.2p.4s"	"3P*"	"0"		"T5520c38,LS"	""	
"124.935"	"0.005"	""	"3.21e+09"	"4.58e-03"	D	"0.01011021"	"7.3041"	"2s2.2p2"	"3P"	"2"	"2s2.2p.4s"	"3P*"	"1"		"T5520c38,LS"	""	
"125.12"	"0.05"	"66"	"4.84e+10"	"1.61e-01"	B	"0.2760289"	"7.559"	"2s2.2p2"	"1D"	"2"	"2s.2p2.(2D).3p"	"1F*"	"3"		"T5520c38,LS"	"L11744"	
"129.038"	"0.007"	"100"	"1.04e+10"	"1.56e-02"	C	"0.2760289"	"7.3380"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4s"	"1P*"	"1"		"T5520c38,LS"	"L11744"	
"130.60"	"0.03"	"18*"	"6.75e+09"	"5.18e-02"	C	"0.00000000"	"6.9777"	"2s2.2p2"	"3P"	"0"	"2s.2p2.(4P).3p"	"3P*"	"1"		"T5520c38,LS"	"L11744"	
"130.62"	"0.03"	"18*"	"5.06e+09"	"2.16e-02"	C	"0.00374738"	"6.9803?"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3P*"	"2"		"T5520c38,LS"	"L11744"	
"130.67"	"0.03"	"16"	"5.06e+09"	"1.29e-02"	C	"0.00374738"	"6.9777"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3P*"	"1"		"T5520c38,LS"	"L11744"	
"130.74"	"0.03"	"30"	"1.51e+10"	"3.88e-02"	C	"0.01011021"	"6.9803?"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3P*"	"2"		"T5520c38,LS"	"L11744"	
"134.891"	"0.007"	"27"	"3.05e+09"	"2.50e-02"	C	"0.582440"	"7.3380"	"2s2.2p2"	"1S"	"0"	"2s2.2p.4s"	"1P*"	"1"		"T5520c38,LS"	"L11744"	
"135.658"	"0.017"	"14"	"3.24e+09"	"2.68e-02"	C	"0.00000000"	"6.7174"	"2s2.2p2"	"3P"	"0"	"2s.2p2.(4P).3p"	"3S*"	"1"		"T5520c38,LS"	"L11744"	
"135.733"	"0.017"	"22"	"9.71e+09"	"2.68e-02"	C	"0.00374738"	"6.7174"	"2s2.2p2"	"3P"	"1"	"2s.2p2.(4P).3p"	"3S*"	"1"		"T5520c38,LS"	"L11744"	
"135.862"	"0.017"	"24"	"1.61e+10"	"2.68e-02"	C	"0.01011021"	"6.7174"	"2s2.2p2"	"3P"	"2"	"2s.2p2.(4P).3p"	"3S*"	"1"		"T5520c38,LS"	"L11744"	
"140.631"	"0.006"	""	"8.92e+07"	"8.13e-04"	D	"0.00000000"	"6.4798"	"2s2.2p2"	"3P"	"0"	"2s2.2p.3d"	"1P*"	"1"		"c54,T6950"	""	
"140.713"	"0.006"	""	"2.18e+07"	"6.62e-05"	D	"0.00374738"	"6.4798"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3d"	"1P*"	"1"		"c54,T6950"	""	
"140.716"	"0.010"	"100"	"1.42e+11"	"2.53e-01"	B	"0.805556"	"7.2815"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"1"		"T5520c38,LS"	"L11744"	
"140.757"	"0.008"	"300"	"1.42e+11"	"4.21e-01"	B	"0.805556"	"7.2796"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"2"		"T5520c38,LS"	"L11744"	
"140.794"	"0.008"	"300"	"1.42e+11"	"5.90e-01"	B	"0.805556"	"7.2779"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3d"	"5P"	"3"		"T5520c38,LS"	"L11744"	
"140.851"	"0.006"	""	"3.55e+06"	"6.49e-06"	E	"0.01011021"	"6.4798"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3d"	"1P*"	"1"		"c54,T6950"	""	
"141.080"	"0.006"	""	"9.52e+06"	"3.98e-05"	E	"0.01011021"	"6.4693"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3d"	"1F*"	"3"		"c54,T6950"	""	
"142.426"	"0.006"	"37bl"	"1.74e+10"	"1.59e-01"	A	"0.00000000"	"6.3982"	"2s2.2p2"	"3P"	"0"	"2s2.2p.3d"	"3P*"	"1"		"u3,LS"	"L11744"	
"142.473"	"0.010"	"27"	"7.73e+10"	"7.84e-02"	A	"0.00374738"	"6.3998"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3d"	"3P*"	"0"		"u3,LS"	"L11744"	
"142.510"	"0.006"	"200bl"	"2.63e+10"	"8.01e-02"	A	"0.00374738"	"6.3982"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3d"	"3P*"	"1"		"u3,LS"	"L11744"	
"142.582"	"0.006"	"18"	"8.01e+09"	"4.07e-02"	A	"0.00374738"	"6.3949"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3d"	"3P*"	"2"		"u3,LS"	"L11744"	
"142.652"	"0.006"	"80"	"3.40e+10"	"6.23e-02"	A	"0.01011021"	"6.3982"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3d"	"3P*"	"1"		"u3,LS"	"L11744"	
"142.724"	"0.006"	"300bl*"	"7.00e+10"	"2.14e-01"	A	"0.01011021"	"6.3949"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3d"	"3P*"	"2"		"u3,LS"	"L11744"	
"143.220"	"0.006"	"100"	"8.28e+10"	"7.64e-01"	A	"0.00000000"	"6.3627"	"2s2.2p2"	"3P"	"0"	"2s2.2p.3d"	"3D*"	"1"		"u3,LS"	"L11744"	
