ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"6.000037"	"10g"	"1.96e+11"	"3.18e-03"	A+	"0.00000"	"[151.87691]"	"1s2"	"1S"	"0"	"1s.10p"	"1P*"	"1"		"T5072"	"L2560c7"	
"6.013403"	"15g"	"2.70e+11"	"4.39e-03"	A+	"0.00000"	"[151.53933]"	"1s2"	"1S"	"0"	"1s.9p"	"1P*"	"1"		"T5072"	"L2560c7"	
"6.032188"	"20g"	"3.84e+11"	"6.29e-03"	A+	"0.00000"	"[151.06743]"	"1s2"	"1S"	"0"	"1s.8p"	"1P*"	"1"		"T5072"	"L2560c7"	
"6.059794"	"25g"	"5.75e+11"	"9.50e-03"	A+	"0.00000"	"[150.3792]"	"1s2"	"1S"	"0"	"1s.7p"	"1P*"	"1"		"T5072"	"L2560c7"	
"6.102820"	"35g"	"9.16e+11"	"1.53e-02"	AA	"0.00000"	"[149.31902]"	"1s2"	"1S"	"0"	"1s.6p"	"1P*"	"1"		"T5072"	"L2560c7"	
"6.175517"	"50g"	"1.59e+12"	"2.73e-02"	AA	"0.00000"	"[147.56125]"	"1s2"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T5072"	"L2560c7"	
"6.313901"	"100g"	"3.13e+12"	"5.62e-02"	AA	"0.00000"	"[144.32710]"	"1s2"	"1S"	"0"	"1s.4p"	"1P*"	"1"		"T5072"	"L7418c8"	
"6.634757"	"400g"	"7.61e+12"	"1.51e-01"	AA	"0.00000"	"[137.34745]"	"1s2"	"1S"	"0"	"1s.3p"	"1P*"	"1"		"T5072"	"L7418c8"	
"7.757301"	"1000g"	"2.75e+13"	"7.45e-01"	AA	"0.00000"	"[117.47217]"	"1s2"	"1S"	"0"	"1s.2p"	"1P*"	"1"		"T5072,T6910"	"L7418c8"	
"25.96860"	""	"1.28e+10"	"3.88e-03"	A	"[116.7858]"	"[151.87691]"	"1s.2s"	"1S"	"0"	"1s.10p"	"1P*"	"1"		"T5231c63"	""	
"26.22085"	""	"1.75e+10"	"5.42e-03"	A	"[116.7858]"	"[151.53933]"	"1s.2s"	"1S"	"0"	"1s.9p"	"1P*"	"1"		"T5231c63"	""	
"26.58179"	""	"2.50e+10"	"7.94e-03"	B	"[116.7858]"	"[151.06743]"	"1s.2s"	"1S"	"0"	"1s.8p"	"1P*"	"1"		"T5231c63"	""	
"27.12637"	""	"3.72e+10"	"1.23e-02"	B+	"[116.7858]"	"[150.3792]"	"1s.2s"	"1S"	"0"	"1s.7p"	"1P*"	"1"		"T5231c63"	""	
"28.01036"	""	"5.92e+10"	"2.09e-02"	A	"[116.7858]"	"[149.31902]"	"1s.2s"	"1S"	"0"	"1s.6p"	"1P*"	"1"		"T5231c63"	""	
"28.68975"	""	"1.06e+11"	"2.19e-02"	A	"[115.75881]"	"[147.52161]"	"1s.2s"	"3S"	"1"	"1s.5p"	"3P*"	"2"		"T5231c63,LS"	""	
"28.69245"	""	"1.07e+11"	"1.32e-02"	A	"[115.75881]"	"[147.51863]"	"1s.2s"	"3S"	"1"	"1s.5p"	"3P*"	"1"		"T5231c63,LS"	""	
"28.69314"	""	"1.06e+11"	"4.38e-03"	A	"[115.75881]"	"[147.51787]"	"1s.2s"	"3S"	"1"	"1s.5p"	"3P*"	"0"		"T5231c63,LS"	""	
"29.54996"	""	"1.15e+11"	"4.52e-02"	A	"[116.71369]"	"[147.55187]"	"1s.2p"	"3P*"	"0"	"1s.5d"	"3D"	"1"		"T5231c63,LS"	""	
"29.56072"	""	"1.55e+11"	"3.39e-02"	A	"[116.72500]"	"[147.55195]"	"1s.2p"	"3P*"	"1"	"1s.5d"	"3D"	"2"		"T5231c63,LS"	""	
"29.56080"	""	"8.63e+10"	"1.13e-02"	A	"[116.72500]"	"[147.55187]"	"1s.2p"	"3P*"	"1"	"1s.5d"	"3D"	"1"		"T5231c63,LS"	""	
"29.60451"	""	"2.06e+11"	"3.79e-02"	A	"[116.77170]"	"[147.55306]"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"3"		"T5231c63,LS"	""	
"29.60558"	""	"5.15e+10"	"6.77e-03"	A	"[116.77170]"	"[147.55195]"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"2"		"T5231c63,LS"	""	
"29.60566"	""	"5.72e+09"	"4.51e-04"	B+	"[116.77170]"	"[147.55187]"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"1"		"T5231c63,LS"	""	
"29.61020"	""	"1.02e+11"	"4.03e-02"	A	"[116.7858]"	"[147.56125]"	"1s.2s"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T5231c63"	""	
