ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1387.946"	"0.010"	""	"1.3e-01"	""	E	"0.000000"	"0.656558"	"3d3"	"4F"	"3/2"	"3d3"	"2D1"	"3/2"	M1	"T3475"	""	
"1387.946"	"0.010"	""	"4.1e-03"	""	E	"0.000000"	"0.656558"	"3d3"	"4F"	"3/2"	"3d3"	"2D1"	"3/2"	E2	"T3475"	""	
"1394.552"	"0.010"	""	"9.4e-03"	""	E	"0.000000"	"0.653448"	"3d3"	"4F"	"3/2"	"3d3"	"2D1"	"5/2"	M1	"T3475"	""	
"1394.552"	"0.010"	""	"6.3e-04"	""	E	"0.000000"	"0.653448"	"3d3"	"4F"	"3/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1397.866"	"0.010"	""	"2.5e-01"	""	E	"0.004659"	"0.656558"	"3d3"	"4F"	"5/2"	"3d3"	"2D1"	"3/2"	M1	"T3475"	""	
"1404.567"	"0.010"	""	"2.1e-03"	""	E	"0.004659"	"0.653448"	"3d3"	"4F"	"5/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1404.567"	"0.010"	""	"2.4e-02"	""	E	"0.004659"	"0.653448"	"3d3"	"4F"	"5/2"	"3d3"	"2D1"	"5/2"	M1	"T3475"	""	
"1411.221"	"0.010"	""	"1.6e-02"	""	E	"0.010829"	"0.656558"	"3d3"	"4F"	"7/2"	"3d3"	"2D1"	"3/2"	E2	"T3475"	""	
"1418.052"	"0.010"	""	"2.5e-01"	""	E	"0.010829"	"0.653448"	"3d3"	"4F"	"7/2"	"3d3"	"2D1"	"5/2"	M1	"T3475"	""	
"1418.052"	"0.010"	""	"4.9e-03"	""	E	"0.010829"	"0.653448"	"3d3"	"4F"	"7/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1434.576"	"0.010"	""	"6.4e-02"	""	E	"0.018231"	"0.653448"	"3d3"	"4F"	"9/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1875.80"	"0.10"	""	"1.4e-01"	""	E	"0.170756"	"0.656558"	"3d3"	"4P"	"1/2"	"3d3"	"2D1"	"3/2"	M1	"T3475"	""	
"1875.80"	"0.10"	""	"3.0e-02"	""	E	"0.170756"	"0.656558"	"3d3"	"4P"	"1/2"	"3d3"	"2D1"	"3/2"	E2	"T3475"	""	
"1882.99"	"0.10"	""	"5.2e-01"	""	E	"0.172612"	"0.656558"	"3d3"	"4P"	"3/2"	"3d3"	"2D1"	"3/2"	M1	"T3475"	""	
"1882.99"	"0.10"	""	"8.1e-02"	""	E	"0.172612"	"0.656558"	"3d3"	"4P"	"3/2"	"3d3"	"2D1"	"3/2"	E2	"T3475"	""	
"1887.89"	"0.10"	""	"7.2e-03"	""	E	"0.170756"	"0.653448"	"3d3"	"4P"	"1/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1895.17"	"0.10"	""	"7.7e-02"	""	E	"0.172612"	"0.653448"	"3d3"	"4P"	"3/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1895.17"	"0.10"	""	"2.4e-01"	""	E	"0.172612"	"0.653448"	"3d3"	"4P"	"3/2"	"3d3"	"2D1"	"5/2"	M1	"T3475"	""	
"1907.01"	"0.10"	""	"1.2e-01"	""	E	"0.178707"	"0.656558"	"3d3"	"4P"	"5/2"	"3d3"	"2D1"	"3/2"	M1	"T3475"	""	
"1907.01"	"0.10"	""	"8.0e-04"	""	E	"0.178707"	"0.656558"	"3d3"	"4P"	"5/2"	"3d3"	"2D1"	"3/2"	E2	"T3475"	""	
"1919.50"	"0.10"	""	"1.2e-03"	""	E	"0.178707"	"0.653448"	"3d3"	"4P"	"5/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1919.50"	"0.10"	""	"1.4e+00"	""	E	"0.178707"	"0.653448"	"3d3"	"4P"	"5/2"	"3d3"	"2D1"	"5/2"	M1	"T3475"	""	
"1944.30"	"0.10"	""	"1.2e+01"	""	E	"0.187870"	"0.656558"	"3d3"	"2G"	"7/2"	"3d3"	"2D1"	"3/2"	E2	"T3475"	""	
"1957.28"	"0.10"	""	"2.2e-03"	""	E	"0.187870"	"0.653448"	"3d3"	"2G"	"7/2"	"3d3"	"2D1"	"5/2"	M1	"T3475"	""	
"1957.28"	"0.10"	""	"9.1e-01"	""	E	"0.187870"	"0.653448"	"3d3"	"2G"	"7/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"1984.42"	"0.10"	""	"1.0e+01"	""	E	"0.194237"	"0.653448"	"3d3"	"2G"	"9/2"	"3d3"	"2D1"	"5/2"	E2	"T3475"	""	
"2145.75"	"0.10"	""	"4.5e-03"	""	E	"0.000000"	"0.424684"	"3d3"	"4F"	"3/2"	"3d3"	"2F"	"5/2"	E2	"T3475"	""	
"2145.75"	"0.10"	""	"2.2e-01"	""	D	"0.000000"	"0.424684"	"3d3"	"4F"	"3/2"	"3d3"	"2F"	"5/2"	M1	"T3475"	""	
"2163.69"	"0.10"	""	"6.6e-04"	""	E	"0.000000"	"0.421163"	"3d3"	"4F"	"3/2"	"3d3"	"2F"	"7/2"	E2	"T3475"	""	
