ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"44.7249"	"0.0020"	"10D*"	"1.22e+10"	"3.67e-03"	C+	"0.00000"	"20.3749"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T5118c64,LS"	"L7429"	
"44.7249"	"0.0020"	"10D*"	"1.23e+10"	"7.35e-03"	C+	"0.00000"	"20.3749"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T5118c64,LS"	"L7429"	
"46.0900"	"0.0021"	"100D*"	"1.95e+10"	"6.20e-03"	B+	"0.00000"	"19.7715"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T5118c64,LS"	"L7429"	
"46.0900"	"0.0021"	"100D*"	"1.95e+10"	"1.24e-02"	B+	"0.00000"	"19.7715"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T5118c64,LS"	"L7429"	
"47.7761"	"0.0023"	"10"	"1.87e+10"	"1.28e-02"	B	"1.31279"	"20.3865"	"1s2.2p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
"47.8359"	"0.0023"	"100D*"	"2.23e+10"	"1.15e-02"	B	"1.33672"	"20.3866"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"T5118c64,LS"	"L7429"	
"47.8361"	"0.0023"	"100D*"	"3.70e+09"	"1.27e-03"	C+	"1.33672"	"20.3865"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
"48.5531"	"0.0024"	"200D*"	"3.36e+10"	"2.37e-02"	A	"0.00000"	"18.7685"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5118c64,T5593"	"L7429"	
"48.5531"	"0.0024"	"200D*"	"3.37e+10"	"1.19e-02"	B+	"0.00000"	"18.7685"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5118c64,T5593"	"L7429"	
"49.3260"	"0.0024"	"100"	"3.04e+10"	"2.22e-02"	B+	"1.31279"	"19.7872"	"1s2.2p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
"49.3861"	"0.0024"	"200D*"	"3.65e+10"	"2.00e-02"	B+	"1.33672"	"19.7886"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118c64,LS"	"L7429"	
"49.3900"	"0.0024"	"200D*"	"6.07e+09"	"2.22e-03"	B+	"1.33672"	"19.7872"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
"52.116"	"0.003"	"100"	"5.63e+10"	"4.58e-02"	A	"1.31279"	"18.7982"	"1s2.2p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5118c64,T5593"	"L7429"	
"52.186"	"0.003"	"200D*"	"6.74e+10"	"4.12e-02"	A	"1.33672"	"18.7986"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5118c64,T5593"	"L7429"	
"52.187"	"0.003"	"200D*"	"1.12e+10"	"4.57e-03"	B+	"1.33672"	"18.7982"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5118c64,T5593"	"L7429"	
"52.426"	"0.003"	""	"4.45e+09"	"1.83e-03"	B+	"1.31279"	"[18.6948]"	"1s2.2p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5118c64,T5593"	""	
"52.498"	"0.003"	"1"	"8.88e+09"	"1.83e-03"	B+	"1.33672"	"[18.6948]"	"1s2.2p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
"53.857"	"0.003"	"300"	"6.40e+10"	"5.57e-02"	A	"0.00000"	"[16.9201]"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T5118c64,T5593,T6094"	"L7429"	
"53.867"	"0.003"	""	"6.38e+10"	"2.77e-02"	A	"0.00000"	"[16.9171]"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T5118c64,T5593,T6094"	""	
"58.201"	"0.003"	"500"	"1.22e+11"	"1.24e-01"	A	"1.31279"	"16.9701"	"1s2.2p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T5118c64,T5593,T6094"	"L7429"	
"58.279"	"0.003"	"600"	"1.46e+11"	"1.11e-01"	A	"1.33672"	"16.9730"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T5118c64,T5593,T6094"	"L7429"	
"58.290"	"0.003"	""	"2.40e+10"	"1.22e-02"	A	"1.33672"	"16.9701"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T5118c64,T5593,T6094"	""	
"58.952"	"0.003"	"100"	"9.05e+09"	"4.71e-03"	B+	"1.31279"	"16.7705"	"1s2.2p"	"2P*"	"1/2"	"1s2.4s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
"59.044"	"0.003"	"200"	"1.82e+10"	"4.76e-03"	B+	"1.33672"	"16.7705"	"1s2.2p"	"2P*"	"3/2"	"1s2.4s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
"70.615"	"0.005"	"700"	"1.40e+11"	"2.09e-01"	A	"0.00000"	"12.9047"	"1s2.2s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"		"T5118c64,T5593,T6094"	"L7429"	
"70.653"	"0.005"	"600"	"1.40e+11"	"1.05e-01"	A	"0.00000"	"12.8978"	"1s2.2s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"		"T5118c64,T5593,T6094"	"L7429"	
"77.764"	"0.006"	"700"	"3.65e+11"	"6.62e-01"	A	"1.31279"	"13.0311"	"1s2.2p"	"2P*"	"1/2"	"1s2.3d"	"2D"	"3/2"		"T5118c64,T5593,T6094"	"L7429"	
"77.911"	"0.006"	"800"	"4.36e+11"	"5.96e-01"	A	"1.33672"	"13.0329"	"1s2.2p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"5/2"		"T5118c64,T5593,T6094"	"L7429"	
"77.923"	"0.006"	""	"7.27e+10"	"6.62e-02"	A	"1.33672"	"13.0311"	"1s2.2p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"3/2"		"T5118c64,T5593,T6094"	""	
"81.176"	"0.007"	"500"	"2.31e+10"	"2.28e-02"	A	"1.31279"	"12.5386"	"1s2.2p"	"2P*"	"1/2"	"1s2.3s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
"81.350"	"0.007"	"500"	"4.62e+10"	"2.29e-02"	A	"1.33672"	"12.5386"	"1s2.2p"	"2P*"	"3/2"	"1s2.3s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
