Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3d6"	"5D"	"4"	""	"0.0000000"	""	"0.0000000"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"5D"	"3"	""	"0.0081062"	""	"0.000003"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"5D"	"2"	""	"0.0135761"	""	"0.000003"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"5D"	"1"	""	"0.017053"	""	"0.000003"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"5D"	"0"	""	"0.018750"	""	"0.000004"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"3P2"	"2"	""	"0.238321"	""	"0.000004"	"  62                         :    38  3d6          3P1  "	"L21210,L3739,L7185"
"3d6"	"3H"	"6"	""	"0.247059"	""	"0.000003"	"  99                         :     1  3d6          1I   "	"L21210,L3739,L7185"
"3d6"	"3H"	"5"	""	"0.251316"	""	"0.000003"	"  97                         :     3  3d6          3G   "	"L21210,L3739,L7185"
"3d6"	"3H"	"4"	""	"0.253872"	""	"0.000003"	"  88                         :     5  3d6          3F2  "	"L21210,L3739,L7185"
"3d6"	"3P2"	"1"	""	"0.261511"	""	"0.000004"	"  63                         :    37  3d6          3P1  "	"L21210,L3739,L7185"
"3d6"	"3F2"	"4"	""	"0.2653972"	""	"0.000003"	"  68                         :    20  3d6          3F1  "	"L21210,L3739,L7185"
"3d6"	"3F2"	"3"	""	"0.2694716"	""	"0.0000025"	"  75                         :    20  3d6          3F1  "	"L21210,L3739,L7185"
"3d6"	"3P2"	"0"	""	"0.270103"	""	"0.000005"	"  62                         :    36  3d6          3P1  "	"L21210,L3739,L7185"
"3d6"	"3F2"	"2"	""	"0.272459"	""	"0.000003"	"  80                         :    20  3d6          3F1  "	"L21210,L3739,L7185"
"3d6"	"3G"	"5"	""	"0.3030564"	""	"0.000003"	"  97                         :     3  3d6          3H   "	"L21210,L3739,L7185"
"3d6"	"3G"	"4"	""	"0.3103966"	""	"0.0000025"	"  93                         :     4  3d6          3F2  "	"L21210,L3739,L7185"
"3d6"	"3G"	"3"	""	"0.313624"	""	"0.000003"	"  96                         :     4  3d6          3F2  "	"L21210,L3739,L7185"
"3d6"	"1I"	"6"	""	"0.375923"	""	"0.000004"	"  99                         :     1  3d6          3H   "	"L21210,L3739,L7185"
"3d6"	"3D"	"2"	""	"0.379337"	""	"0.000003"	"  97                         :     2  3d6          1D2  "	"L21210,L3739,L7185"
"3d6"	"3D"	"1"	""	"0.380010"	""	"0.000004"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"3D"	"3"	""	"0.382010"	""	"0.000003"	" 100                                                    "	"L21210,L3739,L7185"
"3d6"	"1G2"	"4"	""	"0.3846336"	""	"0.000003"	"  65                         :    33  3d6          1G1  "	"L21210,L3739,L7185"
"3d6"	"1S2"	"0"	""	"0.434675"	""	"0.000005"	"  76                         :    22  3d6          1S1  "	"L21210,L3739,L7185"
"3d6"	"1D2"	"2"	""	"0.442942"	""	"0.000004"	"  76                         :    21  3d6          1D1  "	"L21210,L3739,L7185"
"3d6"	"1F"	"3"	""	"0.527847"	""	"0.000003"	"  98                         :     1  3d6          3F1  "	"L21210,L3739,L7185"
"3d6"	"3P1"	"0"	""	"0.608166"	""	"0.000005"	"  64                         :    36  3d6          3P2  "	"L21210,L3739,L7185"
"3d6"	"3P1"	"1"	""	"0.615549"	""	"0.000005"	"  63                         :    37  3d6          3P2  "	"L21210,L3739,L7185"
"3d6"	"3F1"	"2"	""	"0.625426"	""	"0.000004"	"  80                         :    20  3d6          3F2  "	"L21210,L3739,L7185"
"3d6"	"3F1"	"4"	""	"0.626217"	""	"0.000003"	"  77                         :    22  3d6          3F2  "	"L21210,L3739,L7185"
"3d6"	"3F1"	"3"	""	"0.627457"	""	"0.000003"	"  78                         :    20  3d6          3F2  "	"L21210,L3739,L7185"
"3d6"	"3P1"	"2"	""	"0.630202"	""	"0.000003"	"  62                         :    38  3d6          3P2  "	"L21210,L3739,L7185"
"3d6"	"1G1"	"4"	""	"0.709880"	""	"0.000004"	"  66                         :    34  3d6          1G2  "	"L21210,L3739,L7185"
"3d6"	"1D1"	"2"	""	"0.951565"	""	"0.000005"	"  78                         :    22  3d6          1D2  "	"L21210,L3739,L7185"
"3d5.(6S).4s"	"7S"	"3"	""	"1.499248"	""	"0.000008"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(6S).4s"	"5S"	"2"	""	"1.6222342"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"5G"	"6"	""	"1.8958569"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"5G"	"5"	""	"1.8966269"	""	"0.0000023"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"5G"	"2"	""	"1.8968190"	""	"0.000003"	"  99                         :     1  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"5G"	"4"	""	"1.8969261"	""	"0.0000025"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"5G"	"3"	""	"1.896938"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4P).4s"	"5P"	"3"	""	"1.9327551"	""	"0.0000021"	"  90                         :     9  3d5.(4D).4s  5D   "	"L21210,L3912,L7185"
"3d5.(4P).4s"	"5P"	"2"	""	"1.9341945"	""	"0.0000023"	"  91                         :     8  3d5.(4D).4s  5D   "	"L21210,L3912,L7185"
"3d5.(4P).4s"	"5P"	"1"	""	"1.9360331"	""	"0.000003"	"  96                         :     4  3d5.(4D).4s  5D   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"5D"	"4"	""	"1.9700695"	""	"0.0000021"	"  99                         :     1  3d5.(4G).4s  3G   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"5D"	"0"	""	"1.971123"	""	"0.000004"	"  98                         :     2  3d5.(4P).4s  3P   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"5D"	"1"	""	"1.9722995"	""	"0.000003"	"  94                         :     4  3d5.(4P).4s  5P   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"5D"	"2"	""	"1.9737196"	""	"0.0000023"	"  91                         :     8  3d5.(4P).4s  5P   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"5D"	"3"	""	"1.9737697"	""	"0.0000021"	"  90                         :     9  3d5.(4P).4s  5P   "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"3G"	"5"	""	"1.9779030"	""	"0.0000024"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"3G"	"3"	""	"1.9783726"	""	"0.000004"	"  99                         :     1  3d5.(2F1).4s 1F   "	"L21210,L3912,L7185"
"3d5.(4G).4s"	"3G"	"4"	""	"1.9786383"	""	"0.0000023"	"  99                         :     1  3d5.(4D).4s  5D   "	"L21210,L3912,L7185"
"3d5.(4P).4s"	"3P"	"2"	""	"2.0146964"	""	"0.0000023"	"  88                         :     9  3d5.(4D).4s  3D   "	"L21210,L3912,L7185"
"3d5.(4P).4s"	"3P"	"1"	""	"2.0178082"	""	"0.000003"	"  92                         :     6  3d5.(4D).4s  3D   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"3D"	"3"	""	"2.0521915"	""	"0.0000022"	"  99                                                    "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"3D"	"1"	""	"2.0553243"	""	"0.000003"	"  94                         :     6  3d5.(4P).4s  3P   "	"L21210,L3912,L7185"
"3d5.(4D).4s"	"3D"	"2"	""	"2.0559784"	""	"0.000003"	"  90                         :     9  3d5.(4P).4s  3P   "	"L21210,L3912,L7185"
"3d5.(2I).4s"	"3I"	"6"	""	"2.0905350"	""	"0.000003"	"  99                         :     1  3d5.(2H).42  3H   "	"L21210,L3912,L7185"
"3d5.(2I).4s"	"3I"	"5"	""	"2.0905729"	""	"0.0000025"	"  99                         :     1  3d5.(2H).42  3H   "	"L21210,L3912,L7185"
"3d5.(2I).4s"	"3I"	"7"	""	"2.0908221"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(2D3).4s"	"3D"	"3"	""	"2.1191165"	""	"0.0000022"	"  55                         :    19  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(2D3).4s"	"3D"	"2"	""	"2.1201178"	""	"0.000003"	"  50                         :    17  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(2D3).4s"	"3D"	"1"	""	"2.1224417"	""	"0.000003"	"  50                         :    34  3d5.(4F).4s  5F   "	"L21210,L3912,L7185"
"3d5.(2I).4s"	"1I"	"6"	""	"2.1309081"	""	"0.0000025"	"  98                         :     2  3d5.(2H).42  3H   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"5F"	"5"	""	"2.1331221"	""	"0.0000022"	"  98                         :     2  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"5F"	"4"	""	"2.1335125"	""	"0.0000022"	"  92                         :     5  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"5F"	"3"	""	"2.1348733"	""	"0.0000024"	"  89                         :     8  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"5F"	"2"	""	"2.1361246"	""	"0.0000023"	"  70                         :    23  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"5F"	"1"	""	"2.1425373"	""	"0.000003"	"  65                         :    27  3d5.(2D3).4s 3D   "	"L21210,L3912,L7185"
"3d5.(2F1).4s"	"3F"	"4"	""	"2.1453193"	""	"0.0000023"	"  92                         :     6  3d5.(4F).4s  5F   "	"L21210,L3912,L7185"
"3d5.(2F1).4s"	"3F"	"2"	""	"2.1481887"	""	"0.0000024"	"  36                         :    23  3d5.(2D3).4s 3D   "	"L21210,L3912,L7185"
"3d5.(2F1).4s"	"3F"	"3"	""	"2.1547282"	""	"0.0000023"	"  69                         :    16  3d5.(2D3).4s 3D   "	"L21210,L3912,L7185"
"3d5.(2D3).4s"	"1D"	"2"	""	"2.1789109"	""	"0.000003"	"  55                         :    23  3d5.(2F1).4s 3F   "	"L21210,L3912,L7185"
"3d5.(2F1).4s"	"1F"	"3"	""	"2.1888128"	""	"0.0000023"	"  83                         :     6  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(2H).4s"	"3H"	"4"	""	"2.1957910"	""	"0.0000023"	"  71                         :    24  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(2H).4s"	"3H"	"5"	""	"2.1969080"	""	"0.0000022"	"  69                         :    28  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(2H).4s"	"3H"	"6"	""	"2.2032022"	""	"0.0000025"	"  97                         :     2  3d5.(2I).4s  1I   "	"L21210,L3912,L7185"
"3d5.(2G2).4s"	"3G"	"3"	""	"2.2079156"	""	"0.0000023"	"  79                         :    12  3d5.(4F).4s  3F   "	"L21210,L3912,L7185"
"3d5.(2G2).4s"	"3G"	"4"	""	"2.2098662"	""	"0.0000022"	"  45                         :    28  3d5.(4F).4s  3F   "	"L21210,L3912,L7185"
"3d5.(6S).4p"	"7P*"	"2"	""	"2.212878"	""	"0.000008"	"  99                         :     1  3d5.(6S).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(2G2).4s"	"3G"	"5"	""	"2.2131304"	""	"0.0000023"	"  66                         :    30  3d5.(2H).4s  3H   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"3F"	"2"	""	"2.2168112"	""	"0.000003"	"  93                         :     3  3d5.(2F2).4s 3F   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"3F"	"4"	""	"2.2174049"	""	"0.0000022"	"  62                         :    30  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(4F).4s"	"3F"	"3"	""	"2.2177570"	""	"0.000003"	"  83                         :    14  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(6S).4p"	"7P*"	"3"	""	"2.219893"	""	"0.000009"	"  98                         :     2  3d5.(6S).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(6S).4p"	"7P*"	"4"	""	"2.2316695"	""	"0.000008"	" 100                                                    "	"L21210,L3739,L7185"
"3d5.(2H).4s"	"1H"	"5"	""	"2.2439218"	""	"0.0000024"	"  96                         :     4  3d5.(2G2).4s 3G   "	"L21210,L3912,L7185"
"3d5.(2G2).4s"	"1G"	"4"	""	"2.2512850"	""	"0.0000023"	"  63                         :    33  3d5.(2F2).4s 3F   "	"L21210,L3912,L7185"
"3d5.(2F2).4s"	"3F"	"3"	""	"2.2517946"	""	"0.000003"	"  97                         :     1  3d5.(4F).4s  5F   "	"L21210,L3912,L7185"
"3d5.(2F2).4s"	"3F"	"2"	""	"2.2523429"	""	"0.000003"	"  96                         :     3  3d5.(4F).4s  3F   "	"L21210,L3912,L7185"
"3d5.(2F2).4s"	"3F"	"4"	""	"2.2534033"	""	"0.0000023"	"  63                         :    29  3d5.(2G2).4s 1G   "	"L21210,L3912,L7185"
"3d5.(2F2).4s"	"1F"	"3"	""	"2.2932604"	""	"0.000003"	"  96                         :     2  3d5.(4F).4s  3F   "	"L21210,L3912,L7185"
"3d5.(6S).4p"	"5P*"	"3"	""	"2.3133676"	""	"0.000003"	"  96                         :     2  3d5.(6S).4p  7P*  "	"L21210,L3739,L7185"
"3d5.(2S).4s"	"3S"	"1"	""	"2.313764"	""	"0.000005"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(6S).4p"	"5P*"	"2"	""	"2.3191351"	""	"0.000003"	"  97                         :     1  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(6S).4p"	"5P*"	"1"	""	"2.3226805"	""	"0.000003"	"  98                         :     1  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(2D2).4s"	"3D"	"1"	""	"2.4030231"	""	"0.000004"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(2D2).4s"	"3D"	"2"	""	"2.4033453"	""	"0.000003"	"  99                                                    "	"L21210,L3912,L7185"
"3d5.(2D2).4s"	"3D"	"3"	""	"2.4039776"	""	"0.000003"	"  99                                                    "	"L21210,L3912,L7185"
"3d5.(2D2).4s"	"1D"	"2"	""	"2.4447050"	""	"0.000004"	"  99                                                    "	"L21210,L3912,L7185"
"3d5.(2G1).4s"	"3G"	"5"	""	"2.5032232"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(2G1).4s"	"3G"	"4"	""	"2.5036200"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(2G1).4s"	"3G"	"3"	""	"2.5039372"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(2G1).4s"	"1G"	"4"	""	"2.5442669"	""	"0.000003"	" 100                                                    "	"L21210,L3912,L7185"
"3d5.(4G).4p"	"5G*"	"2"	""	"2.589961"	""	"0.000005"	"  92                         :     4  3d5.(4G).4p  3F*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5G*"	"3"	""	"2.590284"	""	"0.000008"	"  84                         :     9  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5G*"	"4"	""	"2.5907989"	""	"0.000003"	"  81                         :    14  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5G*"	"5"	""	"2.5916612"	""	"0.0000025"	"  80                         :    14  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5G*"	"6"	""	"2.593280"	""	"0.000009"	"  84                         :    11  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5H*"	"3"	""	"2.6089059"	""	"0.000003"	"  88                         :     8  3d5.(4G).4p  5G*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5H*"	"4"	""	"2.612663"	""	"0.000005"	"  82                         :    12  3d5.(4G).4p  5G*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5H*"	"5"	""	"2.6164975"	""	"0.0000024"	"  75                         :    11  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5H*"	"6"	""	"2.6212139"	""	"0.000003"	"  86                         :    13  3d5.(4G).4p  5G*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5D*"	"1"	""	"2.6222217"	""	"0.000003"	"  63                         :    20  3d5.(4D).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5D*"	"2"	""	"2.622455"	""	"0.000003"	"  45                         :    18  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5F*"	"5"	""	"2.623605"	""	"0.000006"	"  75                         :     8  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5F*"	"3"	""	"2.6240773"	""	"0.0000023"	"  71                         :    10  3d5.(4D).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5H*"	"7"	""	"2.624640"	""	"0.000013"	" 100                                                    "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5F*"	"4"	""	"2.6259136"	""	"0.0000024"	"  71                         :    11  3d5.(4D).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5S*"	"2"	""	"2.6324457"	""	"0.0000024"	"  38                         :     9  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5F*"	"1"	""	"2.6350472"	""	"0.000003"	"  52                         :    13  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"5F*"	"2"	""	"2.6358088"	""	"0.000003"	"  39                         :    25  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5D*"	"3"	""	"2.6362777"	""	"0.000003"	"  40  3d5.(4G).4p 5F*        :    32  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5D*"	"4"	""	"2.6450547"	""	"0.0000021"	"  64                         :    19  3d5.(4D).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5P*"	"3"	""	"2.6495778"	""	"0.0000023"	"  44                         :    32  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3F*"	"2"	""	"2.6526789"	""	"0.000003"	"  84                         :     4  3d5.(4G).4p  5G*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3F*"	"3"	""	"2.6547826"	""	"0.0000025"	"  81                         :     4  3d5.(4F).4p  3F*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5P*"	"2"	""	"2.6553421"	""	"0.000003"	"  58                         :    26  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"5P*"	"1"	""	"2.656723"	""	"0.000006"	"  71                         :    15  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3F*"	"4"	""	"2.6568484"	""	"0.0000025"	"  88                         :     4  3d5.(4F).4p  3F*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3H*"	"6"	""	"2.6599074"	""	"0.0000025"	"  93                         :     3  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3H*"	"5"	""	"2.6641261"	""	"0.0000025"	"  94                         :     2  3d5.(4G).4p  5H*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3H*"	"4"	""	"2.666654"	""	"0.000005"	"  95                         :     2  3d5.(2I).4p  3H*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"3P*"	"2"	""	"2.669852"	""	"0.000003"	"  52                         :    18  3d5.(4D).4p  3P*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"3P*"	"1"	""	"2.673843"	""	"0.000003"	"  53                         :    18  3d5.(4D).4p  3P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5F*"	"1"	""	"2.677613"	""	"0.000004"	"  73                         :    17  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"3P*"	"0"	""	"2.677911"	""	"0.000006"	"  65                         :    20  3d5.(4D).4p  3P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5F*"	"2"	""	"2.6799110"	""	"0.0000024"	"  76                         :    15  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5F*"	"3"	""	"2.683167"	""	"0.000003"	"  76                         :    11  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5F*"	"4"	""	"2.6876875"	""	"0.0000023"	"  79                         :     8  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5F*"	"5"	""	"2.6922896"	""	"0.000003"	"  91                         :     6  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5D*"	"3"	""	"2.702584"	""	"0.000003"	"  51                         :    18  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3G*"	"3"	""	"2.705071"	""	"0.000005"	"  90                         :     2  3d5.(4F).4p  3G*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3G*"	"4"	""	"2.7055220"	""	"0.0000024"	"  91                         :     2  3d5.(4F).4p  3G*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5D*"	"4"	""	"2.7057317"	""	"0.0000025"	"  68                         :    22  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4G).4p"	"3G*"	"5"	""	"2.7058479"	""	"0.0000025"	"  92                         :     2  3d5.(4G).4p  5F*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5D*"	"2"	""	"2.7065915"	""	"0.0000023"	"  54                         :    17  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5D*"	"1"	""	"2.7102723"	""	"0.0000025"	"  51                         :    17  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"3D*"	"3"	""	"2.7102785"	""	"0.0000023"	"  60                         :    14  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"3D*"	"2"	""	"2.7141442"	""	"0.0000024"	"  57                         :    18  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5P*"	"1"	""	"2.7154178"	""	"0.000003"	"  40                         :    36  3d5.(4P).4p  3D*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5D*"	"0"	""	"2.7161224"	""	"0.000003"	"  63                         :    22  3d5.(4P).4p  5D*  "	"L21210,L3739,L7185"
"3d5.(4P).4p"	"3D*"	"1"	""	"2.721045"	""	"0.000004"	"  30                         :    29  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"3D*"	"3"	""	"2.7244391"	""	"0.000003"	"  43                         :    15  3d5.(4P).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5P*"	"2"	""	"2.7251073"	""	"0.0000024"	"  39                         :    19  3d5.(4P).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"5P*"	"3"	""	"2.7356313"	""	"0.0000022"	"  36  3d5.(4D).4p 3D*        :    31  3d5.(4D).4p  5P*  "	"L21210,L3739,L7185"
"3d5.(4D).4p"	"3D*"	"2"	""	"2.7358494"	""	"0.000003"	"  74                         :     8  3d5.(4F).4p  3D*  "	"L21210,L3739,L7185"
