configuration	term	J	energy
3d6	5D	4	0.0
3d6	5D	3	0.0039749
3d6	5D	2	0.0067331000000000005
3d6	5D	1	0.0084977
3d6	5D	0	0.0093611
3d6	a 3P	2	0.17682609999999999
3d6	3H	6	0.1827214
3d6	3H	5	0.1849926
3d6	3H	4	0.1866432
3d6	a 3P	1	0.188524
3d6	a 3P	0	0.1932626
3d6	a 3F	4	0.19557539999999998
3d6	a 3F	3	0.197743
3d6	a 3F	2	0.1991764
3d6	3G	5	0.223793
3d6	3G	4	0.22728020000000002
3d6	3G	3	0.2291119
3d5.(6S).4s	7S	3	0.27419740000000004
3d6	1I	6	0.27662309999999996
3d6	3D	2	0.2799046
3d6	3D	1	0.279991
3d6	3D	3	0.281196
3d6	a 1G	4	0.28145570000000003
3d6	a 1S	0	0.317229
3d6	a 1D	2	0.326261
3d5.(6S).4s	5S	2	0.3736223
3d6	1F	3	0.39089959999999996
3d6	b 3P	0	0.4478839
3d6	b 3P	1	0.4517813
3d6	b 3F	2	0.4573191
3d6	b 3F	4	0.4581504
3d6	b 3F	3	0.45832269999999997
3d6	b 3P	2	0.4593875
3d6	b 1G	4	0.5214379
3d5.(4G).4s	5G	6	0.5779779
3d5.(4G).4s	5G	5	0.5783524999999999
3d5.(4G).4s	5G	4	0.578539
3d5.(4G).4s	5G	3	0.5786066
3d5.(4G).4s	5G	2	0.578609
3d5.(4P).4s	5P	3	0.6056739999999999
3d5.(4P).4s	5P	2	0.6062049
3d5.(4P).4s	5P	1	0.6068316999999999
3d5.(4D).4s	5D	4	0.6351180999999999
3d5.(4D).4s	5D	0	0.6355900999999999
3d5.(4D).4s	5D	1	0.6359598000000001
3d5.(4D).4s	5D	3	0.6364029
3d5.(4D).4s	5D	2	0.636412
3d5.(4G).4s	3G	5	0.6442148
3d5.(4G).4s	3G	3	0.6444978
3d5.(4G).4s	3G	4	0.6445312
3d5.(4P).4s	3P	2	0.6718594
3d5.(4P).4s	3P	1	0.6729648
3d5.(4P).4s	3P	0	0.6737575
3d5.(4D).4s	3D	3	0.701284
3d6	b 1D	2	0.7020827
3d5.(4D).4s	3D	1	0.7023651
3d5.(4D).4s	3D	2	0.7026110999999999
3d5.(2I).4s	3I	7	0.7275587
3d5.(2I).4s	3I	6	0.7276015
3d5.(2I).4s	3I	5	0.7277446999999999
3d5.(6S).4p	7P*	2	0.7472583
3d5.(6S).4p	7P*	3	0.7502865
3d5.(a 2D).4s	3D	3	0.7507299
3d5.(a 2D).4s	3D	2	0.7509857
3d5.(a 2D).4s	3D	1	0.7517511
3d5.(6S).4p	7P*	4	0.7549573
3d5.(4F).4s	5F	5	0.7576151999999999
3d5.(4F).4s	5F	4	0.7578261
3d5.(4F).4s	5F	3	0.7585221999999999
3d5.(4F).4s	5F	2	0.7596248999999999
3d5.(2I).4s	1I	6	0.7602688
3d5.(4F).4s	5F	1	0.7622498999999999
3d5.(a 2F).4s	3F	4	0.7669203
3d5.(a 2F).4s	3F	2	0.7688374
3d5.(a 2F).4s	3F	3	0.7715888000000001
3d5.(a 2D).4s	1D	2	0.7914095
3d5.(a 2F).4s	1F	3	0.8010225000000001
3d5.(2H).4s	3H	4	0.8079665
3d5.(2H).4s	3H	5	0.808247
