configuration	term	J	energy
3p6.3d2	3F	2	0.0
3p6.3d2	3F	3	0.0172
3p6.3d2	3F	4	0.0375
3p6.3d2	1D	2	0.2376
3p6.3d2	3P	2	0.2855
3p6.3d.4f	3F*	2	8.9044
3p6.3d.4f	3F*	3	8.9095
3p6.3d.4f	3F*	4	8.9193
3p6.3d.4f	3G*	3	8.9641
3p6.3d.4f	3G*	4	8.9775
3p6.3d.4f	3G*	5	8.985
3p6.3d.4f	1D*	2	9.0106
3p6.3d.4f	1F*	3	9.0318
3p6.3d.4f	3D*	3	9.0482
