ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"53.8251"	"0.0006"	"40"	"2.56e+09"	"3.34e-03"	A	"0.000000"	"[16.93015]"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	""		"T7495"	"L9090"	
"54.3105"	"0.0005"	"140"	"3.52e+09"	"4.66e-03"	A	"0.000000"	"[16.77884]"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	""		"T7495"	"L9090"	
"55.0043"	"0.0008"	"260*"	"4.99e+09"	"4.53e-03"	A	"0.000000"	"[16.567207]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T7495"	"L9090"	
"55.0050"	"0.0008"	"260*"	"5.01e+09"	"2.27e-03"	A	"0.000000"	"[16.566971]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T7495"	"L9090"	
"56.0502"	"0.0008"	"600*"	"7.44e+09"	"7.01e-03"	A	"0.000000"	"[16.25806]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T7495"	"L9090"	
"56.0514"	"0.0007"	"600*"	"7.47e+09"	"3.52e-03"	A	"0.000000"	"[16.25771]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T7495"	"L9090"	
"57.7445"	"0.0008"	"900*"	"1.18e+10"	"1.18e-02"	A	"0.000000"	"[15.78103]"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T7495"	"L9090"	
"57.7465"	"0.0007"	"900*"	"1.18e+10"	"5.91e-03"	A	"0.000000"	"[15.78048]"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T7495"	"L9090"	
"57.8023"	"0.0010"	""	"3.84e+09"	"3.85e-03"	A	"1.167806"	"[16.93305]"	"1s2.2p"	"2P*"	"1/2"	"1s2.10d"	"2D"	""		"T7495LS"	""	
"57.8426"	"0.0010"	""	"3.51e+08"	"1.76e-04"	A	"1.167806"	"[16.92207]"	"1s2.2p"	"2P*"	"1/2"	"1s2.10s"	"2S"	"1/2"		"T7495"	""	
"57.8575"	"0.0010"	""	"3.07e+09"	"3.85e-03"	A	"1.182836"	"[16.93305]"	"1s2.2p"	"2P*"	"3/2"	"1s2.10d"	"2D"	""		"T7495LS"	""	
"57.8978"	"0.0010"	""	"7.06e+08"	"1.77e-04"	A	"1.182836"	"[16.92207]"	"1s2.2p"	"2P*"	"3/2"	"1s2.10s"	"2S"	"1/2"		"T7495"	""	
"58.3584"	"0.0006"	"360*"	"5.32e+09"	"5.43e-03"	A	"1.167806"	"[16.78282]"	"1s2.2p"	"2P*"	"1/2"	"1s2.9d"	"2D"	""		"T7495LS"	"L9090"	
"58.4146"	"0.0006"	"360*"	"4.25e+09"	"5.43e-03"	A	"1.182836"	"[16.78282]"	"1s2.2p"	"2P*"	"3/2"	"1s2.9d"	"2D"	""		"T7495LS"	"L9090"	
"58.4148"	"0.0010"	""	"4.85e+08"	"2.48e-04"	A	"1.167806"	"[16.767742]"	"1s2.2p"	"2P*"	"1/2"	"1s2.9s"	"2S"	"1/2"		"T7495"	""	
