configuration	term	J	energy
2s2.2p6	1S	0	0.0
2s2.2p5.(2P*<3/2>).3s	(3/2,1/2)*	2	33.70005
2s2.2p5.(2P*<3/2>).3s	(3/2,1/2)*	1	33.801
2s2.2p5.(2P*<1/2>).3s	(1/2,1/2)*	0	34.12912
2s2.2p5.(2P*<1/2>).3s	(1/2,1/2)*	1	34.205
2s2.2p5.(2P*<3/2>).3p	2[1/2]	1	35.35209
2s2.2p5.(2P*<3/2>).3p	2[5/2]	2	35.59594
2s2.2p5.(2P*<3/2>).3p	2[5/2]	3	35.62005
2s2.2p5.(2P*<3/2>).3p	2[3/2]	1	35.70431
2s2.2p5.(2P*<3/2>).3p	2[3/2]	2	35.78443
2s2.2p5.(2P*<3/2>).3p	2[1/2]	0	35.9942
2s2.2p5.(2P*<1/2>).3p	2[3/2]	1	36.00561
2s2.2p5.(2P*<1/2>).3p	2[1/2]	1	36.13034
2s2.2p5.(2P*<1/2>).3p	2[3/2]	2	36.13561
2s2.2p5.(2P*<1/2>).3p	2[1/2]	0	36.9977
2s2.2p5.(2P*<3/2>).3d	2[1/2]*	0	37.94401
2s2.2p5.(2P*<3/2>).3d	2[1/2]*	1	37.98458
2s2.2p5.(2P*<3/2>).3d	2[3/2]*	2	38.06397
2s2.2p5.(2P*<3/2>).3d	2[7/2]*	4	38.08606
2s2.2p5.(2P*<3/2>).3d	2[7/2]*	3	38.1321
2s2.2p5.(2P*<3/2>).3d	2[5/2]*	2	38.21792
2s2.2p5.(2P*<3/2>).3d	2[5/2]*	3	38.27035
2s2.2p5.(2P*<3/2>).3d	2[3/2]*	1	38.454
2s2.2p5.(2P*<1/2>).3d	2[5/2]*	2	38.5741
2s2.2p5.(2P*<1/2>).3d	2[3/2]*	2	38.61398
2s2.2p5.(2P*<1/2>).3d	2[5/2]*	3	38.62718
2s2.2p5.(2P*<1/2>).3d	2[3/2]*	1	39.017
2s.2p6.3s	3S	1	41.2828
2s.2p6.3p	3P*	0	43.1192
2s.2p6.3p	3P*	1	43.133
2s.2p6.3p	3P*	2	43.2034
2s.2p6.3p	1P*	1	43.32
2s2.2p5.(2P*<3/2>).4s	(3/2,1/2)*	2	45.23418
2s2.2p5.(2P*<3/2>).4s	(3/2,1/2)*	1	45.258
2s.2p6.3d	3D	1	45.596
2s.2p6.3d	3D	2	45.6001
2s.2p6.3d	3D	3	45.6065
2s.2p6.3d	1D	2	45.65
2s2.2p5.(2P*<1/2>).4s	(1/2,1/2)*	1	45.694
2s2.2p5.(2P*<3/2>).4p	2[5/2]	2	45.993
2s2.2p5.(2P*<3/2>).4p	2[5/2]	3	45.99651
2s2.2p5.(2P*<3/2>).4p	2[3/2]	1	46.018
2s2.2p5.(2P*<1/2>).4p	2[3/2]	2	46.45
2s2.2p5.(2P*<3/2>).4d	2[1/2]*	1	46.85292
2s2.2p5.(2P*<3/2>).4d	2[7/2]*	4	46.8804
2s2.2p5.(2P*<3/2>).4d	2[3/2]*	2	46.88655
2s2.2p5.(2P*<3/2>).4d	2[7/2]*	3	46.90057
2s2.2p5.(2P*<3/2>).4d	2[5/2]*	2	46.93331
2s2.2p5.(2P*<3/2>).4d	2[5/2]*	3	46.95036
2s2.2p5.(2P*<3/2>).4d	2[3/2]*	1	47.055
2s2.2p5.(2P*<3/2>).4f	2[9/2]	5	47.28393
2s2.2p5.(2P*<3/2>).4f	2[9/2]	4	47.28395
2s2.2p5.(2P*<3/2>).4f	2[5/2]	2	47.304
2s2.2p5.(2P*<3/2>).4f	2[3/2]	1	47.304
2s2.2p5.(2P*<3/2>).4f	2[3/2]	2	47.30621
2s2.2p5.(2P*<3/2>).4f	2[7/2]	3	47.31237
2s2.2p5.(2P*<3/2>).4f	2[7/2]	4	47.31485
2s2.2p5.(2P*<3/2>).4f	2[5/2]	3	47.31634
2s2.2p5.(2P*<1/2>).4d	2[5/2]*	2	47.32537
2s2.2p5.(2P*<1/2>).4d	2[3/2]*	2	47.33601
2s2.2p5.(2P*<1/2>).4d	2[5/2]*	3	47.35012
2s2.2p5.(2P*<1/2>).4d	2[3/2]*	1	47.451
2s2.2p5.(2P*<1/2>).4f	2[7/2]	3	47.726
2s2.2p5.(2P*<1/2>).4f	2[7/2]	4	47.72773
2s2.2p5.(2P*<1/2>).4f	2[5/2]	2	47.7293
2s2.2p5.(2P*<1/2>).4f	2[5/2]	3	47.74177
2s2.2p5.(2P*<3/2>).5d	2[3/2]*	1	50.997
2s2.2p5.(2P*<3/2>).5f	2[9/2]	5	51.09
2s2.2p5.(2P*<1/2>).5d	2[3/2]*	1	51.405
