ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"40.4210"	"25"	"1.15e+11"	"4.71e-02"	C	"2.7383"	"25.2826?"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.5d"	"1D"	"2"		"T5633c4"	"L753"	
"41.7300"	"100"	"1.28e+11"	"5.56e-02"	C	"2.7383"	"24.5755?"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.4p"	"1D"	"2"		"T5633c4"	"L753"	
"44.9020"	"10"	"2.30e+11"	"1.16e-01"	C+	"2.7383"	"23.0328?"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.4d"	"1D"	"2"		"T5633c4"	"L3463"	
"47.8041"	""	"2.23e+10"	"2.30e-02"	A	"0.00000"	"19.0625?"	"1s2.2s2"	"1S"	"0"	"1s2.2p.3s"	"1P*"	"1"		"u35,T7067c18"	""	
"50.669"	"50"	"5.00e+10"	"3.21e-02"	A	"1.42885"	"19.4137"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"2"		"T7067c18"	"L3463"	
"50.671"	""	"5.61e+10"	"6.48e-02"	A	"1.41381"	"19.3980"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"3P"	"1"		"T7067c18"	""	
"50.713"	"75"	"3.92e+10"	"1.51e-02"	A	"1.42885"	"19.3980"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"1"		"T7067c18"	"L753"	
"50.762"	"350"	"1.77e+11"	"6.85e-02"	A+	"1.46194"	"19.4137"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3P"	"2"		"T7067c18"	"L753"	
"50.807"	"50"	"1.33e+11"	"3.09e-02"	A	"1.46194"	"19.3980"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3P"	"1"		"T7067c18"	"L3463"	
"50.902"	"50"	"3.66e+10"	"4.27e-02"	A	"1.41381"	"19.3160"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"3S"	"1"		"T7067c18"	"L753"	
"50.945"	"10"	"9.13e+10"	"3.55e-02"	A	"1.42885"	"19.3160"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3S"	"1"		"T7067c18"	"L3463"	
"51.040"	"10"	"8.05e+10"	"1.89e-02"	A	"1.46194"	"19.3160"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3S"	"1"		"T7067c18"	"L3463"	
"51.356"	"350*"	"7.20e+10"	"8.55e-02"	A	"1.41381"	"19.1578"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"3D"	"1"		"T7067c18"	"L3463"	
"51.358"	"350*"	"9.93e+10"	"6.55e-02"	A+	"1.42885"	"19.1721"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3D"	"2"		"T7067c18"	"L3463"	
"51.362"	"350*"	"1.26e+11"	"6.99e-02"	A+	"1.46194"	"19.2040"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"3"		"T7067c18"	"L3463"	
"51.400"	"1"	"4.07e+10"	"1.61e-02"	A	"1.42885"	"19.1578"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"3D"	"1"		"T7067c18"	"L3463"	
"51.454"	"1"	"2.53e+10"	"1.00e-02"	A	"1.46194"	"19.1721"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"2"		"T7067c18"	"L3463"	
"51.496"	""	"2.90e+09"	"6.91e-04"	B+	"1.46194"	"19.1578"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"1"		"T7067c18"	""	
"51.555"	""	"2.25e+09"	"2.69e-03"	C	"1.41381"	"19.0894"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p.3p"	"1P"	"1"		"T7067c18"	""	
"51.599"	""	"7.25e+09"	"2.89e-03"	C	"1.42885"	"19.0894"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.3p"	"1P"	"1"		"T7067c18"	""	
"51.696"	""	"2.76e+06"	"6.64e-07"	E	"1.46194"	"19.0894"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.3p"	"1P"	"1"		"T7067c18"	""	
"51.979"	"300g"	"4.38e+11"	"5.33e-01"	A+	"0.00000"	"17.5314"	"1s2.2s2"	"1S"	"0"	"1s2.2s.3p"	"1P*"	"1"		"u35,T7067c18,T7068,T6162"	"L3463"	
"54.115"	"220"	"3.64e+11"	"2.67e-01"	A+	"2.7383"	"19.5778"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"1D"	"2"		"T7067c18"	"L3463"	
"54.647"	""	"1.43e+09"	"1.07e-03"	C	"2.7383"	"19.4137"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"3P"	"2"		"T7067c18"	""	
"54.699"	""	"1.84e+08"	"8.25e-05"	E	"2.7383"	"19.3980"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"3P"	"1"		"T7067c18"	""	
"54.969"	""	"1.80e+09"	"8.15e-04"	C	"2.7383"	"19.3160"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"3S"	"1"		"T7067c18"	""	
"55.227"	"150"	"5.21e+11"	"7.14e-01"	AA	"1.41381"	"17.9142"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.3d"	"3D"	"1"		"u35,T7067c18"	"L3463"	
"55.271"	"500"	"7.01e+11"	"5.35e-01"	AA	"1.42885"	"17.9162"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"3D"	"2"		"u35,T7067c18"	"L3463"	
"55.277"	""	"3.90e+11"	"1.79e-01"	AA	"1.42885"	"17.9142"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"3D"	"1"		"u35,T7067c18"	""	
"55.375"	"750"	"9.30e+11"	"5.99e-01"	AA	"1.46194"	"17.9182"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"3"		"u35,T7067c18"	"L3463"	
"55.382"	""	"2.33e+11"	"1.07e-01"	AA	"1.46194"	"17.9162"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"2"		"u35,T7067c18"	""	
"55.388"	""	"2.59e+10"	"7.15e-03"	AA	"1.46194"	"17.9142"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"1"		"u35,T7067c18"	""	
"55.451"	""	"2.38e+08"	"1.83e-04"	D	"2.7383"	"19.1721"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"3D"	"2"		"T7067c18"	""	
"55.499"	""	"4.51e+09"	"2.08e-03"	C	"2.7383"	"19.1578"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"3D"	"1"		"T7067c18"	""	
"55.731"	"50"	"2.45e+11"	"1.14e-01"	A+	"2.7383"	"19.0894"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.3p"	"1P"	"1"		"T7067c18"	"L3463"	
"56.590"	"75"	"1.00e+11"	"1.44e-01"	A	"3.68675"	"19.7898"	"1s2.2p2"	"3P"	"0"	"1s2.2p.3d"	"3P*"	"1"		"T7067c18"	"L753"	
"56.652"	"10"	"2.44e+11"	"1.17e-01"	A+	"3.70446"	"19.7898"	"1s2.2p2"	"3P"	"1"	"1s2.2p.3d"	"3P*"	"1"		"T7067c18"	"L3463"	
"56.700"	"75"	"2.16e+10"	"1.74e-02"	A	"3.70446"	"19.7762"	"1s2.2p2"	"3P"	"1"	"1s2.2p.3d"	"3P*"	"2"		"T7067c18"	"L753"	
"56.754"	"10"	"2.74e+11"	"7.93e-02"	A+	"3.7334"	"19.7898"	"1s2.2p2"	"3P"	"2"	"1s2.2p.3d"	"3P*"	"1"		"T7067c18"	"L3463"	
"56.802"	"200"	"6.06e+11"	"2.93e-01"	A+	"3.7334"	"19.7762"	"1s2.2p2"	"3P"	"2"	"1s2.2p.3d"	"3P*"	"2"		"T7067c18"	"L3463"	
"56.945"	"250"	"7.38e+11"	"1.08e+00"	A+	"3.68675"	"19.6893?"	"1s2.2p2"	"3P"	"0"	"1s2.2p.3d"	"3D*"	"1"		"T7067c18"	"L753"	
"56.966"	"150"	"9.84e+11"	"7.98e-01"	A+	"3.70446"	"19.7012"	"1s2.2p2"	"3P"	"1"	"1s2.2p.3d"	"3D*"	"2"		"T7067c18"	"L3463"	
"57.008"	""	"3.86e+11"	"1.88e-01"	A+	"3.70446"	"19.6893?"	"1s2.2p2"	"3P"	"1"	"1s2.2p.3d"	"3D*"	"1"		"T7067c18"	""	
"57.024"	"250"	"1.14e+12"	"7.81e-01"	A+	"3.7334"	"19.7138"	"1s2.2p2"	"3P"	"2"	"1s2.2p.3d"	"3D*"	"3"		"T7067c18"	"L3463"	
"57.069"	"10"	"1.28e+11"	"6.23e-02"	A+	"3.7334"	"19.7012"	"1s2.2p2"	"3P"	"2"	"1s2.2p.3d"	"3D*"	"2"		"T7067c18"	"L3463"	
