configuration	term	J	energy
2s2.2p4	3P	2	0.0
2s2.2p4	3P	1	0.00585832
2s2.2p4	3P	0	0.00838867
2s2.2p4	1D	2	0.235478
2s2.2p4	1S	0	0.508056
2s.2p5	3P*	2	1.861627
2s.2p5	3P*	1	1.866936
2s.2p5	3P*	0	1.869865
2s.2p5	1P*	1	2.637923
2s2.2p3.(4S*).3s	5S*	2	2.82384382
2s2.2p3.(4S*).3s	3S*	1	2.91087183
2s2.2p3.(4S*).3p	5P	1	3.17481362
2s2.2p3.(4S*).3p	5P	2	3.17509706
2s2.2p3.(4S*).3p	5P	3	3.17557957
2s2.2p3.(2D*).3s	3D*	3	3.21799019
2s2.2p3.(2D*).3s	3D*	2	3.21825817
2s2.2p3.(2D*).3s	3D*	1	3.21844169
2s2.2p3.(4S*).3p	3P	1	3.25096194
2s2.2p3.(4S*).3p	3P	0	3.25105332
2s2.2p3.(4S*).3p	3P	2	3.25106182
2s2.2p3.(2D*).3s	1D*	2	3.26168879
2s2.2p3.(2P*).3s	3P*	1	3.41259949
2s2.2p3.(2P*).3s	3P*	0	3.41260544
2s2.2p3.(2P*).3s	3P*	2	3.41265927
2s2.2p3.(2P*).3s	1P*	1	3.46123243
2s2.2p3.(2D*).3p	1P	1	3.535371
2s2.2p3.(2D*).3p	3D	1	3.54523474
2s2.2p3.(2D*).3p	3D	2	3.54533497
2s2.2p3.(2D*).3p	3D	3	3.54596712
2s2.2p3.(2D*).3p	3F	2	3.56670141
2s2.2p3.(2D*).3p	3F	3	3.56684218
2s2.2p3.(2D*).3p	3F	4	3.56702958
2s2.2p3.(2D*).3p	1F	3	3.57947354
2s2.2p3.(4S*).3d	5D*	4	3.59660229
2s2.2p3.(4S*).3d	5D*	3	3.59662597
2s2.2p3.(4S*).3d	5D*	2	3.5966587
2s2.2p3.(4S*).3d	5D*	1	3.5966865
2s2.2p3.(4S*).3d	5D*	0	3.5967018
2s2.2p3.(4S*).3d	3D*	1	3.6284662
2s2.2p3.(4S*).3d	3D*	2	3.62850835
2s2.2p3.(4S*).3d	3D*	3	3.62862449
2s2.2p3.(2D*).3p	3P	2	3.63570637
2s2.2p3.(2D*).3p	3P	1	3.63658141
2s2.2p3.(2D*).3p	3P	0	3.63697028
2s2.2p3.(2D*).3p	1D	2	3.70277338
2s2.2p3.(2P*).3p	3S	1	3.7350417
2s2.2p3.(2P*).3p	3D	3	3.75759187
2s2.2p3.(2P*).3p	3D	2	3.75784213
2s2.2p3.(2P*).3p	3D	1	3.757851
2s2.2p3.(2P*).3p	1P	1	3.7747342
2s2.2p3.(2P*).3p	3P	0	3.79746344
2s2.2p3.(2P*).3p	3P	1	3.7977333
2s2.2p3.(2P*).3p	3P	2	3.79814363
2s2.2p3.(4S*).4s	5S*	2	3.7992067
2s2.2p3.(4S*).4s	3S*	1	3.8257483
2s2.2p3.(2P*).3p	1D	2	3.82955006
2s2.2p3.(4S*).4p	5P	1	3.9190679
2s2.2p3.(4S*).4p	5P	2	3.9191648
2s2.2p3.(4S*).4p	5P	3	3.9193205
2s2.2p3.(2P*).3p	1S	0	3.94589493
2s2.2p3.(4S*).4p	3P	2	3.95786754
2s2.2p3.(4S*).4p	3P	1	3.95802979
2s2.2p3.(4S*).4p	3P	0	3.9581713
