ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"194.633"	""	"4.50e+10"	"1.28e-01"	D	"0.69162"	"5.37360"	"2s2.2p3"	"2D*"	"3/2"	"2s.2p4"	"2P"	"1/2"		"T833LS"	""	
"197.035"	""	"4.3e+09"	"2.5e-02"	E	"0.69162"	"5.3165"	"2s2.2p3"	"2D*"	"3/2"	"2s.2p4"	"2P"	"3/2"		"T833LS"	""	
"197.262"	""	"3.90e+10"	"1.52e-01"	D	"0.69695"	"5.3165"	"2s2.2p3"	"2D*"	"5/2"	"2s.2p4"	"2P"	"3/2"		"T833LS"	""	
"211.160"	""	"9.0e+09"	"6.0e-02"	D	"1.05806"	"5.37360"	"2s2.2p3"	"2P*"	"1/2"	"2s.2p4"	"2P"	"1/2"		"T833LS"	""	
"211.625"	""	"4.5e+09"	"1.5e-02"	D	"1.06754"	"5.37360"	"2s2.2p3"	"2P*"	"3/2"	"2s.2p4"	"2P"	"1/2"		"T833LS"	""	
"213.990"	""	"2.2e+09"	"3.0e-02"	D	"1.05806"	"5.3165"	"2s2.2p3"	"2P*"	"1/2"	"2s.2p4"	"2P"	"3/2"		"T833LS"	""	
"214.468"	""	"1.10e+10"	"7.59e-02"	D	"1.06754"	"5.3165"	"2s2.2p3"	"2P*"	"3/2"	"2s.2p4"	"2P"	"3/2"		"T833LS"	""	
"227.081"	""	"8.6e+09"	"6.6e-02"	D	"1.05806"	"5.0710"	"2s2.2p3"	"2P*"	"1/2"	"2s.2p4"	"2S"	"1/2"		"T833LS"	""	
"227.619"	""	"1.80e+10"	"6.99e-02"	D	"1.06754"	"5.0710"	"2s2.2p3"	"2P*"	"3/2"	"2s.2p4"	"2S"	"1/2"		"T833LS"	""	
"228.240"	""	"2.10e+10"	"8.20e-02"	D	"4.33124"	"8.32382"	"2s.2p4"	"2D"	"3/2"	"2p5"	"2P*"	"1/2"		"T833LS"	""	
"232.566"	""	"2.0e+09"	"1.6e-02"	E	"4.33124"	"8.24955"	"2s.2p4"	"2D"	"3/2"	"2p5"	"2P*"	"3/2"		"T833LS"	""	
"232.579"	""	"1.80e+10"	"9.73e-02"	D	"4.33146"	"8.24955"	"2s.2p4"	"2D"	"5/2"	"2p5"	"2P*"	"3/2"		"T833LS"	""	
