ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"92.432"	""	"2.26e+10"	"2.90e-02"	D+	"0.000000"	"9.8588"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).5d?"	"3P*?"	"2"		"c57,LS"	""	
"92.432"	""	"1.26e+10"	"9.66e-03"	D	"0.000000"	"9.8588"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).5d?"	"3P*?"	"1"		"c57,LS"	""	
"92.584"	""	"7.52e+09"	"1.61e-02"	D	"0.016249"	"9.8588"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).5d?"	"3P*?"	"2"		"c57,LS"	""	
"92.584"	""	"7.50e+09"	"9.64e-03"	E	"0.016249"	"9.8588"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).5d?"	"3P*?"	"1"		"c57,LS"	""	
"92.648"	""	"9.97e+09"	"3.85e-02"	E	"0.022980"	"9.8588"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).5d?"	"3P*?"	"1"		"c57,LS"	""	
"93.104"	""	"1.58e+09"	"2.05e-03"	D	"0.32738"	"10.1150?"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).5d"	"1D*"	"2"		"c6,LS"	""	
"95.554"	""	"6.42e+10"	"1.23e-01"	C	"0.32738"	"9.8640?"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).5d"	"1F*"	"3"		"c57"	""	
"95.798"	"200g"	"3.28e+10"	"6.32e-02"	C	"0.000000"	"9.5124"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d?"	"3D*?"	"3"		"c57,LS"	"L5142"	
"95.798"	""	"8.21e+09"	"1.13e-02"	D	"0.000000"	"9.5124"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d?"	"3D*?"	"2"		"c57,LS"	""	
"95.798"	""	"9.12e+08"	"7.53e-04"	E	"0.000000"	"9.5124"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d?"	"3D*?"	"1"		"c57,LS"	""	
"95.896"	"100g"	"1.33e+10"	"1.83e-02"	D	"0.000000"	"9.5027"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d?"	"3P*?"	"2"		"c57,LS"	"L5142"	
"95.917"	"50g"	"7.36e+09"	"6.09e-03"	E	"0.000000"	"9.5006"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d?"	"3P*?"	"1"		"c57,LS"	"L5142"	
"95.962"	""	"1.36e+10"	"1.88e-02"	D	"0.016249"	"9.5124"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d?"	"3D*?"	"1"		"c57,LS"	""	
"95.962"	"100g"	"2.45e+10"	"5.64e-02"	D+	"0.016249"	"9.5124"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d?"	"3D*?"	"2"		"c57,LS"	"L5142"	
"96.030"	"80g"	"1.81e+10"	"7.51e-02"	D	"0.022980"	"9.5124"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).4d?"	"3D*?"	"1"		"c57,LS"	"L5142"	
"96.060"	""	"4.38e+09"	"1.01e-02"	E	"0.016249"	"9.5027"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d?"	"3P*?"	"2"		"c57,LS"	""	
"96.081"	"100g,bl"	"4.39e+09"	"6.08e-03"	E	"0.016249"	"9.5006"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d?"	"3P*?"	"1"		"c57,LS"	"L5142"	
"96.149"	"10g,bl"	"5.84e+09"	"2.43e-02"	E	"0.022980"	"9.5006"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).4d?"	"3P*?"	"1"		"c57,LS"	"L5142"	
"97.392"	"100g"	"2.33e+10"	"4.64e-02"	D+	"0.000000"	"9.3567"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).5d?"	"3D*?"	"3"		"c57,LS"	"L5142"	
"97.392"	""	"5.83e+09"	"8.29e-03"	E	"0.000000"	"9.3567"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).5d?"	"3D*?"	"2"		"c57,LS"	""	
"97.392"	""	"6.48e+08"	"5.53e-04"	E	"0.000000"	"9.3567"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).5d?"	"3D*?"	"1"		"c57,LS"	""	
"97.561"	""	"9.67e+09"	"1.38e-02"	E	"0.016249"	"9.3567"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).5d?"	"3D*?"	"1"		"c57,LS"	""	
"97.561"	"150g"	"1.74e+10"	"4.14e-02"	D+	"0.016249"	"9.3567"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).5d?"	"3D*?"	"2"		"c57,LS"	"L5142"	
"97.632"	"20g"	"1.29e+10"	"5.51e-02"	D	"0.022980"	"9.3567"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(4S*).5d?"	"3D*?"	"1"		"c57,LS"	"L5142"	
"98.232"	"100g"	"1.15e+10"	"9.98e-03"	D	"0.000000"	"9.277"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3P*"	"1"		"c57,LS"	"L5142"	
"98.269"	"200g"	"2.07e+10"	"2.99e-02"	D+	"0.000000"	"9.2732"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3P*"	"2"		"c57,LS"	"L5142"	
"98.404"	"100g"	"6.86e+09"	"9.96e-03"	E	"0.016249"	"9.277"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3P*"	"1"		"c57,LS"	"L5142"	
"98.441"	"150g"	"6.86e+09"	"1.66e-02"	D	"0.016249"	"9.2732"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3P*"	"2"		"c57,LS"	"L5142"	
"98.476"	"10g"	"9.13e+09"	"3.98e-02"	E	"0.022980"	"9.277"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).4d"	"3P*"	"1"		"c57,LS"	"L5142"	
"98.626"	""	"4.46e+08"	"3.90e-04"	E	"0.000000"	"9.23962"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3D*"	"1"		"c57,LS"	""	
"98.629"	""	"4.02e+09"	"5.86e-03"	E	"0.000000"	"9.23931"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3D*"	"2"		"c57,LS"	""	
"98.635"	"200g"	"1.61e+10"	"3.28e-02"	D+	"0.000000"	"9.23878"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3D*"	"3"		"c57,LS"	"L5142"	
"98.800"	""	"6.66e+09"	"9.74e-03"	E	"0.016249"	"9.23962"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3D*"	"1"		"c57,LS"	""	
"98.803"	"100g"	"1.20e+10"	"2.92e-02"	D	"0.016249"	"9.23931"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3D*"	"2"		"c57,LS"	"L5142"	
"98.872"	"50g"	"8.85e+09"	"3.89e-02"	E	"0.022980"	"9.23962"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).4d"	"3D*"	"1"		"c57,LS"	"L5142"	
"99.066"	"200"	"4.36e+10"	"8.99e-02"	C	"0.32738"	"9.5259?"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).4d"	"1F*"	"3"		"c57"	"L5142"	
"100.949"	""	"2.66e+09"	"4.06e-03"	D	"0.000000"	"9.027?"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4s"	"3P*"	"2"		"c6,LS"	""	
"100.949"	""	"1.47e+09"	"1.35e-03"	D	"0.000000"	"9.027?"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4s"	"3P*"	"1"		"c6,LS"	""	
"101.131"	""	"8.81e+08"	"1.35e-03"	D	"0.016249"	"9.027?"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4s"	"3P*"	"1"		"c6,LS"	""	
"101.131"	""	"3.52e+09"	"1.80e-03"	D	"0.016249"	"9.027?"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4s"	"3P*"	"0"		"c6,LS"	""	
"101.131"	""	"8.81e+08"	"2.25e-03"	D	"0.016249"	"9.027?"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4s"	"3P*"	"2"		"c6,LS"	""	
"101.207"	""	"1.17e+09"	"5.39e-03"	D	"0.022980"	"9.027?"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).4s"	"3P*"	"1"		"c6,LS"	""	
"101.670"	"300"	"7.24e+10"	"1.57e-01"	C+	"0.32738"	"9.2904"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).4d"	"1F*"	"3"		"c57"	"L5142"	
"101.781"	"300"	"6.34e+10"	"9.85e-02"	C	"0.32738"	"9.2806"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).4d"	"1D*"	"2"		"c57"	"L5142"	
"102.073"	"200"	"3.86e+10"	"3.62e-02"	D+	"0.32738"	"9.25496"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).4d"	"1P*"	"1"		"c57"	"L5142"	
"103.902"	"400g"	"5.78e+10"	"1.31e-01"	C	"0.000000"	"8.77044"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"3"		"c57,LS"	"L5142"	
"103.906"	""	"1.61e+09"	"1.56e-03"	E	"0.000000"	"8.77010"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"1"		"c57,LS"	""	
"103.906"	""	"1.45e+10"	"2.34e-02"	D+	"0.000000"	"8.77010"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"2"		"c57,LS"	""	
"103.938"	""	"1.61e+09"	"1.56e-03"	E	"0.000000"	"8.76743"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4s"	"3D*"	"1"		"c57,LS"	""	
"103.939"	""	"1.44e+10"	"2.33e-02"	D+	"0.000000"	"8.76733"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4s"	"3D*"	"2"		"c57,LS"	""	
"103.942"	"300g"	"5.78e+10"	"1.31e-01"	C	"0.000000"	"8.76707"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4s"	"3D*"	"3"		"c57,LS"	"L5142"	
"104.099"	""	"2.39e+10"	"3.89e-02"	D+	"0.016249"	"8.77010"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).4d"	"3D*"	"1"		"c57,LS"	""	
"104.099"	"200g"	"4.32e+10"	"1.17e-01"	C	"0.016249"	"8.77010"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).4d"	"3D*"	"2"		"c57,LS"	"L5142"	
"104.131"	""	"2.39e+10"	"3.88e-02"	D+	"0.016249"	"8.76743"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4s"	"3D*"	"1"		"c57,LS"	""	
"104.132"	"150g"	"4.32e+10"	"1.17e-01"	C	"0.016249"	"8.76733"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4s"	"3D*"	"2"		"c57,LS"	"L5142"	
"104.179"	"100g"	"3.18e+10"	"1.55e-01"	D+	"0.022980"	"8.77010"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(4S*).4d"	"3D*"	"1"		"c57,LS"	"L5142"	
"104.211"	"50g"	"3.17e+10"	"1.55e-01"	D+	"0.022980"	"8.76743"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).4s"	"3D*"	"1"		"c57,LS"	"L5142"	
"104.447"	"70"	"8.01e+09"	"7.86e-03"	D	"0.32738"	"9.05206"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).4s"	"1P*"	"1"		"c57"	"L5142"	
"106.572"	""	"1.36e+09"	"6.97e-03"	D	"0.70422"	"9.25496"	"2s2.2p4"	"1S"	"0"	"2s2.2p3.(2D*).4d"	"1P*"	"1"		"c6,LS"	""	
"107.653"	"100"	"1.39e+10"	"2.42e-02"	D+	"0.32738"	"8.79223"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).4s"	"1D*"	"2"		"c57"	"L5142"	
"109.162"	"10"	"7.18e+09"	"3.85e-02"	D	"0.70422"	"9.05206"	"2s2.2p4"	"1S"	"0"	"2s2.2p3.(2P*).4s"	"1P*"	"1"		"c57"	"L5142"	
"109.349"	""	"1.33e+06"	"1.43e-06"	D	"0.000000"	"8.334"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"1P*"	"1"		"c55"	""	
"109.563"	""	"3.48e+06"	"6.26e-06"	D	"0.016249"	"8.334"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"1P*"	"1"		"c55"	""	
"109.652"	""	"3.27e+07"	"1.77e-04"	D	"0.022980"	"8.334"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"1P*"	"1"		"c55"	""	
"109.800"	"200g"	"9.96e+09"	"1.08e-02"	D	"0.000000"	"8.2994"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).4s"	"3S*"	"1"		"c57,LS"	"L5142"	
"110.015"	"50g"	"5.95e+09"	"1.08e-02"	E	"0.016249"	"8.2994"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).4s"	"3S*"	"1"		"c57,LS"	"L5142"	
"110.104"	"10g,bl"	"1.96e+09"	"1.07e-02"	E	"0.022980"	"8.2994"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(4S*).4s"	"3S*"	"1"		"c57,LS"	"L5142"	
"110.452"	""	"4.40e+07"	"1.13e-04"	C	"0.000000"	"8.2503"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"1F*"	"3"		"c55"	""	
