ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"465.348"	"2"	"1.76e+08"	"5.70e-03"	D	"0.857531"	"2.815781"	"3s.3p2"	"2D"	"3/2"	"3s.3p.(1P*).4s"	"2P*"	"3/2"		"T7262"	"u24"	
"465.450"	"9w*"	"1.51e+09"	"3.27e-02"	D+	"0.857961"	"2.815781"	"3s.3p2"	"2D"	"5/2"	"3s.3p.(1P*).4s"	"2P*"	"3/2"		"T7262"	"u24"	
"465.471"	"9w*"	"1.72e+09"	"2.80e-02"	D+	"0.857531"	"2.815262"	"3s.3p2"	"2D"	"3/2"	"3s.3p.(1P*).4s"	"2P*"	"1/2"		"T7262"	"u24"	
"492.459"	"4"	"4.05e+08"	"2.21e-02"	D	"1.223334"	"3.073778"	"3s.3p2"	"2P"	"3/2"	"3s.3p.(3P*).4d"	"2D*"	"5/2"		"T6527c4,LS"	"u24"	
"501.599"	"1"	"2.67e+05"	"6.70e-06"	D	"0.656790"	"2.473515"	"3s.3p2"	"4P"	"5/2"	"3s.3p.(3P*).4s"	"2P*"	"3/2"		"T7942c84"	"u24"	
"519.375"	"10"	"1.34e+09"	"8.12e-02"	B	"0.651817"	"2.406362"	"3s.3p2"	"4P"	"3/2"	"3s.3p.(3P*).4s"	"4P*"	"5/2"		"u29"	"u24"	
"520.118"	"10"	"1.85e+09"	"1.50e-01"	B	"0.648677"	"2.400716"	"3s.3p2"	"4P"	"1/2"	"3s.3p.(3P*).4s"	"4P*"	"3/2"		"u29"	"u24"	
"520.852"	"12"	"3.13e+09"	"1.27e-01"	B+	"0.656790"	"2.406362"	"3s.3p2"	"4P"	"5/2"	"3s.3p.(3P*).4s"	"4P*"	"5/2"		"u29"	"u24"	
"521.052"	"10*"	"5.92e+08"	"2.41e-02"	B	"0.651817"	"2.400716"	"3s.3p2"	"4P"	"3/2"	"3s.3p.(3P*).4s"	"4P*"	"3/2"		"u29"	"u24"	
"521.069"	"10*"	"7.42e+08"	"3.02e-02"	B	"0.648677"	"2.397517"	"3s.3p2"	"4P"	"1/2"	"3s.3p.(3P*).4s"	"4P*"	"1/2"		"u29"	"u24"	
"522.007"	"11"	"3.72e+09"	"7.59e-02"	B	"0.651817"	"2.397517"	"3s.3p2"	"4P"	"3/2"	"3s.3p.(3P*).4s"	"4P*"	"1/2"		"u29"	"u24"	
"522.538"	"11"	"2.02e+09"	"5.51e-02"	B	"0.656790"	"2.400716"	"3s.3p2"	"4P"	"5/2"	"3s.3p.(3P*).4s"	"4P*"	"3/2"		"u29"	"u24"	
"539.122"	"4"	"4.52e+08"	"3.94e-02"	D+	"1.125500"	"2.815781"	"3s.3p2"	"2S"	"1/2"	"3s.3p.(1P*).4s"	"2P*"	"3/2"		"T7262"	"u24"	
