ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"29.168"	"0.009"	"4"	"1.18e+12"	"2.11e-01"		"0.00000"	"31.242"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"3"		"T4919"	"L2563"	
"29.342"	"0.009"	"4"	"2.00e+12"	"2.58e-01"		"0.17263"	"31.229"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T4919"	"L2563,L3922"	
"29.367"	"0.009"	"4"	"1.31e+10"	"1.69e-03"		"0.00000"	"31.030"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7370"	"L2563"	
"29.379"	"0.009"	"3p"	"2.17e+12"	"8.45e-01"		"0.21148"	"31.229"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T4919"	"L2563"	
"29.526"	"0.009"	"2bl*"	"8.24e+11"	"3.23e-01"		"0.21148"	"31.074"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T4919"	"L2563,L3922"	
"29.531"	"0.009"	"2bl*"	"1.90e+11"	"4.14e-02"		"0.17263"	"31.030"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T4919"	"L2563,L3922"	
"29.559"	"0.009"	"3"	"3.07e+12"	"2.41e-01"		"0.00000"	"30.829"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		"T4919"	"L2563"	
"29.667"	"0.010"	"4"	"3.85e+12"	"5.08e-01"		"0.00000"	"30.716"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"2"		"T4919"	"L2563,L3922"	
"29.734"	"0.014"	"7bl*"	"5.50e+12"	"1.02e+00"		"0.725250"	"31.372"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"1F*"	"3"		"T4919"	"L2563,L3922"	
"29.735"	"0.014"	"7bl*"	"3.25e+12"	"6.03e-01"		"0.00000"	"30.646"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		"T4919"	"L2563,L3922"	
"29.921"	"0.009"	"5"	"2.32e+12"	"5.19e-01"		"0.17263"	"30.629"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		"T4919"	"L2563"	
