ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"7.676597052"	"0.000000024"	""	"1.8098e+11"	"3.1978e-03"	AA	"0.0000000"	"(118.70716210)"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		"T7771"	"L3620"	
"7.676670981"	"0.000000024"	""	"1.8058e+11"	"1.5954e-03"	AA	"0.0000000"	"(118.70601891)"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"1/2"		"T7771"	"L3620"	
"7.734728605"	"0.000000024"	""	"2.8884e+11"	"5.1812e-03"	AA	"0.0000000"	"(117.81500000)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	"L3620"	
"7.734847799"	"0.000000024"	""	"2.8825e+11"	"2.5854e-03"	AA	"0.0000000"	"(117.81318447)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	"L3620"	
"7.833107487"	"0.000000025"	""	"5.0328e+11"	"9.2591e-03"	AA	"0.0000000"	"(116.33531802)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	"L3620"	
"7.83331875"	"0.00000003"	""	"5.0241e+11"	"4.6218e-03"	AA	"0.0000000"	"(116.33218045)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	"L3620"	
"8.02092185"	"0.00000003"	""	"9.9832e+11"	"1.9258e-02"	AA	"0.0000000"	"(113.61126165)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T7771"	"L3620"	
"8.02135458"	"0.00000003"	""	"9.9705e+11"	"9.6177e-03"	AA	"0.0000000"	"(113.60513256)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T7771"	"L3620"	
"8.45911479"	"0.00000004"	"bl*"	"2.4484e+12"	"5.2532e-02"	AA	"0.0000000"	"(107.7260532)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	"L6845"	
"8.46025592"	"0.00000005"	"bl*"	"2.4476e+12"	"2.6265e-02"	AA	"0.0000000"	"(107.7115231)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	"L6845"	
"10.02317884"	"0.00000006"	"bl*"	"9.1633e+12"	"2.7603e-01"	AA	"0.0000000"	"(90.915972404)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T7771"	"L2560c7"	
"10.02858768"	"0.00000006"	"bl*"	"9.1839e+12"	"1.3847e-01"	AA	"0.0000000"	"(90.86693755)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T7771"	"L2560c7"	
"32.7320319"	"0.0000005"	""	"3.8439e+10"	"1.2348e-02"	AA	"(90.86693755)"	"(118.707160077)"	"2p"	"2P*"	"1/2"	"7d"	"2D"	"3/2"		"T7771"	"L3620"	
"32.7333161"	"0.0000005"	""	"2.2485e+09"	"3.6119e-04"	AA	"(90.86693755)"	"(118.70606778)"	"2p"	"2P*"	"1/2"	"7s"	"2S"	"1/2"		"T7771"	"L3620"	
"32.7344628"	"0.0000004"	""	"2.6344e+10"	"8.4640e-03"	AA	"(90.8690070)"	"(118.70716210)"	"2s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		"T7771"	"L3620"	
"32.7358071"	"0.0000004"	""	"2.6398e+10"	"4.2410e-03"	AA	"(90.8690070)"	"(118.70601891)"	"2s"	"2S"	"1/2"	"7p"	"2P*"	"1/2"		"T7771"	"L3620"	
"32.7893358"	"0.0000005"	""	"4.5886e+10"	"1.1094e-02"	AA	"(90.915972404)"	"(118.707540248)"	"2p"	"2P*"	"3/2"	"7d"	"2D"	"5/2"		"T7771"	"L3620"	
"32.7897843"	"0.0000005"	""	"7.6315e+09"	"1.2301e-03"	AA	"(90.915972404)"	"(118.707160077)"	"2p"	"2P*"	"3/2"	"7d"	"2D"	"3/2"		"T7771"	"L3620"	
"32.7910732"	"0.0000005"	""	"4.5520e+09"	"3.6689e-04"	AA	"(90.915972404)"	"(118.70606778)"	"2p"	"2P*"	"3/2"	"7s"	"2S"	"1/2"		"T7771"	"L3620"	
"33.8156838"	"0.0000005"	""	"6.3155e+10"	"2.1654e-02"	AA	"(90.86693755)"	"(117.81499681)"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		"T7771"	"L3620"	
"33.8178608"	"0.0000005"	""	"3.6037e+09"	"6.1787e-04"	AA	"(90.86693755)"	"(117.81326203)"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"		"T7771"	"L3620"	
"33.8182769"	"0.0000005"	""	"4.1897e+10"	"1.4367e-02"	AA	"(90.8690070)"	"(117.81500000)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	"L3620"	
"33.8205556"	"0.0000005"	""	"4.1994e+10"	"7.2012e-03"	AA	"(90.8690070)"	"(117.81318447)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	"L3620"	
"33.8765669"	"0.0000005"	""	"7.5401e+10"	"1.9459e-02"	AA	"(90.915972404)"	"(117.81560052)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"5/2"		"T7771"	"L3620"	
"33.8773272"	"0.0000005"	""	"1.2542e+10"	"2.1579e-03"	AA	"(90.915972404)"	"(117.81499681)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"3/2"		"T7771"	"L3620"	
"33.8795121"	"0.0000005"	""	"7.2958e+09"	"6.2773e-04"	AA	"(90.915972404)"	"(117.81326203)"	"2p"	"2P*"	"3/2"	"6s"	"2S"	"1/2"		"T7771"	"L3620"	
