ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1063.831"	"6000"	"4.77e+07"	"4.86e-03"	C	"0.0000000"	"0.8565899"	"3s2.3p4"	"3P"	"2"	"3s.3p5"	"3P*"	"1"		"T1220LS"	"L1617"	
"1067.944"	"3000"	"1.13e+08"	"6.44e-03"	C	"0.0063424"	"0.8596332"	"3s2.3p4"	"3P"	"1"	"3s.3p5"	"3P*"	"0"		"T1220LS"	"L1617"	
"1071.036"	"9000"	"8.4e+07"	"1.4e-02"	C	"0.0000000"	"0.8508278"	"3s2.3p4"	"3P"	"2"	"3s.3p5"	"3P*"	"2"		"T1220LS"	"L1617"	
"1071.767"	"6000"	"2.80e+07"	"4.82e-03"	C	"0.0063424"	"0.8565899"	"3s2.3p4"	"3P"	"1"	"3s.3p5"	"3P*"	"1"		"T1220LS"	"L1617"	
"1075.229"	"5000"	"3.69e+07"	"1.92e-02"	C	"0.0090805"	"0.8565899"	"3s2.3p4"	"3P"	"0"	"3s.3p5"	"3P*"	"1"		"T1220LS"	"L1617"	
"1079.080"	"5000"	"2.74e+07"	"7.97e-03"	C	"0.0063424"	"0.8508278"	"3s2.3p4"	"3P"	"1"	"3s.3p5"	"3P*"	"2"		"T1220LS"	"L1617"	
"2428.512"	"170"	"2.5e+07"	"3.7e-02"	D	"1.1720989"	"1.5473357"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).5d"	"5D*"	"2"		"T1619CA,LS"	"L1617"	
"2430.877"	""	"4.8e+07"	"6.0e-02"	D	"1.1724687"	"1.5473404"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).5d"	"5D*"	"3"		"T1619CA,LS"	""	
"2430.908"	""	"4.2e+07"	"3.7e-02"	D	"1.1724687"	"1.5473357"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).5d"	"5D*"	"2"		"T1619CA,LS"	""	
"2434.810"	"360"	"7.2e+07"	"8.2e-02"	D	"1.1730815"	"1.5473478"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).5d"	"5D*"	"4"		"T1619CA,LS"	"L1617"	
"2434.858"	""	"2.4e+07"	"2.1e-02"	D	"1.1730815"	"1.5473404"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).5d"	"5D*"	"3"		"T1619CA,LS"	""	
"2496.755"	""	"1.3e+07"	"2.0e-02"	D	"1.1720989"	"1.5370795"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).6s"	"5S*"	"2"		"T1619CA,LS"	""	
"2499.287"	"340"	"2.2e+07"	"2.1e-02"	D	"1.1724687"	"1.5370795"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).6s"	"5S*"	"2"		"T1619CA,LS"	"L1617"	
"2503.495"	"470"	"3.1e+07"	"2.1e-02"	D	"1.1730815"	"1.5370795"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).6s"	"5S*"	"2"		"T1619CA,LS"	"L1617"	
"2544.760"	""	"3.3e+07"	"3.2e-02"	E	"1.2006501"	"1.5587455"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).5d"	"3D*"	"1"		"T1619CA,LS"	""	
"2545.573"	""	"2.2e+06"	"1.3e-03"	E	"1.2007644"	"1.5587455"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).5d"	"3D*"	"1"		"T1619CA,LS"	""	
"2545.621"	""	"4.3e+07"	"1.3e-01"	D	"1.2007712"	"1.5587455"	"3s2.3p3.(4S*).4p"	"3P"	"0"	"3s2.3p3.(4S*).5d"	"3D*"	"1"		"T1619CA,LS"	""	
