ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"158.535"	""	"2.9e+09"	"1.09e-02"	B	"1.393096"	"7.14114"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2F*"	"5/2"		"T7192c91,LS"	""	
"158.535"	""	"4.3e+10"	"2.17e-01"	B	"1.393096"	"7.14114"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2F*"	"7/2"		"T7192c91,LS"	""	
"158.541"	""	"4.0e+10"	"2.28e-01"	B	"1.393315"	"7.14114"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2F*"	"5/2"		"T7192c91,LS"	""	
"162.014"	""	"1.07e+10"	"4.2e-02"	B	"0.781778"	"6.406390"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"		"T7192c91,LS"	""	
"162.055"	""	"2.7e+10"	"2.10e-01"	B	"0.781778"	"6.404986"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"		"T7192c91,LS"	""	
"162.081"	""	"5.3e+10"	"1.05e-01"	B	"0.784086"	"6.406390"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"		"T7192c91,LS"	""	
"162.121"	""	"8.5e+09"	"3.4e-02"	B	"0.784086"	"6.404986"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"		"T7192c91,LS"	""	
"162.174"	""	"1.92e+10"	"1.13e-01"	B	"0.784086"	"6.403146"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"		"T7192c91,LS"	""	
"162.217"	""	"2.9e+10"	"7.6e-02"	B	"0.787399"	"6.404986"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"		"T7192c91,LS"	""	
"162.270"	""	"4.5e+10"	"1.76e-01"	B	"0.787399"	"6.403146"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"		"T7192c91,LS"	""	
"163.456"	""	"4.9e+10"	"3.9e-01"	B	"0.781778"	"6.356773"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"		"T7192c91,LS"	""	
"163.457"	""	"9.9e+10"	"3.9e-01"	B	"0.781778"	"6.35675"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"		"T7192c91,LS"	""	
"163.497"	""	"8.3e+10"	"5.0e-01"	B	"0.784086"	"6.357682"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"		"T7192c91,LS"	""	
"163.524"	""	"6.3e+10"	"2.5e-01"	B	"0.784086"	"6.356773"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"		"T7192c91,LS"	""	
"163.524"	""	"1.97e+10"	"3.9e-02"	B	"0.784086"	"6.35675"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"		"T7192c91,LS"	""	
"163.558"	""	"1.18e+11"	"6.3e-01"	B	"0.787399"	"6.358922"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"7/2"		"T7192c91,LS"	""	
"163.594"	""	"3.5e+10"	"1.42e-01"	B	"0.787399"	"6.357682"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"		"T7192c91,LS"	""	
"163.621"	""	"5.9e+09"	"1.58e-02"	B	"0.787399"	"6.356773"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"		"T7192c91,LS"	""	
"165.982"	""	"6.54e+10"	"5.40e-01"	A	"0.000000"	"5.49017"	"2s2.2p"	"2P*"	"1/2"	"2s2.3d"	"2D"	"3/2"		"T7194c75"	""	
"166.176"	""	"7.83e+10"	"4.86e-01"	A	"0.006784"	"5.49053"	"2s2.2p"	"2P*"	"3/2"	"2s2.3d"	"2D"	"5/2"		"T7194c75"	""	
"166.187"	""	"1.31e+10"	"5.41e-02"	A	"0.006784"	"5.49017"	"2s2.2p"	"2P*"	"3/2"	"2s2.3d"	"2D"	"3/2"		"T7194c75"	""	
"171.214"	""	"1.03e+11"	"2.27e-01"	B	"2.518868"	"7.841251"	"2p3"	"4S*"	"3/2"	"2p2.(3P).3d"	"4P"	"1/2"		"T7192c91,LS"	""	
"171.241"	""	"1.03e+11"	"4.5e-01"	B	"2.518868"	"7.840412"	"2p3"	"4S*"	"3/2"	"2p2.(3P).3d"	"4P"	"3/2"		"T7192c91,LS"	""	
"171.302"	""	"1.03e+11"	"6.8e-01"	B	"2.518868"	"7.838517"	"2p3"	"4S*"	"3/2"	"2p2.(3P).3d"	"4P"	"5/2"		"T7192c91,LS"	""	
"174.494"	""	"1.13e+11"	"6.9e-01"	B	"2.799661"	"8.02199"	"2p3"	"2D*"	"5/2"	"2p2.(1D).3d"	"2F"	"7/2"		"T7192c91,LS"	""	
"174.494"	""	"7.6e+09"	"3.5e-02"	B	"2.799661"	"8.02199"	"2p3"	"2D*"	"5/2"	"2p2.(1D).3d"	"2F"	"5/2"		"T7192c91,LS"	""	
"174.509"	""	"1.06e+11"	"7.2e-01"	B	"2.800097"	"8.02199"	"2p3"	"2D*"	"3/2"	"2p2.(1D).3d"	"2F"	"5/2"		"T7192c91,LS"	""	
"174.567"	""	"6.4e+10"	"5.9e-01"	B	"1.958134"	"7.17828"	"2s.2p2"	"2P"	"1/2"	"2s.2p.(1P*).3d"	"2D*"	"3/2"		"T7192c91,LS"	""	
"174.698"	""	"7.7e+10"	"5.3e-01"	B	"1.962396"	"7.17863"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(1P*).3d"	"2D*"	"5/2"		"T7192c91,LS"	""	
"174.710"	""	"1.28e+10"	"5.8e-02"	B	"1.962396"	"7.17828"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(1P*).3d"	"2D*"	"3/2"		"T7192c91,LS"	""	
"178.434"	""	"7.3e+10"	"4.6e-01"	B	"1.393096"	"6.50012"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2F*"	"7/2"		"T7192c91,LS"	""	
"178.582"	""	"4.9e+09"	"2.32e-02"	B	"1.393096"	"6.49588"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2F*"	"5/2"		"T7192c91,LS"	""	
"178.590"	""	"6.8e+10"	"4.9e-01"	B	"1.393315"	"6.49588"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2F*"	"5/2"		"T7192c91,LS"	""	
"186.715"	""	"6.10e+09"	"4.78e-02"	A	"0.784086"	"5.664609"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"		"T7194c75"	""	
"186.790"	""	"8.4e+09"	"8.8e-02"	A	"0.781778"	"5.660344"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194c75"	""	
"186.842"	""	"1.42e+10"	"7.44e-02"	A	"0.787399"	"5.664609"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"		"T7194c75"	""	
"186.878"	""	"2.70e+09"	"1.41e-02"	A	"0.784086"	"5.660344"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194c75"	""	
"186.879"	""	"3.37e+09"	"1.76e-02"	A	"0.781778"	"5.658007"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3s"	"4P*"	"1/2"		"T7194c75"	""	
"186.968"	""	"1.68e+10"	"4.41e-02"	A	"0.784086"	"5.658007"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"1/2"		"T7194c75"	""	
"187.005"	""	"9.1e+09"	"3.18e-02"	A	"0.787399"	"5.660344"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194c75"	""	
"189.940"	""	"2.7e+10"	"2.9e-01"	B	"3.165929"	"7.96360"	"2p3"	"2P*"	"1/2"	"2p2.(1D).3d"	"2D"	"3/2"		"T7192c91,LS"	""	
"189.947"	""	"3.3e+10"	"2.7e-01"	B	"3.166129"	"7.96360"	"2p3"	"2P*"	"3/2"	"2p2.(1D).3d"	"2D"	"5/2"		"T7192c91,LS"	""	
"189.947"	""	"5.4e+09"	"2.9e-02"	B	"3.166129"	"7.96360"	"2p3"	"2P*"	"3/2"	"2p2.(1D).3d"	"2D"	"3/2"		"T7192c91,LS"	""	
"190.567"	""	"5.49e+09"	"2.99e-02"	A	"0.000000"	"4.78188"	"2s2.2p"	"2P*"	"1/2"	"2s2.3s"	"2S"	"1/2"		"T7194c75"	""	
"190.837"	""	"1.10e+10"	"3.01e-02"	A	"0.006784"	"4.78188"	"2s2.2p"	"2P*"	"3/2"	"2s2.3s"	"2S"	"1/2"		"T7194c75"	""	
"208.440"	""	"2.9e+03"	"3.7e-08"	C	"0.781778"	"5.15362"	"2s.2p2"	"4P"	"1/2"	"2s2.3p"	"2P*"	"3/2"		"T7194c75"	""	
"208.517"	""	"1.1e+04"	"7.3e-08"	C	"0.781778"	"5.15200"	"2s.2p2"	"4P"	"1/2"	"2s2.3p"	"2P*"	"1/2"		"T7194c75"	""	
"208.550"	""	"1.1e+03"	"7.e-09"	D	"0.784086"	"5.15362"	"2s.2p2"	"4P"	"3/2"	"2s2.3p"	"2P*"	"3/2"		"T7194c75"	""	
"208.627"	""	"1.5e+04"	"4.9e-08"	C	"0.784086"	"5.15200"	"2s.2p2"	"4P"	"3/2"	"2s2.3p"	"2P*"	"1/2"		"T7194c75"	""	
"208.709"	""	"5.9e+04"	"2.6e-07"	C	"0.787399"	"5.15362"	"2s.2p2"	"4P"	"5/2"	"2s2.3p"	"2P*"	"3/2"		"T7194c75"	""	
"213.336"	""	"4.6e+05"	"3.1e-06"	B	"1.393096"	"5.664609"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"		"T7194c75"	""	
"213.347"	""	"2.9e+04"	"2.9e-07"	B	"1.393315"	"5.664609"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"		"T7194c75"	""	
"213.549"	""	"8.5e+05"	"3.88e-06"	A	"1.393096"	"5.660344"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194c75"	""	
"213.560"	""	"3.6e+05"	"2.46e-06"	B	"1.393315"	"5.660344"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194c75"	""	
"213.677"	""	"4.20e+05"	"1.44e-06"	A	"1.393315"	"5.658007"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"1/2"		"T7194c75"	""	
"236.080"	""	"1.71e+05"	"2.85e-06"	A	"1.800358"	"5.660344"	"2s.2p2"	"2S"	"1/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194c75"	""	
"236.223"	""	"5.27e+04"	"4.41e-07"	A	"1.800358"	"5.658007"	"2s.2p2"	"2S"	"1/2"	"2s.2p.(3P*).3s"	"4P*"	"1/2"		"T7194c75"	""	
"242.325"	""	"1.00e+09"	"5.90e-03"	A	"1.393096"	"5.15362"	"2s.2p2"	"2D"	"5/2"	"2s2.3p"	"2P*"	"3/2"		"T7194c75"	""	
"242.339"	""	"1.11e+08"	"9.8e-04"	A	"1.393315"	"5.15362"	"2s.2p2"	"2D"	"3/2"	"2s2.3p"	"2P*"	"3/2"		"T7194c75"	""	
"242.443"	""	"1.12e+09"	"4.93e-03"	A	"1.393315"	"5.15200"	"2s.2p2"	"2D"	"3/2"	"2s2.3p"	"2P*"	"1/2"		"T7194c75"	""	
