ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"26.025967573"	"0.000000012"	""	"2.5584e+10"	"5.1960e-03"	AA	"0.000000000"	"(35.0137626207)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	""	
"26.026086718"	"0.000000012"	""	"2.5568e+10"	"2.5964e-03"	AA	"0.000000000"	"(35.0136023308)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
"26.357225331"	"0.000000013"	""	"4.4578e+10"	"9.2857e-03"	AA	"0.000000000"	"(34.5737094537)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	""	
"26.357436496"	"0.000000013"	""	"4.4555e+10"	"4.6405e-03"	AA	"0.000000000"	"(34.573432462)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	""	
"26.989626939"	"0.000000013"	""	"8.8424e+10"	"1.9313e-02"	AA	"0.000000000"	"(33.763603055)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T7771"	""	
"26.990059424"	"0.000000014"	""	"8.8391e+10"	"9.6533e-03"	AA	"0.000000000"	"(33.763062032)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T7771"	""	
"28.465191647"	"0.000000016"	""	"2.1688e+11"	"5.2692e-02"	AA	"0.000000000"	"(32.013381884)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	""	
"28.466332024"	"0.000000017"	""	"2.1686e+11"	"2.6345e-02"	AA	"0.000000000"	"(32.012099409)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	""	
"33.73417110"	"0.00000003"	""	"8.1219e+11"	"2.7713e-01"	AA	"0.000000000"	"(27.0131745018)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T7771"	""	
"33.73957711"	"0.00000003"	""	"8.1273e+11"	"1.3870e-01"	AA	"0.000000000"	"(27.008846244)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T7771"	""	
"113.83842617"	"0.00000024"	""	"5.5703e+09"	"2.1644e-02"	AA	"(27.008846244)"	"(35.013762345)"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		"T7771"	""	
"113.84057501"	"0.00000024"	""	"3.1817e+08"	"6.1817e-04"	AA	"(27.008846244)"	"(35.013611245)"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"		"T7771"	""	
"113.84180233"	"0.00000023"	""	"3.7080e+09"	"1.4409e-02"	AA	"(27.009083918)"	"(35.0137626207)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	""	
"113.84408201"	"0.00000023"	""	"3.7106e+09"	"7.2097e-03"	AA	"(27.009083918)"	"(35.0136023308)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
"113.89925179"	"0.00000024"	""	"6.6742e+09"	"1.9471e-02"	AA	"(27.0131745018)"	"(35.013815737)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"5/2"		"T7771"	""	
"113.90001190"	"0.00000024"	""	"1.1117e+09"	"2.1622e-03"	AA	"(27.0131745018)"	"(35.013762345)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"3/2"		"T7771"	""	
"113.90216307"	"0.00000024"	""	"6.3865e+08"	"6.2109e-04"	AA	"(27.0131745018)"	"(35.013611245)"	"2p"	"2P*"	"3/2"	"6s"	"2S"	"1/2"		"T7771"	""	
