ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"14.634278582"	"0.000000021"	""	"8.0840e+10"	"5.1911e-03"	AA	"0.00000000"	"(62.269352431)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	""	
"14.634397743"	"0.000000022"	""	"8.0753e+10"	"2.5928e-03"	AA	"0.00000000"	"(62.268845398)"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
"14.820501188"	"0.000000022"	""	"1.4086e+11"	"9.2771e-03"	AA	"0.00000000"	"(61.486925375)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	""	
"14.820712386"	"0.000000022"	""	"1.4073e+11"	"4.6344e-03"	AA	"0.00000000"	"(61.486049174)"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	""	
"15.176017358"	"0.000000023"	""	"2.7941e+11"	"1.9295e-02"	AA	"0.00000000"	"(60.046521369)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"		"T7771"	""	
"15.176449925"	"0.000000025"	""	"2.7922e+11"	"9.6417e-03"	AA	"0.00000000"	"(60.04480989)"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"		"T7771"	""	
"16.00551532"	"0.00000003"	""	"6.8532e+11"	"5.2641e-02"	AA	"0.00000000"	"(56.93456489)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	""	
"16.00665594"	"0.00000003"	""	"6.8520e+11"	"2.6319e-02"	AA	"0.00000000"	"(56.93050777)"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	""	
"18.96710547"	"0.00000005"	""	"2.5658e+12"	"2.7677e-01"	AA	"0.00000000"	"(48.044602896)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"		"T7771"	""	
"18.97251243"	"0.00000005"	""	"2.5688e+12"	"1.3863e-01"	AA	"0.00000000"	"(48.030910708)"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"		"T7771"	""	
"64.0004801"	"0.0000004"	""	"1.7627e+10"	"2.1648e-02"	AA	"(48.030910708)"	"(62.269351552)"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		"T7771"	""	
"64.0026428"	"0.0000004"	""	"1.0064e+09"	"6.1805e-04"	AA	"(48.030910708)"	"(62.268870442)"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"		"T7771"	""	
"64.0034764"	"0.0000004"	""	"1.1720e+10"	"1.4395e-02"	AA	"(48.03157814)"	"(62.269352431)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"		"T7771"	""	
"64.0057557"	"0.0000004"	""	"1.1734e+10"	"7.2068e-03"	AA	"(48.03157814)"	"(62.268845398)"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"		"T7771"	""	
"64.0613243"	"0.0000004"	""	"2.1094e+10"	"1.9467e-02"	AA	"(48.044602896)"	"(62.269520346)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"5/2"		"T7771"	""	
"64.0620845"	"0.0000004"	""	"3.5121e+09"	"2.1608e-03"	AA	"(48.044602896)"	"(62.269351552)"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"3/2"		"T7771"	""	
"64.0642513"	"0.0000004"	""	"2.0260e+09"	"6.2329e-04"	AA	"(48.044602896)"	"(62.268870442)"	"2p"	"2P*"	"3/2"	"6s"	"2S"	"1/2"		"T7771"	""	
"67.7219202"	"0.0000005"	""	"3.2287e+10"	"4.4399e-02"	AA	"(48.030910708)"	"(61.486923881)"	"2p"	"2P*"	"1/2"	"5d"	"2D"	"3/2"		"T7771"	""	
"67.7252719"	"0.0000005"	""	"2.0288e+10"	"2.7901e-02"	AA	"(48.03157814)"	"(61.486925375)"	"2s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"		"T7771"	""	
"67.7261051"	"0.0000005"	""	"1.7647e+09"	"1.2135e-03"	AA	"(48.030910708)"	"(61.486092416)"	"2p"	"2P*"	"1/2"	"5s"	"2S"	"1/2"		"T7771"	""	
"67.7296824"	"0.0000005"	""	"2.0318e+10"	"1.3973e-02"	AA	"(48.03157814)"	"(61.486049174)"	"2s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"		"T7771"	""	
"67.7894300"	"0.0000005"	""	"3.8644e+10"	"3.9936e-02"	AA	"(48.044602896)"	"(61.487215559)"	"2p"	"2P*"	"3/2"	"5d"	"2D"	"5/2"		"T7771"	""	
"67.7909010"	"0.0000005"	""	"6.4350e+09"	"4.4335e-03"	AA	"(48.044602896)"	"(61.486923881)"	"2p"	"2P*"	"3/2"	"5d"	"2D"	"3/2"		"T7771"	""	
