ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"391.789"	""	"6.7e+01"	""	E	"0.00000"	"2.325915"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
"392.937"	""	"5.40e+02"	""	E	"0.00680"	"2.325915"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
"394.367"	""	"9.7e+01"	""	E	"0.01521"	"2.325915"	"3p6.3d2"	"3F"	"4"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
"397.768"	""	"1.100e+03"	""	E	"0.00000"	"2.290953"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"3D"	"3"	E2	"T1610"	""	
"398.952"	""	"1.2e+04"	""	E	"0.00680"	"2.290953"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"3D"	"3"	E2	"T1610"	""	
"399.159"	""	"1.5e+04"	""	E	"0.00000"	"2.282970"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"3D"	"2"	E2	"T1610"	""	
"399.845"	""	"3.5e+04"	""	E	"0.00000"	"2.279048"	"3p6.3d2"	"3F"	"2"	"3p6.3d.4s"	"3D"	"1"	E2	"T1610"	""	
"400.351"	""	"2.6e+04"	""	E	"0.00680"	"2.282970"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"3D"	"2"	E2	"T1610"	""	
"400.426"	""	"4.0e+04"	""	E	"0.01521"	"2.290953"	"3p6.3d2"	"3F"	"4"	"3p6.3d.4s"	"3D"	"3"	E2	"T1610"	""	
"401.042"	""	"1.8e+04"	""		"0.00680"	"2.279048"	"3p6.3d2"	"3F"	"3"	"3p6.3d.4s"	"3D"	"1"	E2	"T1610"	""	
"401.836"	""	"1.1e+04"	""	E	"0.01521"	"2.282970"	"3p6.3d2"	"3F"	"4"	"3p6.3d.4s"	"3D"	"2"	E2	"T1610"	""	
"416.834"	""	"2.8e+04"	""	E	"0.13975"	"2.325915"	"3p6.3d2"	"1D"	"2"	"3p6.3d.4s"	"1D"	"2"	E2	"T1610"	""	
