ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"54.462"	""	"4.30e+10"	"1.91e-02"	D	"0.000000"	"16.7321"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).5d"	"3P*"	"2"		"c70,LS"	""	
"54.522"	""	"1.11e+09"	"6.90e-04"	E	"0.000000"	"16.7137"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).5d"	"3D*"	"3"		"c70,LS"	""	
"54.582"	""	"1.42e+10"	"1.06e-02"	D	"0.0367"	"16.7321"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).5d"	"3P*"	"2"		"c70,LS"	""	
"55.828"	""	"1.10e+09"	"3.08e-04"	E	"0.424375"	"16.7471"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).5s"	"1P*"	"1"		"c70,LS"	""	
"56.528"	""	"1.15e+11"	"7.72e-02"	D+	"0.000000"	"16.1207"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).5d"	"3D*"	"3"		"c70,LS"	""	
"57.325"	""	"8.93e+10"	"6.16e-02"	D	"0.000000"	"15.8965"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d"	"3D*"	"3"		"c70,LS"	""	
"57.434"	""	"3.94e+10"	"1.95e-02"	D	"0.000000"	"15.8663"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4d"	"3P*"	"2"		"c70,LS"	""	
"57.523"	""	"1.70e+09"	"2.53e-03"	D	"0.90526"	"16.7471"	"2s2.2p4"	"1S"	"0"	"2s2.2p3.(2P*).5s"	"1P*"	"1"		"c70,LS"	""	
"57.567"	""	"1.30e+10"	"1.08e-02"	D	"0.0367"	"15.8663"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4d"	"3P*"	"2"		"c70,LS"	""	
"58.388"	""	"1.35e+11"	"4.13e-02"	D	"0.000000"	"15.6071"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3S*"	"1"		"c70,LS"	""	
"58.445"	""	"1.21e+11"	"6.18e-02"	D	"0.000000"	"15.5919"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3P*"	"2"		"c70,LS"	""	
"58.526"	""	"8.02e+10"	"4.12e-02"	D	"0.0367"	"15.6071"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3S*"	"1"		"c70,LS"	""	
"58.578"	""	"2.66e+10"	"4.11e-02"	E	"0.05071"	"15.6071"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).4d"	"3S*"	"1"		"c70,LS"	""	
"58.579"	""	"8.37e+10"	"6.03e-02"	D	"0.000000"	"15.5561"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3D*"	"3"		"c70,LS"	""	
"58.579"	""	"2.10e+10"	"1.08e-02"	E	"0.000000"	"15.5561"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4d"	"3D*"	"2"		"c70,LS"	""	
"58.583"	""	"3.99e+10"	"3.42e-02"	E	"0.0367"	"15.5919"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3P*"	"2"		"c70,LS"	""	
"58.718"	""	"6.23e+10"	"5.37e-02"	D	"0.0367"	"15.5561"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).4d"	"3D*"	"2"		"c70,LS"	""	
"58.782"	""	"1.34e+11"	"9.73e-02"	D+	"0.424375"	"15.9269"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).4d"	"1F*"	"3"		"c70,LS"	""	
"59.884"	""	"1.16e+10"	"6.24e-03"	D	"0.000000"	"15.217"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).4s"	"3P*"	"2"		"c70,LS"	""	
"59.966"	""	"1.56e+11"	"1.18e-01"	D+	"0.424375"	"15.6208?"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).4d"	"1F*"	"3"		"c70,LS"	""	
"60.029"	""	"3.84e+09"	"3.46e-03"	D	"0.0367"	"15.217"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).4s"	"3P*"	"2"		"c70,LS"	""	
"60.837"	""	"1.26e+11"	"9.82e-02"	D+	"0.000000"	"14.9789"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"3"		"c70,LS"	""	
"61.306"	""	"2.74e+10"	"2.16e-02"	D	"0.000000"	"14.8642"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).4s"	"3D*"	"3"		"c70,LS"	""	
"61.522"	""	"4.35e+10"	"1.48e-02"	D	"0.424375"	"15.2365"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).4s"	"1P*"	"1"		"c70,LS"	""	
"62.940"	""	"4.58e+10"	"2.72e-02"	D	"0.424375"	"14.9028"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).4s"	"1D*"	"2"		"c70,LS"	""	
"63.586"	""	"1.88e+10"	"3.42e-02"	D	"0.90526"	"15.2365"	"2s2.2p4"	"1S"	"0"	"2s2.2p3.(2P*).4s"	"1P*"	"1"		"c70,LS"	""	
"65.595"	""	"1.41e+10"	"9.08e-03"	D	"3.3094"	"17.2018"	"2s.2p5"	"3P*"	"2"	"2s.2p4.(4P).4s"	"3P"	"2"		"c70,LS"	""	
"65.751"	""	"4.66e+09"	"5.03e-03"	D	"3.34240"	"17.2018"	"2s.2p5"	"3P*"	"1"	"2s.2p4.(4P).4s"	"3P"	"2"		"c70,LS"	""	
"67.858"	""	"7.72e+08"	"7.47e-04"	D	"0.000000"	"13.4291"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"1F*"	"3"		"c69"	""	
