ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"188.85823"	"0.00007"	"3bl"	"5.42e+08"	"2.90e-03"	D	"0.0000000"	"4.8251381"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1S).3d"	"2D"	"3/2"		"T7317"	"L1883"	
"188.87110"	"0.00007"	"4bl"	"3.34e+09"	"2.68e-02"	D+	"0.0000000"	"4.8248095"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1S).3d"	"2D"	"5/2"		"T7317"	"L1883"	
"189.34691"	"0.00011"	"5"	"3.07e+09"	"3.30e-02"	D+	"0.0124529"	"4.8251381"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1S).3d"	"2D"	"3/2"		"T7317"	"L1883"	
"202.14849"	"0.00008"	"6"	"1.40e+09"	"8.59e-03"	C	"0.0000000"	"4.5079092"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3d"	"2D"	"3/2"		"c51,T7317"	"L1883"	
"202.18247"	"0.00008"	"6"	"7.21e+09"	"6.63e-02"	C+	"0.0000000"	"4.5071517"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3d"	"2D"	"5/2"		"c51,T7317"	"L1883"	
"202.49095"	"0.00008"	"8"	"1.59e+10"	"4.89e-02"	C+	"0.0000000"	"4.5002854"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3d"	"2S"	"1/2"		"c51,T7317"	"L1883"	
"202.70846"	"0.00012"	"5bl"	"6.40e+09"	"7.89e-02"	C	"0.0124529"	"4.5079092"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3d"	"2D"	"3/2"		"c51,T7317"	"L1883"	
"202.71887"	"0.00008"	"7bl"	"6.72e+09"	"2.07e-02"	C	"0.0000000"	"4.4952255"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3d"	"2P"	"1/2"		"c51,T7317"	"L1883"	
"202.76077"	"0.00008"	"8"	"1.26e+10"	"7.77e-02"	C+	"0.0000000"	"4.4942967"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3d"	"2P"	"3/2"		"c51,T7317"	"L1883"	
"203.05282"	"0.00012"	"8bl"	"1.03e+10"	"6.38e-02"	C	"0.0124529"	"4.5002854"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3d"	"2S"	"1/2"		"c51,T7317"	"L1883"	
"203.28202"	"0.00012"	"8"	"9.24e+09"	"5.73e-02"	C	"0.0124529"	"4.4952255"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3d"	"2P"	"1/2"		"c51,T7317"	"L1883"	
"203.32414"	"0.00012"	"3"	"2.73e+09"	"3.38e-02"	C	"0.0124529"	"4.4942967"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3d"	"2P"	"3/2"		"c51,T7317"	"L1883"	
"214.23000"	"0.00009"	"7"	"5.16e+09"	"3.55e-02"	C+	"0.0000000"	"4.2536855"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"		"c51,T7317"	"L1883"	
"214.58679"	"0.00009"	"8"	"3.33e+09"	"1.15e-02"	C+	"0.0000000"	"4.2466130"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"1/2"		"c51,T7317"	"L1883"	
"214.85901"	"0.00014"	"6bl"	"5.65e+09"	"7.83e-02"	C	"0.0124529"	"4.2536855"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"		"c51,T7317"	"L1883"	
"215.04552"	"0.00009"	"8bl"	"4.49e+09"	"3.11e-02"	C	"0.0000000"	"4.2375543"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"		"c51,T7317"	"L1883"	
"215.07903"	"0.00009"	"8bl"	"6.06e+09"	"6.30e-02"	C	"0.0000000"	"4.2368940"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"		"c51,T7317"	"L1883"	
